,original_video_name,hash_video_name
0,Cricket2_HEVC_HFR_540p_1100K_210.y4m,126726564226517799517520979904088100701.y4m
1,USOpen_AVC_HFR_288p_300K_148.y4m,326805096269727285323477416091594478574.y4m
2,Cricket2_AVC_HFR_396p_900K_210.y4m,198725094353363747521630033086903162178.y4m
3,USOpen_AVC_SFR_540p_1200K_604.y4m,150793900935950379611973856116761151432.y4m
4,TNFF_HEVC_SFR_396p_900K_114.y4m,275027880790554123575969058778519419404.y4m
5,USOpen_HEVC_HFR_396p_900K_148.y4m,41462320153136118637675693215374966119.y4m
6,EPLDay_AVC_HFR_396p_900K_74.y4m,63902037825763048519728004434171979048.y4m
7,TNFF_HEVC_SFR_720p_2200K_114.y4m,103165455535877690394915677324461195961.y4m
8,EPLNight_SRC_SRC_SRC_SRC_58.y4m,71537947284426720001316520184313026352.y4m
9,TNFF_AVC_SFR_288p_200K_114.y4m,240854237428559118750451235083375759207.y4m
10,USOpen_AVC_SFR_396p_400K_148.y4m,53425767210309480360158768521346697999.y4m
11,USOpen_HEVC_SFR_396p_600K_604.y4m,317543107580853651655036497450363391536.y4m
12,EPLNight_AVC_HFR_396p_600K_58.y4m,31580576053957890759038956796294809505.y4m
13,USOpen_HEVC_SFR_396p_900K_148.y4m,143109509021142880329870629974558715392.y4m
14,TNFNFL_AVC_HFR_720p_2200K_4211.y4m,119246860425717637818250706154537282806.y4m
15,TNFF_AVC_HFR_720p_2200K_114.y4m,269394577965119527159336015356079815316.y4m
16,Cricket2_AVC_SFR_288p_200K_210.y4m,138481408777610684240117699122035801762.y4m
17,EPLNight_HEVC_SFR_288p_300K_58.y4m,285317454430543300803585824960401684984.y4m
18,TNFF_AVC_HFR_540p_1300K_336.y4m,70995877606909272769456811630426316367.y4m
19,USOpen_SRC_SRC_SRC_SRC_148.y4m,247529170132131350414658998344021258175.y4m
20,USOpen_HEVC_HFR_540p_1900K_604.y4m,31976899182782506147876488762605270570.y4m
21,EPLNight_AVC_HFR_396p_900K_58.y4m,290873652377542542412188115564052087079.y4m
22,USOpen_HEVC_HFR_396p_900K_604.y4m,154807389889976842448249185568316274152.y4m
23,EPLDay_HEVC_HFR_396p_900K_74.y4m,145096320165159337494636966090133726092.y4m
24,TNFF_HEVC_HFR_396p_600K_114.y4m,136369057540341610380046687470888826682.y4m
25,TNFNFL_HEVC_HFR_396p_600K_4211.y4m,279990150029282105205501963866488879809.y4m
26,TNFF_AVC_HFR_720p_2200K_336.y4m,166875973976945386319763925952773737155.y4m
27,TNFF_SRC_SRC_SRC_SRC_114.y4m,190432991026130450105648596082514625079.y4m
28,EPLNight_AVC_SFR_540p_1200K_58.y4m,292768692193399584830006938385446147229.y4m
29,USOpen_HEVC_HFR_396p_600K_604.y4m,197604820305044659643606936888884428569.y4m
30,Cricket1_HEVC_SFR_396p_900K_210.y4m,145114528019443363519841921894629016489.y4m
31,EPLDay_HEVC_HFR_720p_2200K_74.y4m,46862943330553935351701573752073738500.y4m
32,Cricket2_HEVC_HFR_540p_1900K_210.y4m,327898138839228813509254687908211505801.y4m
33,USOpen_AVC_SFR_720p_2000K_648.y4m,205504687038414888780610526054166306487.y4m
34,TNFNFL_AVC_HFR_540p_1900K_4211.y4m,196900216184969701184101256346479657444.y4m
35,TNFF_SRC_SRC_SRC_SRC_336.y4m,130364387205961186520215563221161746397.y4m
36,USOpen_HEVC_SFR_540p_1100K_648.y4m,63953977162454207222596837743115971038.y4m
37,Cricket1_HEVC_SFR_396p_600K_210.y4m,151823175796941053219315048828903892470.y4m
38,USOpen_AVC_HFR_396p_900K_648.y4m,225427094768067361070802009878598804974.y4m
39,TNFF_AVC_SFR_288p_200K_336.y4m,68719954625705459975357308153361862900.y4m
40,USOpen_AVC_SFR_396p_800K_648.y4m,157955020978656345674195503432948736688.y4m
41,USOpen_HEVC_SFR_396p_900K_604.y4m,165353517619388003905369499696519339624.y4m
42,TNFF_HEVC_SFR_540p_1100K_336.y4m,205198153170075647012239825239856920659.y4m
43,USOpen_AVC_SFR_540p_1800K_604.y4m,92207206500275709271169161028386358514.y4m
44,USOpen_HEVC_SFR_720p_2200K_648.y4m,52817655989663344224333686905234389764.y4m
45,TNFNFL_HEVC_HFR_540p_1100K_4211.y4m,270683396196321904115943959291107747488.y4m
46,TNFF_AVC_HFR_396p_600K_336.y4m,163159164372564089090382037350759933307.y4m
47,USOpen_AVC_HFR_396p_900K_604.y4m,124541590670373389109034090197606637542.y4m
48,Cricket1_AVC_SFR_396p_400K_210.y4m,163804106106169106146138228995751093032.y4m
49,Cricket2_AVC_HFR_288p_300K_210.y4m,297886359453265106540625375421596751632.y4m
50,TNFF_AVC_HFR_396p_600K_114.y4m,173383254095492391426848847987298562087.y4m
51,Cricket2_AVC_SFR_396p_800K_210.y4m,236770767278192609894946748754822177965.y4m
52,TNFNFL_AVC_SFR_396p_400K_4211.y4m,123384028275829579731372198179776865522.y4m
53,Cricket2_HEVC_SFR_720p_2200K_210.y4m,315759041361398758667112347704727825124.y4m
54,TNFNFL_AVC_HFR_396p_600K_4211.y4m,89244700947143376120246549218535503022.y4m
55,TNFF_HEVC_HFR_288p_300K_114.y4m,21650453622478035234668358276171026232.y4m
56,USOpen_HEVC_SFR_540p_1900K_604.y4m,47589336834685208072274517545200342320.y4m
57,TNFF_AVC_SFR_396p_400K_336.y4m,21037422858133599444925262503568737949.y4m
58,TNFNFL_AVC_HFR_288p_300K_4211.y4m,190563245034059056562161994281140966697.y4m
59,Cricket1_AVC_HFR_720p_2200K_210.y4m,37902545894192977473995447840865907242.y4m
60,EPLNight_AVC_HFR_540p_1300K_58.y4m,99854943974740714951769738563499263842.y4m
61,TNFNFL_HEVC_SFR_396p_600K_4211.y4m,128610381633942767891394475493485343321.y4m
62,USOpen_AVC_HFR_396p_600K_604.y4m,8013377497539126215053688843884625581.y4m
63,Cricket1_AVC_HFR_540p_1900K_210.y4m,102198085667671440436131636921206969634.y4m
64,USOpen_HEVC_HFR_396p_600K_648.y4m,59826866542521266660681648344521929039.y4m
65,USOpen_AVC_HFR_540p_1300K_604.y4m,254396647225293854570678618965462048685.y4m
66,TNFNFL_AVC_HFR_540p_1300K_4211.y4m,138970369277573671494326859989332924053.y4m
67,USOpen_AVC_SFR_720p_2000K_604.y4m,161943710045368321693058546134973346332.y4m
68,USOpen_HEVC_HFR_720p_2200K_148.y4m,170820093820562667872128549202898160132.y4m
69,TNFF_AVC_HFR_540p_1900K_114.y4m,310419446449857416010013339752429725744.y4m
70,USOpen_AVC_HFR_720p_2200K_148.y4m,32375940018735669609548967526627801530.y4m
71,EPLNight_HEVC_SFR_396p_900K_58.y4m,339263946943365977788427212839157676416.y4m
72,TNFNFL_AVC_SFR_288p_200K_4211.y4m,293787464690429702773687398720426914267.y4m
73,EPLNight_AVC_SFR_288p_200K_58.y4m,227902148558128874143732700150425531060.y4m
74,TNFF_AVC_HFR_288p_300K_336.y4m,10848912313746145457494322165184879102.y4m
75,TNFF_HEVC_SFR_288p_300K_114.y4m,244260064786322957229281890387860701041.y4m
76,EPLDay_AVC_HFR_540p_1900K_74.y4m,227111706678440166383151078841036217867.y4m
