,original_video_name,hash_video_name
0,USOpen_HEVC_SFR_540p_1900K_604.y4m,47589336834685208072274517545200342320.y4m
1,TNFF_HEVC_HFR_540p_1100K_114.y4m,24718670390168538591329365845329317003.y4m
2,Cricket2_HEVC_HFR_540p_1100K_210.y4m,126726564226517799517520979904088100701.y4m
3,TNFF_HEVC_HFR_540p_1100K_336.y4m,157646866748848411926233037978308819510.y4m
4,Cricket1_HEVC_SFR_540p_1100K_210.y4m,2970711484064645789316516926964177594.y4m
5,TNFF_HEVC_SFR_396p_900K_336.y4m,29779896476783122462088642806426821774.y4m
6,TNFNFL_HEVC_HFR_720p_2200K_4211.y4m,184854842914834868467593606800085103290.y4m
7,TNFF_AVC_SFR_288p_200K_336.y4m,68719954625705459975357308153361862900.y4m
8,USOpen_AVC_HFR_540p_1900K_604.y4m,13492328664093673612448565019592897724.y4m
9,TNFNFL_AVC_HFR_540p_1300K_4211.y4m,138970369277573671494326859989332924053.y4m
10,USOpen_AVC_SFR_288p_200K_648.y4m,31283533362578898970155833052471314911.y4m
11,Cricket1_HEVC_SFR_396p_900K_210.y4m,145114528019443363519841921894629016489.y4m
12,TNFF_AVC_SFR_288p_200K_114.y4m,240854237428559118750451235083375759207.y4m
13,USOpen_AVC_HFR_720p_2200K_648.y4m,270628756520670426674061713962907727863.y4m
14,USOpen_HEVC_SFR_288p_300K_604.y4m,52965404849847130439519819068953728811.y4m
15,Cricket2_HEVC_SFR_288p_300K_210.y4m,59736687275987491423120871140450648000.y4m
16,TNFF_HEVC_HFR_396p_600K_336.y4m,102961901151714055558089906499044161553.y4m
17,TNFNFL_AVC_SFR_540p_1200K_4211.y4m,172127686649341580367543782819918794864.y4m
18,Cricket2_HEVC_SFR_540p_1900K_210.y4m,189876900768713901787099485659867967796.y4m
19,Cricket1_AVC_HFR_540p_1900K_210.y4m,102198085667671440436131636921206969634.y4m
20,TNFF_AVC_HFR_396p_900K_114.y4m,34513643934135180968777283714430297797.y4m
21,Cricket2_AVC_HFR_396p_600K_210.y4m,154072772878772041576008282372997091857.y4m
22,TNFF_HEVC_SFR_720p_2200K_114.y4m,103165455535877690394915677324461195961.y4m
23,TNFF_AVC_HFR_396p_900K_336.y4m,111417974468415403101959047871681718842.y4m
24,Cricket2_SRC_SRC_SRC_SRC_210.y4m,289017926951408895876189996679991517329.y4m
25,Cricket1_HEVC_HFR_396p_600K_210.y4m,67171646721919702032725628078240868949.y4m
26,USOpen_AVC_HFR_720p_2200K_604.y4m,220510437930623916511674064415650885516.y4m
27,EPLDay_HEVC_SFR_288p_300K_74.y4m,266158390159312343292013687589043283619.y4m
28,USOpen_AVC_HFR_396p_900K_604.y4m,124541590670373389109034090197606637542.y4m
29,Cricket2_AVC_SFR_288p_200K_210.y4m,138481408777610684240117699122035801762.y4m
30,USOpen_HEVC_HFR_540p_1100K_648.y4m,187628254893938318941485686329169295703.y4m
31,TNFF_HEVC_HFR_540p_1900K_336.y4m,53755681570883018306138697552094206313.y4m
32,USOpen_HEVC_HFR_396p_600K_604.y4m,197604820305044659643606936888884428569.y4m
33,EPLDay_HEVC_SFR_720p_2200K_74.y4m,144332243852213812064864761791596793090.y4m
34,USOpen_AVC_HFR_396p_900K_648.y4m,225427094768067361070802009878598804974.y4m
35,Cricket2_AVC_HFR_720p_2200K_210.y4m,60920182358140246463150800070431090163.y4m
36,EPLNight_HEVC_SFR_540p_1900K_58.y4m,95948011213357013958259283093245616629.y4m
37,USOpen_HEVC_SFR_540p_1900K_148.y4m,42465468271233968638078251063925766701.y4m
38,USOpen_AVC_HFR_540p_1300K_604.y4m,254396647225293854570678618965462048685.y4m
39,TNFF_HEVC_SFR_396p_600K_114.y4m,214819827500716611161853177388752811864.y4m
40,TNFNFL_AVC_SFR_540p_1800K_4211.y4m,30172117673125632857999278703389455111.y4m
41,EPLNight_HEVC_HFR_396p_600K_58.y4m,4483435561037917620615280033595573782.y4m
42,Cricket2_HEVC_SFR_720p_2200K_210.y4m,315759041361398758667112347704727825124.y4m
43,TNFF_AVC_HFR_540p_1900K_336.y4m,40136406511792161019380691910269715109.y4m
44,EPLDay_HEVC_SFR_540p_1900K_74.y4m,64412298036340975229043205008021598797.y4m
45,TNFF_AVC_SFR_540p_1800K_114.y4m,175516287637091052506508211159509309754.y4m
46,EPLNight_AVC_HFR_540p_1900K_58.y4m,134601792892375531042691279877989156117.y4m
47,EPLDay_HEVC_SFR_540p_1100K_74.y4m,159005758223266806153377592270409520569.y4m
48,TNFF_HEVC_SFR_540p_1100K_114.y4m,330154503733092515442325802330639081912.y4m
49,TNFF_HEVC_SFR_540p_1900K_336.y4m,292033643911996880734262934434551056101.y4m
50,Cricket2_AVC_HFR_540p_1300K_210.y4m,62897170342731302757968216099799496867.y4m
51,USOpen_HEVC_SFR_396p_900K_648.y4m,145945144934659613624443048106293965729.y4m
52,Cricket2_HEVC_HFR_720p_2200K_210.y4m,301255993428580292147471557646720325980.y4m
53,TNFF_AVC_HFR_396p_600K_114.y4m,173383254095492391426848847987298562087.y4m
54,EPLNight_AVC_HFR_288p_300K_58.y4m,176275377886418655672707367270019638894.y4m
55,USOpen_AVC_SFR_540p_1200K_148.y4m,98038341804143720861114565061279000143.y4m
56,TNFNFL_HEVC_SFR_540p_1100K_4211.y4m,238195874388822038960408145073597958896.y4m
57,Cricket2_AVC_HFR_288p_300K_210.y4m,297886359453265106540625375421596751632.y4m
58,EPLDay_AVC_HFR_540p_1300K_74.y4m,87533564991196349291578225172558697516.y4m
59,TNFF_HEVC_HFR_720p_2200K_336.y4m,97028535677237218198132572271966525282.y4m
60,Cricket2_AVC_SFR_540p_1800K_210.y4m,144860930196634716413950167521921760864.y4m
61,EPLNight_HEVC_HFR_396p_900K_58.y4m,244463013588601118224960286505226057745.y4m
62,Cricket2_AVC_HFR_396p_900K_210.y4m,198725094353363747521630033086903162178.y4m
63,TNFF_AVC_SFR_720p_2000K_336.y4m,24294184460133728457222896778124184845.y4m
64,USOpen_HEVC_SFR_396p_900K_148.y4m,143109509021142880329870629974558715392.y4m
65,EPLNight_AVC_SFR_396p_800K_58.y4m,90030249153424983309767954974105880788.y4m
66,TNFF_AVC_SFR_396p_800K_114.y4m,2546278370679339073432304207069231295.y4m
67,TNFNFL_AVC_SFR_288p_200K_4211.y4m,293787464690429702773687398720426914267.y4m
68,USOpen_HEVC_HFR_288p_300K_148.y4m,327576955705520307465324002268076372530.y4m
69,TNFNFL_AVC_HFR_396p_600K_4211.y4m,89244700947143376120246549218535503022.y4m
70,USOpen_AVC_SFR_396p_800K_648.y4m,157955020978656345674195503432948736688.y4m
71,USOpen_HEVC_SFR_396p_600K_604.y4m,317543107580853651655036497450363391536.y4m
72,USOpen_AVC_HFR_288p_300K_648.y4m,23276500442443558336970281467368200646.y4m
73,USOpen_AVC_SFR_720p_2000K_604.y4m,161943710045368321693058546134973346332.y4m
74,TNFNFL_AVC_SFR_396p_800K_4211.y4m,61332290055157260628549378016185763002.y4m
75,USOpen_AVC_SFR_396p_800K_604.y4m,223434030385728111575767709751018718306.y4m
76,Cricket1_HEVC_HFR_540p_1100K_210.y4m,314863134429019137346517783353085433729.y4m
77,EPLNight_HEVC_HFR_540p_1100K_58.y4m,139761788806559252734991712036122420589.y4m
78,USOpen_AVC_SFR_396p_400K_648.y4m,170909058572709478032363810119478440457.y4m
79,TNFF_AVC_SFR_720p_2000K_114.y4m,64603442816668433060679809072867953630.y4m
80,USOpen_HEVC_SFR_720p_2200K_648.y4m,52817655989663344224333686905234389764.y4m
81,Cricket2_AVC_SFR_720p_2000K_210.y4m,266068991366274837712486955654837862915.y4m
82,TNFF_HEVC_HFR_396p_900K_114.y4m,225213515583324806019026011864516331213.y4m
83,USOpen_AVC_SFR_540p_1800K_604.y4m,92207206500275709271169161028386358514.y4m
84,EPLDay_HEVC_HFR_540p_1100K_74.y4m,196881374922736959704410830785613311444.y4m
85,USOpen_HEVC_SFR_540p_1900K_648.y4m,279357609605023735991734093806402113045.y4m
86,EPLNight_HEVC_HFR_540p_1900K_58.y4m,128042525015855328030890141282408336961.y4m
87,Cricket2_AVC_SFR_540p_1200K_210.y4m,158807136774885285079198538003335894022.y4m
88,TNFNFL_HEVC_SFR_288p_300K_4211.y4m,236053135138170116583360662631589453148.y4m
