,index,hash_name,score,first_session
0,0,12908461547700371100708737235462268102.y4m,43,True
1,1,71420449389695707046428942566404383947.y4m,46,True
2,2,63628500908607951574634535420152304225.y4m,67,True
3,3,53042610402904320837393790252290806238.y4m,36,True
4,4,105085703457398217829753224153338120538.y4m,58,True
5,5,153122635404938372986611499467396150311.y4m,34,True
6,6,6731509688661805951482771812729594513.y4m,81,True
7,7,308196629359248880085047306875578324905.y4m,38,True
8,8,228406414350777349095338461416442003442.y4m,71,True
9,9,129813955263460260699884633481897421534.y4m,55,True
10,10,74252760729371506366074349810442990223.y4m,14,True
11,11,280508705618619363083131411479892238803.y4m,48,True
12,12,210763181947047564996341105436487056721.y4m,51,True
13,13,42689802812500431607206798841998235665.y4m,73,True
14,14,317680665261509239083312009899052343986.y4m,54,True
15,15,239970017979729634341717849720180559121.y4m,43,True
16,16,49373582159152781312095355995878979527.y4m,43,True
17,17,303862408844720408554515193409841557692.y4m,35,True
18,18,329845916420285742641012096296583286187.y4m,55,True
19,19,74591859767133558672150486303106546388.y4m,31,True
20,20,275296156261318800693681291462845020168.y4m,42,True
21,21,37252854507256334982895368574900349071.y4m,41,True
22,22,194735912003782974717992598010423340143.y4m,61,True
23,23,226993337888800299456001128481261747047.y4m,68,True
24,24,250086990873923323946744967184887132566.y4m,23,True
25,25,209417150962200272839462990033318794432.y4m,32,True
26,26,245250478931332179768400771354466926740.y4m,36,True
27,27,59417347579616083958870438285593619489.y4m,35,True
28,28,60289308586512004076565930912461786775.y4m,12,True
29,29,266929683030206246512916786243776019661.y4m,47,True
30,30,108170187877879222893123254009594309480.y4m,69,True
31,31,337126823403821851021822078270733656398.y4m,16,True
32,32,282444525081854161880440814325164737688.y4m,42,True
33,33,41135947222332723832185880260095100546.y4m,49,True
34,34,202695625112709065810289439815236570628.y4m,16,True
35,35,291136994837994225287945049617098165881.y4m,85,True
36,36,72133702727539126997017426650612305710.y4m,24,True
37,37,233210832599099104446005406001445117408.y4m,33,True
38,38,245844877923015536452634350877784068073.y4m,48,True
39,39,39017978020608228637870993150143449856.y4m,28,True
40,40,187592953499215206746441562317701182531.y4m,44,True
41,41,265427779286173782819754639876802519101.y4m,33,True
42,42,130800416120709522964526686206701814339.y4m,37,True
43,43,32570057079454123683852288893212585412.y4m,41,True
44,44,326822782165378259600998739469423003465.y4m,68,True
45,45,123941600250322845102683402335579800933.y4m,69,True
46,46,60128027764518822228112217191592999907.y4m,44,True
47,47,10882718144881516404176338686083748806.y4m,32,True
48,48,58130500991515444445874419506402405088.y4m,34,True
49,49,283369622124431245869121408293022316482.y4m,36,True
50,50,172359166573154116825621262564687450970.y4m,36,True
51,51,308746183377883616034568609520839149329.y4m,38,True
52,52,48025016965411101062473284270970724247.y4m,33,True
53,53,124102068483042899109190238164455919511.y4m,26,True
54,54,265379179246747225669257497210443591509.y4m,23,True
55,55,172955932547895536507307323045012967547.y4m,69,True
56,56,256869052012058075908935166999904398083.y4m,35,True
57,57,225951196189916445491416389567959652807.y4m,21,True
58,58,299662475271944158281984285568655708467.y4m,46,True
59,59,207503194636156770901855031339381463721.y4m,41,True
60,60,93200227589757143495432031934743411433.y4m,61,True
61,61,31527954446657710796974439455278905040.y4m,50,True
62,62,57433606348005250144896946322320404524.y4m,52,True
63,63,159854258954277750747843720971738004902.y4m,43,True
64,64,8356206559968305031763179302639131092.y4m,62,True
65,65,52399724487445823113488760455157739106.y4m,41,True
66,66,121933696559397775861951464769410444387.y4m,33,True
67,67,141773281696134469874549028106558148951.y4m,37,True
68,68,203066308701770318154697169053971349006.y4m,80,True
69,69,181697726342853092821256074451355146014.y4m,43,True
70,70,235954645322586004792404780745208904059.y4m,51,True
71,71,1971070579676925468356710549856008622.y4m,41,True
72,72,283393341324654574138358164788476382601.y4m,34,True
73,73,27853102044289506601198900179845794718.y4m,43,True
74,74,31141265872076466686881991890290647278.y4m,36,True
75,75,261756029454488287946451919892516562910.y4m,54,True
76,76,309282245523915747677199455730137348730.y4m,41,True
77,77,250320333012911819289754288094257844864.y4m,42,True
78,78,264427719001308447113538077212518634660.y4m,33,True
79,79,272150889073912220399311621617455824814.y4m,42,True
80,80,292229406890047704191906797737136684753.y4m,37,True
81,81,284472523365328988166087111790367290063.y4m,46,True
82,82,99577838186224644440879803783544404619.y4m,47,True
83,83,300814032289060663492700620528529457660.y4m,10,True
84,84,325639304771507810999791000276372992108.y4m,32,True
85,85,272892226832210409676423650723554056187.y4m,46,True
86,86,29196221807298093796131309331971632436.y4m,39,True
87,87,25504726934903097170212314657785698629.y4m,41,True
88,88,89738792378888521736961131004207163635.y4m,37,True
89,89,144694982297043944124674595006710145532.y4m,38,True
90,90,25260707989082124299598423660454776457.y4m,40,True
91,91,217910609486578276218831644947706306431.y4m,61,True
92,92,177013634999779099703081445311035696530.y4m,53,True
93,93,213885464466177616995985110055734638214.y4m,42,True
94,94,316421848538543551244401217423502782549.y4m,18,True
95,95,164353097606155341910272489987490432082.y4m,52,True
96,96,95507184578330590976254988617279445811.y4m,43,True
97,97,85640103444633857969095455132036468639.y4m,45,True
98,98,101196204915964071922784433875447491679.y4m,49,True
99,99,90022460500598271166737152492278633189.y4m,1,True
100,100,226205218456556939102851269268880970698.y4m,41,True
101,101,161828370780104647382984328184227267803.y4m,43,True
102,102,208298232351072860463657126616977734007.y4m,34,True
103,103,268888755057882860285585366966172372175.y4m,44,True
104,104,126895075228937023366908490544587148989.y4m,42,True
105,105,241724479271545622991198140626793950691.y4m,42,True
106,106,192011648290187543789338698554234596588.y4m,32,True
107,107,185778862366547915410511859360753071479.y4m,40,True
108,108,201866561069827123994114585968241132024.y4m,25,True
109,109,97482356872365472049408671682734787382.y4m,24,True
110,110,161310947733441481592565995592703840008.y4m,41,True
111,111,166644478593950235123330157137415190979.y4m,33,True
112,112,133668649716586990484146815994077993464.y4m,21,True
113,113,27535988334685253918425213234809256555.y4m,28,True
114,114,249438694953055087244425357472283988902.y4m,1,True
115,115,221180310861568673052523280753342106579.y4m,50,True
116,116,326800244460615648150063527367007190681.y4m,48,True
117,117,286346309380442293610776387783360447228.y4m,35,True
118,118,261049478420819233908795587595306266626.y4m,74,True
119,119,285677636747373692343308674392350758147.y4m,56,True
120,120,257753287600778057182976011092582500179.y4m,37,True
121,121,67474631451304547093351830283198396501.y4m,43,True
122,122,280632469681031363205473788875996402966.y4m,43,True
123,123,184819034898039371510406158920851381542.y4m,44,True
124,124,17308054326001514443505533974343673100.y4m,37,True
125,0,35769576762001303197942155620487415124.y4m,50,False
126,1,211525757704198057526679434077730675586.y4m,41,False
127,2,268328212679844711734863364047299613325.y4m,35,False
128,3,36867318683568727150944689773249922946.y4m,18,False
129,4,108904015552270253249342755737556264907.y4m,45,False
130,5,211351050043463910020868694624888619853.y4m,44,False
