,index,hash_name,score,first_session
0,0,185657067729012759575942057007200918981.y4m,77,True
1,1,90022460500598271166737152492278633189.y4m,10,True
2,2,212121577866967606861205470550135285943.y4m,61,True
3,3,10882718144881516404176338686083748806.y4m,63,True
4,4,281381658382635846074863774796340094318.y4m,34,True
5,5,32076298083598489120943829906280624685.y4m,33,True
6,6,261049478420819233908795587595306266626.y4m,80,True
7,7,6723219633071289674909867754893884097.y4m,57,True
8,8,153804738713820376324343452240314259335.y4m,54,True
9,9,7377117431094833779940626658373982543.y4m,72,True
10,10,275296156261318800693681291462845020168.y4m,47,True
11,11,69476502878467254491023945784146838376.y4m,87,True
12,12,61368025939496198214034687339977167571.y4m,32,True
13,13,243688851819222997578640486191517947819.y4m,92,True
14,14,121933696559397775861951464769410444387.y4m,59,True
15,15,2250682035134305216097701981953866298.y4m,86,True
16,16,161828370780104647382984328184227267803.y4m,58,True
17,17,118520164395870642924642948657506187625.y4m,37,True
18,18,212589998545278739117944214207280008278.y4m,19,True
19,19,194136218489901045170903368424932970981.y4m,8,True
20,20,306078191522761828297667410349948285689.y4m,1,True
21,21,48025016965411101062473284270970724247.y4m,87,True
22,22,8356206559968305031763179302639131092.y4m,75,True
23,23,172955932547895536507307323045012967547.y4m,100,True
24,24,284472523365328988166087111790367290063.y4m,72,True
25,25,309282245523915747677199455730137348730.y4m,73,True
26,26,334601577938457256573113208069601317680.y4m,72,True
27,27,228406414350777349095338461416442003442.y4m,90,True
28,28,185565650687160261286899273529780990773.y4m,61,True
29,29,27535988334685253918425213234809256555.y4m,45,True
30,30,153900460674765456052245689062094799514.y4m,59,True
31,31,177013634999779099703081445311035696530.y4m,2,True
32,32,31141265872076466686881991890290647278.y4m,41,True
33,33,233210832599099104446005406001445117408.y4m,42,True
34,34,303862408844720408554515193409841557692.y4m,48,True
35,35,41451778667255070132044847676701603159.y4m,75,True
36,36,16163210124413108655033925901287760526.y4m,38,True
37,37,248248140172616426323697141246792374908.y4m,33,True
38,38,300436953669465265102078869371541609838.y4m,74,True
39,39,181697726342853092821256074451355146014.y4m,70,True
40,40,9019353361790677302903937332986999079.y4m,69,True
41,41,211525757704198057526679434077730675586.y4m,65,True
42,42,161310947733441481592565995592703840008.y4m,43,True
43,43,77223325084090412135552670885728579147.y4m,39,True
44,44,272892226832210409676423650723554056187.y4m,71,True
45,45,91768144592950238562953549090096308006.y4m,35,True
46,46,105085703457398217829753224153338120538.y4m,66,True
47,47,309707486677349924804954417466118255303.y4m,82,True
48,48,117697771240502400061461726060670801877.y4m,72,True
49,49,164353097606155341910272489987490432082.y4m,63,True
50,50,50468159113536921636896846476755142519.y4m,55,True
51,51,316421848538543551244401217423502782549.y4m,35,True
52,52,78231252425489565907243248481328701090.y4m,29,True
53,53,256869052012058075908935166999904398083.y4m,35,True
54,54,69357698640168937857597816171292875193.y4m,67,True
55,55,17308054326001514443505533974343673100.y4m,59,True
56,56,178452697817019991047789131646159387205.y4m,30,True
57,57,203066308701770318154697169053971349006.y4m,89,True
58,58,235954645322586004792404780745208904059.y4m,77,True
59,59,52399724487445823113488760455157739106.y4m,37,True
60,60,283369622124431245869121408293022316482.y4m,50,True
61,61,159854258954277750747843720971738004902.y4m,35,True
62,62,97482356872365472049408671682734787382.y4m,40,True
63,63,190694444818819132247064829153256585530.y4m,25,True
64,64,210763181947047564996341105436487056721.y4m,66,True
65,65,261756029454488287946451919892516562910.y4m,65,True
66,66,231610366375012691874713575199994469662.y4m,5,True
67,67,12908461547700371100708737235462268102.y4m,26,True
68,68,307074355530587412647033289307400997778.y4m,34,True
69,69,178195717530978341628806391863938442002.y4m,43,True
70,70,286346309380442293610776387783360447228.y4m,47,True
71,71,258405765020793278311747648918975111890.y4m,54,True
72,72,37252854507256334982895368574900349071.y4m,50,True
73,73,250086990873923323946744967184887132566.y4m,57,True
74,74,142782360389732345319226129646959020209.y4m,74,True
75,75,93200227589757143495432031934743411433.y4m,73,True
76,76,51166165213409198358690751173675809115.y4m,49,True
77,77,272150889073912220399311621617455824814.y4m,70,True
78,78,121364913141936886654457400601696242455.y4m,55,True
79,79,31527954446657710796974439455278905040.y4m,57,True
80,80,32570057079454123683852288893212585412.y4m,53,True
81,81,64585218886816228064161851101607755760.y4m,63,True
82,82,308196629359248880085047306875578324905.y4m,65,True
83,83,300814032289060663492700620528529457660.y4m,12,True
84,84,58130500991515444445874419506402405088.y4m,50,True
85,85,221180310861568673052523280753342106579.y4m,60,True
86,86,60289308586512004076565930912461786775.y4m,23,True
87,87,209417150962200272839462990033318794432.y4m,58,True
88,88,268888755057882860285585366966172372175.y4m,66,True
89,89,209932305063126453400202140017970417231.y4m,83,True
90,90,72133702727539126997017426650612305710.y4m,36,True
91,91,235191081874314538514517825585821101529.y4m,100,True
