,index,hash_name,score,first_session
0,0,297886359453265106540625375421596751632.y4m,31,True
1,1,270385138452297446601630056501741212151.y4m,30,True
2,2,327898138839228813509254687908211505801.y4m,75,True
3,3,31471927803453488695183321321851310963.y4m,77,True
4,4,326805096269727285323477416091594478574.y4m,36,True
5,5,128042525015855328030890141282408336961.y4m,69,True
6,6,170820093820562667872128549202898160132.y4m,89,True
7,7,32065684782842246154541198715142343516.y4m,50,True
8,8,136369057540341610380046687470888826682.y4m,40,True
9,9,62897170342731302757968216099799496867.y4m,39,True
10,10,103165455535877690394915677324461195961.y4m,64,True
11,11,12867492218391770583021951121106491314.y4m,24,True
12,12,87839485779271216445202730536435988378.y4m,65,True
13,13,289621139200368314878133441430839523888.y4m,76,True
14,14,214819827500716611161853177388752811864.y4m,25,True
15,15,176275377886418655672707367270019638894.y4m,14,True
16,16,36412715696825456556034122310513222700.y4m,31,True
17,17,42465468271233968638078251063925766701.y4m,66,True
18,18,64522899231732951984223262129680375641.y4m,49,True
19,19,98038341804143720861114565061279000143.y4m,72,True
20,20,290873652377542542412188115564052087079.y4m,38,True
21,21,158807136774885285079198538003335894022.y4m,68,True
22,22,95948011213357013958259283093245616629.y4m,64,True
23,23,96388728961800304753469079739103365315.y4m,57,True
24,24,139761788806559252734991712036122420589.y4m,55,True
25,25,190432991026130450105648596082514625079.y4m,86,True
26,26,4483435561037917620615280033595573782.y4m,22,True
27,27,292017929549968742556578882899889497380.y4m,22,True
28,28,292768692193399584830006938385446147229.y4m,57,True
29,29,24718670390168538591329365845329317003.y4m,54,True
30,30,31911207890560825832508539501449815931.y4m,53,True
31,31,24636679600735785347139338897306038642.y4m,53,True
32,32,154072772878772041576008282372997091857.y4m,53,True
33,33,300973113287332015333922295998807279335.y4m,61,True
34,34,285317454430543300803585824960401684984.y4m,8,True
35,35,197676353682463695443732627647823104704.y4m,19,True
36,36,328715899376205927215079195810457814060.y4m,19,True
37,37,109081724158530434657251639424963799902.y4m,52,True
38,38,206882496633758777973602204295960725062.y4m,50,True
39,39,74845469875544980661931438000417668678.y4m,84,True
40,40,32375940018735669609548967526627801530.y4m,73,True
41,41,275027880790554123575969058778519419404.y4m,50,True
42,42,126726564226517799517520979904088100701.y4m,51,True
43,43,21650453622478035234668358276171026232.y4m,17,True
44,44,2970711484064645789316516926964177594.y4m,60,True
45,45,264860083880084459558831705535103710801.y4m,64,True
46,46,145114528019443363519841921894629016489.y4m,29,True
47,47,269394577965119527159336015356079815316.y4m,55,True
48,48,40324171238767894871500910308122660677.y4m,6,True
49,49,172355521658819397178716342426092474060.y4m,66,True
50,50,266068991366274837712486955654837862915.y4m,73,True
51,51,110754449286876928530812730254689416915.y4m,60,True
52,52,190365012366979656454132498470780101623.y4m,51,True
53,53,29365641939440526686085604805791184239.y4m,68,True
54,54,182396876626172856267929380833559729943.y4m,53,True
55,55,241215369184545187147245714821134431690.y4m,55,True
56,56,330154503733092515442325802330639081912.y4m,57,True
57,57,53425767210309480360158768521346697999.y4m,55,True
58,58,102198085667671440436131636921206969634.y4m,63,True
59,59,148397064237318904690223128458901838666.y4m,54,True
60,60,37902545894192977473995447840865907242.y4m,60,True
61,61,93388130823949073527943177685580389501.y4m,66,True
62,62,109258675982032168897631186282865368887.y4m,63,True
63,63,51209370423804899606254656516064542459.y4m,48,True
64,64,64603442816668433060679809072867953630.y4m,49,True
65,65,136581329074739513809880965865819998730.y4m,56,True
66,66,301255993428580292147471557646720325980.y4m,52,True
67,67,134601792892375531042691279877989156117.y4m,58,True
68,68,55058053683613771459836433581879124177.y4m,62,True
69,69,272887235865251134294166431215383619369.y4m,57,True
70,70,244260064786322957229281890387860701041.y4m,25,True
71,71,41462320153136118637675693215374966119.y4m,36,True
72,72,75223644537191376691470345884124562074.y4m,27,True
73,73,173383254095492391426848847987298562087.y4m,38,True
74,74,115112807969929642920484032723476893147.y4m,45,True
75,75,156875241303750287171429686423257177842.y4m,60,True
76,76,245912831642104771837843823280922616381.y4m,55,True
77,77,181818824180269330269089852494227933175.y4m,28,True
78,78,250261094754809788522658736116164322882.y4m,45,True
79,79,138481408777610684240117699122035801762.y4m,43,True
80,80,256479748283695416860971318585405328418.y4m,40,True
81,81,198326974077222852934106071125114001334.y4m,25,True
82,82,151823175796941053219315048828903892470.y4m,46,True
83,83,143109509021142880329870629974558715392.y4m,40,True
84,84,20609728359946093724103879588952857296.y4m,38,True
85,85,339263946943365977788427212839157676416.y4m,41,True
86,86,315759041361398758667112347704727825124.y4m,42,True
87,87,99854943974740714951769738563499263842.y4m,42,True
88,88,59736687275987491423120871140450648000.y4m,35,True
89,89,31580576053957890759038956796294809505.y4m,36,True
90,90,67171646721919702032725628078240868949.y4m,35,True
91,91,225213515583324806019026011864516331213.y4m,40,True
92,92,101644311081863874597963204544234053980.y4m,44,True
93,93,71537947284426720001316520184313026352.y4m,100,True
94,94,60920182358140246463150800070431090163.y4m,78,True
95,95,314863134429019137346517783353085433729.y4m,78,True
96,96,326210168047450535760810374181900429378.y4m,74,True
97,97,227902148558128874143732700150425531060.y4m,5,True
98,98,2546278370679339073432304207069231295.y4m,39,True
99,99,70598911931431874319923688044607080852.y4m,39,True
100,100,14160222648687170933262175147340148151.y4m,75,True
101,101,96468857016342263233632437013486829576.y4m,37,True
102,102,189876900768713901787099485659867967796.y4m,48,True
103,103,176728106173906595435261450118372267496.y4m,83,True
104,104,163804106106169106146138228995751093032.y4m,22,True
105,105,144860930196634716413950167521921760864.y4m,73,True
106,106,244463013588601118224960286505226057745.y4m,73,True
107,107,269123482981352976378193743026562614335.y4m,64,True
108,108,198725094353363747521630033086903162178.y4m,62,True
109,109,311763373976957900446009983821154371114.y4m,54,True
110,110,247529170132131350414658998344021258175.y4m,56,True
