,index,hash_name,score,first_session
0,0,49856161668581561765233017122417785783.y4m,62,True
1,1,106066611185684705843958823534876857129.y4m,73,True
2,2,122929821148975351774037956914120178840.y4m,72,True
3,3,24077592465009226304868652412277443232.y4m,40,True
4,4,271801356920490594927768501601244811159.y4m,54,True
5,5,64405083707180912825670956760747243419.y4m,58,True
6,6,124207145255284870457375744892119160398.y4m,51,True
7,7,267956806525482940188065099104244041648.y4m,38,True
8,8,47991026169440524977264633586016271986.y4m,45,True
9,9,225306515036916083436499172046384793485.y4m,35,True
10,10,65565480736557673436310174972163512325.y4m,47,True
11,11,301141931621972643742095367663127565233.y4m,22,True
12,12,20224377538311656524364753148444120368.y4m,88,True
13,13,246320518103021449329396541598379894224.y4m,38,True
14,14,83277782794535419138388818100543619721.y4m,49,True
15,15,255282022672005947121716882838712453026.y4m,64,True
16,16,307447739125463141898209871065995342557.y4m,80,True
17,17,239617371481414318231513651333777452874.y4m,73,True
18,18,192368723192203004695936935825363039056.y4m,55,True
19,19,161637059544618047628905344138524073781.y4m,68,True
20,20,105942227825741890827028801182831893632.y4m,84,True
21,21,276505504924506612406633628089036401162.y4m,61,True
22,22,317402513067647966989306182856900708951.y4m,25,True
23,23,28273251877129853798734113748509426129.y4m,27,True
24,24,212364189504293014885876801026636739813.y4m,40,True
25,25,307066867612951233106360876602419712855.y4m,66,True
26,26,280860897073756743985315496535564113653.y4m,49,True
27,27,88309363507104323586152800886860905139.y4m,50,True
28,28,65895504775898857410357066353030959010.y4m,55,True
29,29,211600389569040273709811112445749526741.y4m,16,True
30,30,150659894948931297659024922918339500979.y4m,12,True
31,31,47712961831354663683093288463533217915.y4m,25,True
32,32,37374264030380859426384550060248411423.y4m,25,True
33,33,267415303902360765580554161422735717450.y4m,75,True
34,34,292338047405413932653900202604621258998.y4m,72,True
35,35,214404244707195030625324902541207085594.y4m,26,True
36,36,312945364894260530501230224730631997884.y4m,97,True
37,37,122410070261929394509625114153233392833.y4m,60,True
38,38,60566402529378514910976425631595438513.y4m,9,True
39,39,96412898465411765558531014687350516276.y4m,12,True
40,40,116598126089666378079331731067261069417.y4m,50,True
41,41,183601522320287053546561588992409606204.y4m,66,True
42,42,30590764916250264597129325601611663311.y4m,17,True
43,43,187298059111511550202499426278689534803.y4m,74,True
44,44,286951433403935184802412665827204090506.y4m,40,True
45,45,157263565546748932450383911210921739511.y4m,57,True
46,46,156904449378279480197565765953117560980.y4m,13,True
47,47,313216493380300455888566308392342173261.y4m,48,True
48,48,336280816183787488384224108982778628874.y4m,39,True
49,49,140418891307973177988809877275652937509.y4m,83,True
50,50,47313942769072554412047524475468174011.y4m,50,True
51,51,202621991564024156929890580686566821059.y4m,49,True
52,52,28651004939841350920796654612633127537.y4m,25,True
53,53,113322231157512440684639196919729238573.y4m,80,True
54,54,336875307830761332793195498873571831587.y4m,77,True
55,55,337783028205665067917150164848314898074.y4m,96,True
56,56,92284195552565772263340456522515660041.y4m,35,True
57,57,184319621099233508945272130926829570888.y4m,59,True
58,58,329845217083174815794255607628563435035.y4m,48,True
59,59,297786564474114883459706089508755735377.y4m,91,True
60,60,96534691069420340436920574672247852046.y4m,80,True
61,61,70986140353213563733605911551451443744.y4m,51,True
62,62,84429919623310113815384542778144500055.y4m,55,True
63,63,247799275479585618019058483819076443789.y4m,34,True
64,64,316740762095389944678109342512019426954.y4m,9,True
65,65,171337782888492268057044536624888338517.y4m,48,True
66,66,244214116995982826600871960629043916600.y4m,50,True
67,67,118350720227216751299228064904613188359.y4m,72,True
68,68,312379466294792854993506717778777610507.y4m,49,True
69,69,90939027582151633697168479729462541228.y4m,43,True
70,70,125490425725583983348182992488916325638.y4m,61,True
71,71,105657986898668319663333618207597997163.y4m,32,True
72,72,184224595208201765892012938725550851615.y4m,98,True
73,73,93328256706542773168291356633340504807.y4m,60,True
74,74,182576609951173873291276967015820370223.y4m,49,True
75,75,220550749928157748072722023008525912383.y4m,39,True
76,76,36034561471955561276398366404739123810.y4m,50,True
77,77,275928337971093463956942244159726419047.y4m,72,True
78,78,94642410580876051826243608271461975297.y4m,14,True
79,79,208852576279080958674547809465491320795.y4m,40,True
80,80,21389282487617890959763953365015312314.y4m,41,True
81,81,256224331243095858912592308393374604799.y4m,41,True
82,82,14299588383469745170635568006499641576.y4m,73,True
83,83,234097650750808491432721995919661816763.y4m,55,True
84,84,88315416891098343390034520037631575293.y4m,39,True
85,85,155407610695959803372557494324200683219.y4m,40,True
86,86,327524834091511757649704690884484934405.y4m,27,True
87,87,106704756187281552964855025669931641131.y4m,77,True
88,88,137216627784701331568611955323066510024.y4m,50,True
89,89,224364196885256868610024501942326796907.y4m,37,True
90,90,299608957606498972228503006920324598298.y4m,42,True
91,91,313644340709534594306808168878359142918.y4m,42,True
92,92,37747368638107780560344969287437680584.y4m,24,True
93,93,136992981622422181421132609511619238046.y4m,66,True
94,94,2216259868503876770420175780430146442.y4m,67,True
95,95,183980321948346812736284926706715101317.y4m,66,True
96,96,145506730618490687621242412889311185264.y4m,91,True
97,97,253525516386645139743975349285036270272.y4m,60,True
98,98,247172007874212731710045241128136391856.y4m,69,True
99,99,277364693454829038878994803394851189782.y4m,39,True
100,100,220737870032901150484392241841520569932.y4m,40,True
101,101,2614452269844054199558602051728143855.y4m,36,True
102,102,122258309174620402603193220961292925181.y4m,65,True
103,103,235874669988633133275731896552590774129.y4m,70,True
104,104,322102479129483757585820767764373249461.y4m,79,True
105,105,253844796835041788889216483918193819679.y4m,50,True
106,106,61552609253819006848619756072877077866.y4m,50,True
107,107,65653653729269531469407532802087132975.y4m,100,True
108,108,233694505049409636575615295920132747560.y4m,66,True
109,109,58076610052517561630307538981440874601.y4m,60,True
110,110,46377042948321384180881294973766225099.y4m,60,True
111,111,14355760933860173731675425852640722611.y4m,71,True
112,112,150975641094223229983175925407667154399.y4m,11,True
113,113,49499124708754027432685319070855881831.y4m,65,True
114,114,143117248474984157175745521494359596324.y4m,54,True
115,115,54061739469571495966455607393386097256.y4m,50,True
116,116,138691827497814229814377548512856056934.y4m,77,True
117,117,34042991574486238429383175517183477426.y4m,50,True
118,118,286944206728148461178567290794571858015.y4m,79,True
119,119,218390395050703807610449557399700576369.y4m,45,True
120,120,231500214070058543694510048677007043524.y4m,51,True
121,121,81821650464797119233884171635691454890.y4m,2,True
122,122,145534927248202929853560107448893222087.y4m,43,True
123,123,310001529999443597000915946138816843052.y4m,74,True
124,124,43168649094941460182098410453465772453.y4m,49,True
125,0,281074250574708777933368175675791041620.y4m,24,False
126,1,289138594691579741440143832203652086762.y4m,85,False
127,2,254602754268123448483349816960643389068.y4m,99,False
128,3,319386791475488267549161217458559166261.y4m,74,False
129,4,325273396641050073384448065268679172622.y4m,50,False
130,5,257719836583319954961282471749337237918.y4m,55,False
131,6,79241690749769548974107736132301914565.y4m,41,False
132,7,53644371848765098724854261231433522602.y4m,31,False
133,8,268063494289450245847191156911322825100.y4m,85,False
134,9,219868172228757137392660119532843249475.y4m,86,False
135,10,286553958836311551609221694283557837761.y4m,63,False
136,11,73597536790541127537096780808876430199.y4m,62,False
137,12,288857684598560264085519527860329257950.y4m,54,False
138,13,66259711056203548371532425519432699158.y4m,90,False
139,14,72763497578819914658274267257790687897.y4m,59,False
