,index,hash_name,score,first_session
0,0,193715919282290054117381361703089484676.y4m,45,True
1,1,192368723192203004695936935825363039056.y4m,51,True
2,2,121649847168503303399072587470894640132.y4m,35,True
3,3,244367845322658182868244074376419905577.y4m,15,True
4,4,118350720227216751299228064904613188359.y4m,52,True
5,5,255999921452040482592586759899843806667.y4m,35,True
6,6,111404610716173654931954474331540265144.y4m,30,True
7,7,143117248474984157175745521494359596324.y4m,38,True
8,8,118020241481527181306766630823000514229.y4m,20,True
9,9,267956806525482940188065099104244041648.y4m,19,True
10,10,220546252143487811100015042744542329515.y4m,39,True
11,11,119352662079414833188989206508630620255.y4m,45,True
12,12,84429919623310113815384542778144500055.y4m,38,True
13,13,107972489709825899386726519673988859547.y4m,35,True
14,14,288857684598560264085519527860329257950.y4m,9,True
15,15,34042991574486238429383175517183477426.y4m,20,True
16,16,110303702977700373321254986536379043525.y4m,33,True
17,17,288438565918500831870849660924693160677.y4m,47,True
18,18,98463578067699146494304933440100035453.y4m,21,True
19,19,283005392929254373615021696232526879145.y4m,9,True
20,20,65895504775898857410357066353030959010.y4m,30,True
21,21,28359911429680422888664204136856006243.y4m,21,True
22,22,211997388781223734257401675148318211510.y4m,28,True
23,23,327524834091511757649704690884484934405.y4m,7,True
24,24,46377042948321384180881294973766225099.y4m,52,True
25,25,156904449378279480197565765953117560980.y4m,5,True
26,26,36034561471955561276398366404739123810.y4m,7,True
27,27,208852576279080958674547809465491320795.y4m,24,True
28,28,209129979875576685315713041037133837753.y4m,59,True
29,29,109127575612627929366188410917693732959.y4m,48,True
30,30,314445694172655561857797574770537949161.y4m,28,True
31,31,87033691991306674757508956115364558571.y4m,36,True
32,32,20428790591973698562275154384349337870.y4m,10,True
33,33,14299588383469745170635568006499641576.y4m,7,True
34,34,182157168317867125189351167444564526797.y4m,24,True
35,35,110633055949691751914426971701317604177.y4m,44,True
36,36,14355760933860173731675425852640722611.y4m,68,True
37,37,83277782794535419138388818100543619721.y4m,46,True
38,38,122258309174620402603193220961292925181.y4m,32,True
39,39,140418891307973177988809877275652937509.y4m,48,True
40,40,28273251877129853798734113748509426129.y4m,7,True
41,41,235874669988633133275731896552590774129.y4m,37,True
42,42,247172007874212731710045241128136391856.y4m,51,True
43,43,256224331243095858912592308393374604799.y4m,39,True
44,44,317500158707222497091444425558438586539.y4m,26,True
45,45,134893010114097202757121043044807475416.y4m,43,True
46,46,102766090170356144725167020391829597108.y4m,47,True
47,47,122929821148975351774037956914120178840.y4m,43,True
48,48,276407339827074707896189415897795030655.y4m,33,True
49,49,257719836583319954961282471749337237918.y4m,36,True
50,50,280860897073756743985315496535564113653.y4m,20,True
51,51,299608957606498972228503006920324598298.y4m,31,True
52,52,72763497578819914658274267257790687897.y4m,45,True
53,53,183601522320287053546561588992409606204.y4m,33,True
54,54,54061739469571495966455607393386097256.y4m,40,True
55,55,70986140353213563733605911551451443744.y4m,63,True
56,56,271801356920490594927768501601244811159.y4m,39,True
57,57,151679462551700766803044506051440512365.y4m,53,True
58,58,328471264072876523216026033918437401787.y4m,35,True
59,59,24077592465009226304868652412277443232.y4m,13,True
60,60,268063494289450245847191156911322825100.y4m,58,True
61,61,225306515036916083436499172046384793485.y4m,33,True
62,62,88309363507104323586152800886860905139.y4m,22,True
63,63,187298059111511550202499426278689534803.y4m,33,True
64,64,211600389569040273709811112445749526741.y4m,10,True
65,65,150659894948931297659024922918339500979.y4m,5,True
66,66,114064853416794612890460312490235053215.y4m,36,True
67,67,311925461922173039190120815526994767085.y4m,50,True
68,68,94642410580876051826243608271461975297.y4m,1,True
69,69,62930852523704358936656404033657761886.y4m,44,True
70,70,317402513067647966989306182856900708951.y4m,10,True
71,71,155407610695959803372557494324200683219.y4m,32,True
72,72,301141931621972643742095367663127565233.y4m,8,True
73,73,220737870032901150484392241841520569932.y4m,24,True
74,74,145474310034659688015345021313606840282.y4m,70,True
75,75,66259711056203548371532425519432699158.y4m,62,True
76,76,307066867612951233106360876602419712855.y4m,56,True
77,77,34525571221424433563914267200219502136.y4m,22,True
78,78,97479053583248573091348721389788156450.y4m,21,True
79,79,219868172228757137392660119532843249475.y4m,52,True
80,80,234097650750808491432721995919661816763.y4m,31,True
81,81,87711263632846160488309817835132897308.y4m,44,True
82,82,89599380031247215274206260379241778189.y4m,54,True
83,83,24390427576663726418414876929071686171.y4m,32,True
84,84,239617371481414318231513651333777452874.y4m,71,True
85,85,60566402529378514910976425631595438513.y4m,1,True
86,86,122410070261929394509625114153233392833.y4m,21,True
87,87,193213294464486884687111374640052161991.y4m,1,True
88,88,21772631763511610515359448641220322053.y4m,21,True
89,89,220550749928157748072722023008525912383.y4m,31,True
90,90,286944206728148461178567290794571858015.y4m,18,True
91,91,126900490453680539735287745510152456018.y4m,23,True
92,92,214404244707195030625324902541207085594.y4m,19,True
93,93,150975641094223229983175925407667154399.y4m,2,True
