,video,raw_dmos_zscore,raw_mos_zscore
0,USOpen_HEVC_HFR_396p_900K_12.y4m,70.90008906750845,0.803382396697998
1,Cricket1_AVC_HFR_720p_2200K_198.y4m,66.55219420226543,1.1717374324798584
2,USOpen_HEVC_HFR_288p_300K_12.y4m,60.75500104860807,0.15876109898090363
3,TNFF_AVC_SFR_288p_200K_32.y4m,40.46482501080733,-0.43981581926345825
4,EPLDay_HEVC_HFR_720p_2200K_20.y4m,70.17543992330125,1.632181167602539
5,TNFF_AVC_SFR_540p_1200K_32.y4m,62.928948481229575,0.9875599145889282
6,TNFNFL_AVC_HFR_288p_300K_3184.y4m,49.16061474129336,-1.0844371318817139
7,USOpen_HEVC_SFR_720p_2200K_12.y4m,86.84237024006616,1.8163586854934692
8,EPLDay_AVC_SFR_540p_1800K_20.y4m,60.0303519044009,0.9875599145889282
9,TNFNFL_AVC_SFR_540p_1800K_3184.y4m,75.97263307695862,0.6192048788070679
10,TNFF_HEVC_HFR_720p_2200K_32.y4m,62.928948481229575,0.9875599145889282
11,TNFNFL_HEVC_SFR_540p_1100K_3184.y4m,78.14658050958013,0.7573380470275879
12,USOpen_HEVC_HFR_540p_1900K_12.y4m,71.62473821171561,0.849426805973053
13,TNFNFL_AVC_SFR_540p_1200K_3184.y4m,74.52333478854428,0.5271161198616028
14,TNFF_AVC_SFR_396p_400K_32.y4m,27.421140415078295,-1.268614649772644
15,Cricket1_HEVC_HFR_396p_900K_198.y4m,34.667631857149985,-0.8542152047157288
16,TNFNFL_AVC_HFR_540p_1300K_3184.y4m,65.10289591385109,-0.0714607909321785
17,Cricket1_AVC_HFR_540p_1300K_198.y4m,41.1894741550145,-0.43981581926345825
18,TNFNFL_HEVC_HFR_540p_1100K_3184.y4m,63.65359762543674,-0.163549542427063
19,Cricket1_HEVC_SFR_396p_600K_198.y4m,42.63877244342884,-0.34772706031799316
20,TNFNFL_AVC_SFR_396p_400K_3184.y4m,39.015526722393,-1.7290583848953247
21,Cricket1_AVC_SFR_396p_800K_198.y4m,25.247192982456784,-1.4527921676635742
22,TNFNFL_HEVC_SFR_720p_2200K_3184.y4m,81.76982623061596,0.9875599145889282
23,TNFF_HEVC_HFR_540p_1900K_32.y4m,68.00149249067975,1.3098706007003784
24,USOpen_HEVC_SFR_396p_900K_12.y4m,61.479650192815235,0.20480547845363617
25,TNFF_HEVC_HFR_396p_600K_32.y4m,52.05921131812204,0.29689425230026245
26,EPLDay_HEVC_SFR_720p_2200K_20.y4m,60.75500104860807,1.0336042642593384
27,TNFF_AVC_HFR_288p_300K_32.y4m,17.276052396177924,-1.9132359027862549
28,Cricket1_HEVC_HFR_396p_600K_198.y4m,22.348596405628104,-1.6369696855545044
29,TNFF_AVC_HFR_540p_1300K_32.y4m,56.40710618336505,0.5731605291366577
30,EPLDay_AVC_SFR_396p_400K_20.y4m,35.39228100135715,-0.5779489278793335
31,Cricket1_HEVC_SFR_288p_300K_198.y4m,22.348596405628104,-1.6369696855545044
