,video,raw_dmos_zscore,raw_mos_zscore
0,USOpen_AVC_HFR_540p_1900K_0.y4m,78.78904783635818,1.6529085636138916
1,TNFNFL_AVC_SFR_540p_1800K_0.y4m,78.0114930354892,0.8140311241149902
2,EPLDay_AVC_HFR_288p_300K_8.y4m,40.688862593778154,0.2897327244281769
3,TNFF_HEVC_HFR_540p_1900K_144.y4m,75.67882863288226,0.9188907742500305
4,EPLDay_AVC_HFR_540p_1900K_8.y4m,50.797075005074895,0.971320629119873
5,USOpen_AVC_SFR_396p_800K_166.y4m,41.46641739464714,-0.024846291169524193
6,USOpen_HEVC_HFR_288p_300K_0.y4m,45.35419139899204,-0.6015745401382446
7,EPLNight_HEVC_HFR_720p_2200K_0.y4m,76.45638343375123,1.7053383588790894
8,Cricket2_HEVC_HFR_396p_900K_90.y4m,55.46240381028878,-0.44428500533103943
9,USOpen_HEVC_SFR_396p_900K_166.y4m,36.801088589433256,-0.33942532539367676
10,EPLDay_AVC_HFR_396p_600K_8.y4m,13.474444563363862,-1.5453115701675415
11,USOpen_AVC_SFR_540p_1800K_0.y4m,63.237951818978566,0.6043117642402649
12,Cricket1_HEVC_HFR_720p_2200K_86.y4m,71.79105462853735,0.6043117642402649
13,Cricket2_HEVC_SFR_288p_300K_90.y4m,55.46240381028878,-0.44428500533103943
14,EPLDay_HEVC_SFR_540p_1100K_0.y4m,43.799081797254075,0.6567416191101074
15,Cricket2_AVC_SFR_540p_1800K_90.y4m,66.3481710224545,0.2897327244281769
16,EPLDay_HEVC_SFR_396p_600K_8.y4m,30.580650182481417,-0.3918551504611969
17,TNFF_HEVC_SFR_720p_2200K_144.y4m,78.0114930354892,1.076180338859558
18,TNFNFL_HEVC_SFR_540p_1100K_0.y4m,81.12171223896512,1.0237504243850708
19,TNFF_HEVC_SFR_540p_1900K_144.y4m,81.12171223896512,1.2858996391296387
20,USOpen_AVC_HFR_540p_1900K_166.y4m,60.12773261550265,1.233469843864441
21,EPLDay_AVC_SFR_540p_1800K_0.y4m,46.90930100072999,0.8664609789848328
22,USOpen_HEVC_SFR_540p_1900K_166.y4m,63.237951818978566,1.4431891441345215
23,EPLDay_AVC_HFR_288p_300K_0.y4m,16.58466376683978,-1.1783027648925781
24,TNFF_HEVC_SFR_540p_1100K_16.y4m,43.0215269963851,0.08001338690519333
25,EPLDay_HEVC_HFR_540p_1100K_0.y4m,34.46842418682632,0.027583546936511993
26,TNFF_HEVC_HFR_540p_1100K_16.y4m,40.688862593778154,-0.07727613300085068
27,USOpen_AVC_HFR_396p_900K_0.y4m,51.57462980594388,-0.18213580548763275
28,Cricket2_HEVC_HFR_540p_1100K_90.y4m,57.79506821289571,-0.28699547052383423
29,Cricket1_HEVC_SFR_720p_2200K_86.y4m,80.34415743809613,1.1810399293899536
30,USOpen_HEVC_SFR_720p_2200K_166.y4m,65.57061622158552,1.6004786491394043
31,EPLDay_HEVC_HFR_288p_300K_0.y4m,15.02955416510182,-1.2831623554229736
32,EPLNight_HEVC_HFR_396p_900K_0.y4m,36.801088589433256,-0.9685834050178528
33,USOpen_AVC_HFR_288p_300K_166.y4m,22.80510217379162,-1.2831623554229736
34,EPLDay_AVC_SFR_396p_800K_8.y4m,22.02754737292264,-0.9685834050178528
35,USOpen_AVC_SFR_720p_2000K_166.y4m,68.68083542506145,1.8101980686187744
36,TNFF_AVC_SFR_288p_200K_144.y4m,48.46441060246796,-0.9161535501480103
37,TNFF_AVC_HFR_288p_300K_16.y4m,25.13776657639856,-1.1258728504180908
38,EPLDay_HEVC_HFR_396p_600K_8.y4m,23.582656974660598,-0.8637236952781677
39,TNFNFL_AVC_SFR_540p_1200K_0.y4m,75.67882863288226,0.6567416191101074
40,TNFF_AVC_SFR_396p_800K_144.y4m,54.68484900941979,-0.49671483039855957
41,Cricket1_HEVC_HFR_540p_1900K_86.y4m,69.45839022593042,0.4470222592353821
42,EPLDay_HEVC_SFR_396p_900K_0.y4m,32.91331458508836,-0.07727613300085068
43,Cricket1_HEVC_HFR_396p_900K_86.y4m,69.45839022593042,0.4470222592353821
44,TNFNFL_HEVC_HFR_288p_300K_0.y4m,39.91130779290918,-1.7550309896469116
45,Cricket2_HEVC_SFR_540p_1100K_90.y4m,58.57262301376469,-0.2345656454563141
46,EPLNight_HEVC_HFR_540p_1100K_0.y4m,55.46240381028878,0.2897327244281769
