,video,raw_dmos_zscore,raw_mos_zscore
0,USOpen_AVC_SFR_396p_800K_148.y4m,41.04632069527216,-0.6733888387680054
1,TNFF_HEVC_SFR_288p_300K_336.y4m,30.369339097584135,-0.7915549278259277
2,TNFF_HEVC_SFR_288p_300K_114.y4m,54.533034292351765,-0.6340001821517944
3,EPLDay_HEVC_SFR_288p_300K_74.y4m,25.31182149867929,-1.4217737913131714
4,TNFF_HEVC_HFR_396p_900K_114.y4m,64.64806949016146,0.07499601691961288
5,USOpen_HEVC_SFR_288p_300K_148.y4m,47.78967749381195,-0.2007247358560562
6,USOpen_AVC_HFR_288p_300K_148.y4m,44.97994549442037,-0.39766812324523926
7,TNFF_HEVC_HFR_540p_1900K_114.y4m,68.58169428930968,0.350716769695282
8,USOpen_HEVC_HFR_720p_2200K_648.y4m,54.533034292351765,0.5476601719856262
9,EPLDay_HEVC_HFR_288p_300K_74.y4m,27.559607098192554,-1.264219045639038
10,TNFF_AVC_HFR_396p_600K_114.y4m,57.34276629174334,-0.4370568096637726
11,EPLDay_HEVC_SFR_540p_1100K_74.y4m,50.599409493203545,0.350716769695282
12,USOpen_AVC_HFR_396p_900K_648.y4m,51.161355893081854,0.31132808327674866
13,TNFF_HEVC_SFR_540p_1900K_336.y4m,59.59055189125661,1.2566564083099365
14,EPLDay_HEVC_HFR_540p_1900K_74.y4m,52.285248692838486,0.46888279914855957
15,USOpen_AVC_SFR_720p_2000K_648.y4m,53.971087892473435,0.5082714557647705
16,TNFF_AVC_HFR_540p_1300K_114.y4m,68.58169428930968,0.350716769695282
17,USOpen_HEVC_HFR_396p_600K_648.y4m,35.42685669648899,-0.7915549278259277
18,USOpen_AVC_SFR_720p_2000K_148.y4m,50.03746309332522,-0.043170016258955
19,USOpen_HEVC_HFR_288p_300K_648.y4m,35.42685669648899,-0.7915549278259277
20,USOpen_HEVC_HFR_720p_2200K_148.y4m,51.161355893081854,0.035607337951660156
21,USOpen_AVC_SFR_396p_800K_648.y4m,44.97994549442037,-0.12194737046957016
22,TNFF_AVC_HFR_396p_900K_114.y4m,60.71444469101325,-0.2007247358560562
23,USOpen_HEVC_HFR_540p_1100K_648.y4m,50.03746309332522,0.2325507253408432
24,USOpen_HEVC_HFR_540p_1900K_148.y4m,60.15249829113492,0.6658262014389038
25,TNFF_AVC_HFR_540p_1300K_336.y4m,43.29410629478542,0.11438469588756561
26,USOpen_HEVC_SFR_396p_600K_148.y4m,55.65692709210839,0.350716769695282
27,EPLDay_AVC_SFR_288p_200K_74.y4m,42.17021349502878,-0.24011340737342834
28,USOpen_HEVC_SFR_540p_1100K_648.y4m,56.218873491986706,0.6658262014389038
29,TNFF_AVC_HFR_288p_300K_114.y4m,38.23658869588058,-1.7762718200683594
30,TNFF_AVC_HFR_396p_600K_336.y4m,27.559607098192554,-0.9884982705116272
31,EPLDay_HEVC_SFR_720p_2200K_74.y4m,65.21001589003977,1.3748223781585693
32,USOpen_HEVC_HFR_396p_600K_148.y4m,51.72330229296018,0.07499601691961288
33,EPLDay_HEVC_SFR_396p_900K_74.y4m,53.409141492595126,0.5476601719856262
34,TNFF_HEVC_HFR_396p_600K_336.y4m,47.22773109393364,0.3901054263114929
35,EPLDay_HEVC_SFR_396p_600K_74.y4m,42.17021349502878,-0.24011340737342834
36,TNFF_HEVC_SFR_540p_1100K_114.y4m,68.58169428930968,0.350716769695282
37,EPLDay_AVC_SFR_540p_1800K_74.y4m,49.475516693446906,0.27193939685821533
38,TNFF_AVC_SFR_396p_400K_114.y4m,38.23658869588058,-1.7762718200683594
39,USOpen_HEVC_SFR_720p_2200K_148.y4m,56.78081989186503,0.42949411273002625
40,USOpen_AVC_SFR_540p_1800K_648.y4m,62.40028389064819,1.0991016626358032
41,TNFF_HEVC_HFR_720p_2200K_114.y4m,85.44008628565918,1.5323771238327026
42,EPLDay_AVC_HFR_720p_2200K_74.y4m,56.218873491986706,0.7446035146713257
43,USOpen_AVC_HFR_540p_1900K_648.y4m,62.40028389064819,1.0991016626358032
44,EPLDay_AVC_HFR_540p_1900K_74.y4m,39.92242789551552,-0.39766812324523926
45,TNFF_HEVC_HFR_288p_300K_336.y4m,16.320679100626215,-1.7762718200683594
46,TNFF_HEVC_SFR_396p_600K_114.y4m,59.02860549137829,-0.3188907504081726
47,TNFF_AVC_SFR_540p_1800K_336.y4m,40.484374295393835,-0.08255869895219803
48,TNFF_AVC_HFR_720p_2200K_114.y4m,84.87813988578087,1.4929884672164917
49,USOpen_HEVC_SFR_540p_1900K_648.y4m,51.161355893081854,0.31132808327674866
50,USOpen_HEVC_HFR_540p_1100K_148.y4m,69.7055870890663,1.3354337215423584
51,USOpen_AVC_SFR_540p_1800K_148.y4m,60.71444469101325,0.7052148580551147
52,USOpen_AVC_SFR_288p_200K_648.y4m,26.997660698314238,-1.382385015487671
53,EPLDay_AVC_SFR_396p_800K_74.y4m,29.807392697705822,-1.1066642999649048
54,TNFF_AVC_SFR_720p_2000K_114.y4m,81.50646148651096,1.2566564083099365
55,USOpen_HEVC_SFR_396p_900K_648.y4m,51.161355893081854,0.31132808327674866
56,TNFF_AVC_HFR_720p_2200K_336.y4m,62.96223029052651,1.4929884672164917
57,USOpen_AVC_HFR_540p_1900K_148.y4m,47.78967749381195,-0.2007247358560562
58,TNFF_HEVC_SFR_396p_600K_336.y4m,33.17907109697572,-0.5946115255355835
59,TNFF_HEVC_HFR_288p_300K_114.y4m,41.04632069527216,-1.5793284177780151
60,TNFF_AVC_HFR_396p_900K_336.y4m,33.17907109697572,-0.5946115255355835
