,video,raw_dmos_zscore,raw_mos_zscore
0,Cricket2_HEVC_SFR_396p_900K_90.y4m,49.6797704496776,0.47838979959487915
1,EPLDay_AVC_HFR_540p_1900K_0.y4m,57.33325670238281,0.9906295537948608
2,TNFF_HEVC_HFR_720p_2200K_16.y4m,87.94720171320364,0.944062352180481
3,TNFF_HEVC_HFR_396p_600K_144.y4m,41.330512719453736,-0.5460898280143738
4,EPLNight_AVC_HFR_396p_600K_0.y4m,44.11359862952836,0.10585175454616547
5,USOpen_HEVC_SFR_396p_900K_166.y4m,47.59245601712164,0.2921207845211029
6,EPLDay_HEVC_SFR_396p_900K_8.y4m,42.0262841969724,-0.03385000675916672
7,TNFF_AVC_HFR_396p_600K_16.y4m,64.29097147756937,-0.6392242908477783
8,TNFF_AVC_HFR_720p_2200K_144.y4m,44.809370107047016,-0.3132535219192505
9,EPLNight_HEVC_HFR_396p_600K_0.y4m,30.89394055667391,-0.7789260745048523
10,TNFF_AVC_HFR_540p_1300K_144.y4m,46.20091306208433,-0.22011902928352356
11,EPLNight_AVC_HFR_288p_300K_0.y4m,21.848911348931395,-1.3843003511428833
12,USOpen_HEVC_SFR_540p_1900K_166.y4m,68.4656003426813,1.689138412475586
13,TNFNFL_AVC_HFR_396p_900K_0.y4m,58.72479965742013,-0.6392242908477783
14,Cricket2_AVC_HFR_396p_900K_90.y4m,40.63474124193509,-0.12698452174663544
15,EPLNight_HEVC_SFR_540p_1900K_0.y4m,51.071313404714914,0.5715243220329285
16,Cricket2_AVC_SFR_540p_1800K_90.y4m,62.203657045013394,1.3166003227233887
17,USOpen_HEVC_HFR_720p_2200K_0.y4m,76.1190865953865,0.9906295537948608
18,TNFF_AVC_SFR_540p_1200K_144.y4m,51.76708488223357,0.15241900086402893
19,EPLNight_AVC_HFR_540p_1900K_0.y4m,53.85439931478954,0.7577933073043823
20,USOpen_HEVC_HFR_540p_1100K_166.y4m,65.68251443260668,1.5028693675994873
21,TNFF_AVC_SFR_540p_1800K_144.y4m,55.94171374734551,0.4318225383758545
22,USOpen_HEVC_HFR_288p_300K_166.y4m,24.631997259006013,-1.244598627090454
23,TNFF_AVC_HFR_396p_600K_144.y4m,32.28548351171122,-1.1514641046524048
24,TNFF_HEVC_SFR_720p_2200K_16.y4m,65.68251443260668,-0.5460898280143738
25,Cricket2_AVC_HFR_720p_2200K_90.y4m,52.462856359752216,0.664658784866333
26,TNFF_HEVC_SFR_540p_1100K_16.y4m,71.94445773027456,-0.12698452174663544
27,TNFF_HEVC_HFR_540p_1100K_144.y4m,48.288227494640296,-0.08041726052761078
28,TNFF_AVC_SFR_720p_2000K_16.y4m,76.1190865953865,0.15241900086402893
29,EPLDay_AVC_HFR_288p_300K_8.y4m,17.674282483819464,-1.6637039184570312
30,USOpen_AVC_HFR_288p_300K_166.y4m,15.586968051263495,-1.8499729633331299
31,TNFF_AVC_HFR_396p_900K_144.y4m,30.89394055667391,-1.244598627090454
32,USOpen_AVC_SFR_288p_200K_0.y4m,42.72205567449106,-1.244598627090454
33,Cricket1_HEVC_SFR_540p_1100K_86.y4m,60.11634261245743,1.0837640762329102
34,USOpen_AVC_SFR_540p_1200K_0.y4m,75.42331511786784,0.944062352180481
35,TNFF_HEVC_HFR_396p_600K_16.y4m,55.94171374734551,-1.1980313062667847
36,Cricket2_HEVC_HFR_720p_2200K_90.y4m,74.03177216283053,2.108243703842163
37,USOpen_AVC_HFR_396p_600K_166.y4m,48.98399897215895,0.38525527715682983
38,EPLDay_AVC_SFR_396p_800K_0.y4m,12.803882141188874,-1.989674687385559
39,EPLDay_AVC_SFR_396p_800K_8.y4m,14.89119657374484,-1.8499729633331299
40,TNFNFL_HEVC_SFR_396p_900K_0.y4m,67.07405738764399,-0.08041726052761078
41,USOpen_AVC_HFR_540p_1900K_0.y4m,71.24868625275592,0.664658784866333
42,TNFF_HEVC_SFR_288p_300K_144.y4m,25.32776873652467,-1.6171365976333618
43,EPLDay_HEVC_HFR_540p_1100K_0.y4m,58.029028179901466,1.0371968746185303
44,USOpen_HEVC_SFR_288p_300K_0.y4m,53.15862783727088,-0.5460898280143738
45,Cricket2_HEVC_HFR_396p_900K_90.y4m,46.20091306208433,0.24555352330207825
46,TNFF_HEVC_HFR_288p_300K_16.y4m,46.89668453960298,-1.8034056425094604
47,EPLDay_AVC_HFR_396p_900K_8.y4m,39.93896976441643,-0.1735517680644989
48,Cricket2_HEVC_HFR_288p_300K_90.y4m,33.677026466748536,-0.5926570296287537
49,EPLNight_AVC_HFR_540p_1300K_0.y4m,64.29097147756937,1.4563021659851074
50,TNFF_AVC_SFR_396p_800K_144.y4m,48.288227494640296,-0.08041726052761078
51,EPLDay_AVC_HFR_396p_600K_0.y4m,40.63474124193509,-0.12698452174663544
