,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,74949936593130473536600414452815106161.y4m,62,True,EPLDay_HEVC_HFR_540p_1900K_74.y4m,76.508484
1,1,51209370423804899606254656516064542459.y4m,63,True,USOpen_AVC_SFR_540p_1800K_148.y4m,77.42257
2,2,314446422751114344450704256155339077211.y4m,71,True,TNFF_HEVC_SFR_720p_2200K_336.y4m,84.73525
3,3,289621139200368314878133441430839523888.y4m,75,True,USOpen_AVC_SFR_720p_2000K_148.y4m,88.3916
4,4,59826866542521266660681648344521929039.y4m,34,True,USOpen_HEVC_HFR_396p_600K_648.y4m,50.91408
5,5,22756615926852600918202878764919745024.y4m,15,True,EPLDay_AVC_SFR_396p_400K_74.y4m,33.546455
6,6,136369057540341610380046687470888826682.y4m,17,True,TNFF_HEVC_HFR_396p_600K_114.y4m,35.37463
7,7,14160222648687170933262175147340148151.y4m,74,True,USOpen_HEVC_SFR_720p_2200K_148.y4m,87.47751
8,8,198683734855403583074931209981420506158.y4m,39,True,USOpen_AVC_HFR_540p_1300K_648.y4m,55.484512
9,9,30871450333479299574284723986391284338.y4m,14,True,EPLDay_AVC_HFR_288p_300K_74.y4m,32.632374
10,10,225213515583324806019026011864516331213.y4m,25,True,TNFF_HEVC_HFR_396p_900K_114.y4m,42.687313
11,11,68719954625705459975357308153361862900.y4m,10,True,TNFF_AVC_SFR_288p_200K_336.y4m,28.976028
12,12,942659580661491682106462919845475949.y4m,11,True,USOpen_HEVC_SFR_288p_300K_648.y4m,29.890116
13,13,24294184460133728457222896778124184845.y4m,32,True,TNFF_AVC_SFR_720p_2000K_336.y4m,49.08592
14,14,87839485779271216445202730536435988378.y4m,37,True,TNFF_HEVC_HFR_720p_2200K_114.y4m,53.65634
15,15,15303483749774896749156648851173316413.y4m,32,True,USOpen_AVC_HFR_396p_900K_148.y4m,49.08592
16,16,40136406511792161019380691910269715109.y4m,39,True,TNFF_AVC_HFR_540p_1900K_336.y4m,55.484512
17,17,23276500442443558336970281467368200646.y4m,12,True,USOpen_AVC_HFR_288p_300K_648.y4m,30.804201
18,18,102961901151714055558089906499044161553.y4m,32,True,TNFF_HEVC_HFR_396p_600K_336.y4m,49.08592
19,19,172355521658819397178716342426092474060.y4m,45,True,USOpen_HEVC_HFR_540p_1100K_148.y4m,60.969025
20,20,225427094768067361070802009878598804974.y4m,41,True,USOpen_AVC_HFR_396p_900K_648.y4m,57.312687
21,21,64603442816668433060679809072867953630.y4m,38,True,TNFF_AVC_SFR_720p_2000K_114.y4m,54.57043
22,22,205504687038414888780610526054166306487.y4m,49,True,USOpen_AVC_SFR_720p_2000K_648.y4m,64.625374
23,23,44685461523926052336599012933706285674.y4m,41,True,TNFF_AVC_SFR_540p_1200K_336.y4m,57.312687
24,24,2546278370679339073432304207069231295.y4m,17,True,TNFF_AVC_SFR_396p_800K_114.y4m,35.37463
25,25,98038341804143720861114565061279000143.y4m,54,True,USOpen_AVC_SFR_540p_1200K_148.y4m,69.19579
26,26,157646866748848411926233037978308819510.y4m,55,True,TNFF_HEVC_HFR_540p_1100K_336.y4m,70.109886
27,27,180488968253226908671588676985229060024.y4m,17,True,USOpen_AVC_HFR_396p_600K_648.y4m,35.37463
28,28,269394577965119527159336015356079815316.y4m,38,True,TNFF_AVC_HFR_720p_2200K_114.y4m,54.57043
29,29,328781397848890973058035010279676454301.y4m,11,True,TNFF_HEVC_HFR_288p_300K_336.y4m,29.890116
30,30,327576955705520307465324002268076372530.y4m,12,True,USOpen_HEVC_HFR_288p_300K_148.y4m,30.804201
31,31,279357609605023735991734093806402113045.y4m,36,True,USOpen_HEVC_SFR_540p_1900K_648.y4m,52.74226
32,32,53425767210309480360158768521346697999.y4m,37,True,USOpen_AVC_SFR_396p_400K_148.y4m,53.65634
33,33,53755681570883018306138697552094206313.y4m,53,True,TNFF_HEVC_HFR_540p_1900K_336.y4m,68.281715
34,34,330154503733092515442325802330639081912.y4m,37,True,TNFF_HEVC_SFR_540p_1100K_114.y4m,53.65634
35,35,29779896476783122462088642806426821774.y4m,56,True,TNFF_HEVC_SFR_396p_900K_336.y4m,71.02397
36,36,190365012366979656454132498470780101623.y4m,16,True,TNFF_AVC_HFR_540p_1300K_114.y4m,34.460545
37,37,227111706678440166383151078841036217867.y4m,15,True,EPLDay_AVC_HFR_540p_1900K_74.y4m,33.546455
38,38,175516287637091052506508211159509309754.y4m,10,True,TNFF_AVC_SFR_540p_1800K_114.y4m,28.976028
39,39,144332243852213812064864761791596793090.y4m,19,True,EPLDay_HEVC_SFR_720p_2200K_74.y4m,37.2028
40,40,205198153170075647012239825239856920659.y4m,40,True,TNFF_HEVC_SFR_540p_1100K_336.y4m,56.3986
41,41,199159794812858383570200854462543374589.y4m,47,True,USOpen_HEVC_HFR_540p_1900K_648.y4m,62.7972
42,42,158513513809330114617651614383551837142.y4m,4,True,EPLDay_HEVC_HFR_288p_300K_74.y4m,23.491516
43,43,187628254893938318941485686329169295703.y4m,36,True,USOpen_HEVC_HFR_540p_1100K_648.y4m,52.74226
44,44,136581329074739513809880965865819998730.y4m,43,True,USOpen_HEVC_HFR_396p_600K_148.y4m,59.140858
45,45,31283533362578898970155833052471314911.y4m,6,True,USOpen_AVC_SFR_288p_200K_648.y4m,25.319687
46,46,46862943330553935351701573752073738500.y4m,23,True,EPLDay_HEVC_HFR_720p_2200K_74.y4m,40.859142
47,47,182396876626172856267929380833559729943.y4m,39,True,TNFF_HEVC_SFR_540p_1900K_114.y4m,55.484512
48,48,145945144934659613624443048106293965729.y4m,37,True,USOpen_HEVC_SFR_396p_900K_648.y4m,53.65634
