,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,12908461547700371100708737235462268102.y4m,43,True,EPLDay_HEVC_HFR_396p_600K_20.y4m,51.168034
1,1,71420449389695707046428942566404383947.y4m,46,True,Cricket1_AVC_HFR_720p_2200K_198.y4m,54.48633
2,2,63628500908607951574634535420152304225.y4m,67,True,USOpen_HEVC_SFR_396p_600K_12.y4m,77.71435
3,3,53042610402904320837393790252290806238.y4m,36,True,TNFF_AVC_HFR_288p_300K_32.y4m,43.425365
4,4,105085703457398217829753224153338120538.y4m,58,True,TNFNFL_AVC_SFR_540p_1200K_3184.y4m,67.75948
5,5,153122635404938372986611499467396150311.y4m,34,True,Cricket1_HEVC_SFR_396p_900K_198.y4m,41.21317
6,6,6731509688661805951482771812729594513.y4m,81,True,TNFF_HEVC_HFR_540p_1900K_32.y4m,93.1997
7,7,308196629359248880085047306875578324905.y4m,38,True,Cricket1_HEVC_HFR_540p_1900K_198.y4m,45.637558
8,8,228406414350777349095338461416442003442.y4m,71,True,TNFF_AVC_SFR_720p_2000K_32.y4m,82.138725
9,9,129813955263460260699884633481897421534.y4m,55,True,USOpen_HEVC_SFR_540p_1900K_12.y4m,64.44119
10,10,74252760729371506366074349810442990223.y4m,14,True,EPLDay_AVC_HFR_396p_600K_20.y4m,19.091246
11,11,280508705618619363083131411479892238803.y4m,48,True,TNFF_AVC_HFR_540p_1300K_32.y4m,56.698517
12,12,210763181947047564996341105436487056721.y4m,51,True,Cricket1_AVC_HFR_540p_1300K_198.y4m,60.016804
13,13,42689802812500431607206798841998235665.y4m,73,True,TNFF_HEVC_HFR_720p_2200K_32.y4m,84.35092
14,14,317680665261509239083312009899052343986.y4m,54,True,USOpen_HEVC_HFR_396p_900K_12.y4m,63.3351
15,15,239970017979729634341717849720180559121.y4m,43,True,TNFNFL_AVC_HFR_540p_1300K_3184.y4m,51.168034
16,16,49373582159152781312095355995878979527.y4m,43,True,USOpen_AVC_SFR_540p_1800K_12.y4m,51.168034
17,17,303862408844720408554515193409841557692.y4m,35,True,EPLDay_HEVC_SFR_396p_900K_20.y4m,42.319263
18,18,329845916420285742641012096296583286187.y4m,55,True,USOpen_HEVC_HFR_540p_1900K_12.y4m,64.44119
19,19,74591859767133558672150486303106546388.y4m,31,True,TNFNFL_HEVC_SFR_396p_900K_3184.y4m,37.894886
20,20,275296156261318800693681291462845020168.y4m,42,True,TNFF_HEVC_SFR_396p_600K_32.y4m,50.06194
21,21,37252854507256334982895368574900349071.y4m,41,True,Cricket1_HEVC_SFR_396p_600K_198.y4m,48.955845
22,22,194735912003782974717992598010423340143.y4m,61,True,USOpen_AVC_SFR_540p_1200K_12.y4m,71.07777
23,23,226993337888800299456001128481261747047.y4m,68,True,TNFF_AVC_HFR_540p_1900K_32.y4m,78.82044
24,24,250086990873923323946744967184887132566.y4m,23,True,USOpen_HEVC_HFR_288p_300K_12.y4m,29.046112
25,25,209417150962200272839462990033318794432.y4m,32,True,TNFNFL_AVC_HFR_396p_900K_3184.y4m,39.00098
26,26,245250478931332179768400771354466926740.y4m,36,True,TNFF_AVC_HFR_396p_600K_32.y4m,43.425365
27,27,59417347579616083958870438285593619489.y4m,35,True,Cricket1_AVC_SFR_288p_200K_198.y4m,42.319263
28,28,60289308586512004076565930912461786775.y4m,12,True,TNFF_AVC_SFR_288p_200K_32.y4m,16.879053
29,29,266929683030206246512916786243776019661.y4m,47,True,TNFNFL_HEVC_HFR_720p_2200K_3184.y4m,55.592422
30,30,108170187877879222893123254009594309480.y4m,69,True,USOpen_AVC_SFR_720p_2000K_12.y4m,79.92654
31,31,337126823403821851021822078270733656398.y4m,16,True,TNFF_HEVC_SFR_396p_900K_32.y4m,21.303438
32,32,282444525081854161880440814325164737688.y4m,42,True,TNFNFL_SRC_SRC_SRC_SRC_3184.y4m,50.06194
33,33,41135947222332723832185880260095100546.y4m,49,True,TNFF_AVC_SFR_540p_1800K_32.y4m,57.804615
34,34,202695625112709065810289439815236570628.y4m,16,True,TNFNFL_HEVC_SFR_288p_300K_3184.y4m,21.303438
35,35,291136994837994225287945049617098165881.y4m,85,True,TNFF_SRC_SRC_SRC_SRC_32.y4m,97.624084
