,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,193715919282290054117381361703089484676.y4m,45,True,EPLDay_HEVC_SFR_540p_1900K_0.y4m,62.17288
1,1,192368723192203004695936935825363039056.y4m,51,True,TNFF_AVC_SFR_540p_1200K_144.y4m,68.123726
2,2,121649847168503303399072587470894640132.y4m,35,True,TNFNFL_AVC_SFR_540p_1200K_0.y4m,52.25481
3,3,244367845322658182868244074376419905577.y4m,15,True,USOpen_AVC_HFR_396p_900K_166.y4m,32.418674
4,4,118350720227216751299228064904613188359.y4m,52,True,EPLDay_HEVC_HFR_720p_2200K_0.y4m,69.11553
5,5,255999921452040482592586759899843806667.y4m,35,True,USOpen_HEVC_HFR_396p_900K_166.y4m,52.25481
6,6,111404610716173654931954474331540265144.y4m,30,True,TNFF_AVC_SFR_540p_1800K_16.y4m,47.295776
7,7,143117248474984157175745521494359596324.y4m,38,True,EPLNight_HEVC_SFR_396p_900K_0.y4m,55.23023
8,8,118020241481527181306766630823000514229.y4m,20,True,TNFNFL_AVC_SFR_396p_400K_0.y4m,37.377705
9,9,267956806525482940188065099104244041648.y4m,19,True,TNFF_AVC_HFR_396p_600K_16.y4m,36.385902
10,10,220546252143487811100015042744542329515.y4m,39,True,EPLDay_HEVC_SFR_540p_1100K_8.y4m,56.222034
11,11,119352662079414833188989206508630620255.y4m,45,True,EPLNight_HEVC_HFR_540p_1100K_0.y4m,62.17288
12,12,84429919623310113815384542778144500055.y4m,38,True,USOpen_HEVC_SFR_396p_600K_0.y4m,55.23023
13,13,107972489709825899386726519673988859547.y4m,35,True,TNFNFL_HEVC_SFR_720p_2200K_0.y4m,52.25481
14,14,288857684598560264085519527860329257950.y4m,9,True,EPLDay_HEVC_HFR_396p_600K_8.y4m,26.467834
15,15,34042991574486238429383175517183477426.y4m,20,True,EPLDay_HEVC_HFR_396p_900K_0.y4m,37.377705
16,16,110303702977700373321254986536379043525.y4m,33,True,Cricket1_HEVC_SFR_396p_900K_86.y4m,50.2712
17,17,288438565918500831870849660924693160677.y4m,47,True,USOpen_SRC_SRC_SRC_SRC_0.y4m,64.156494
18,18,98463578067699146494304933440100035453.y4m,21,True,TNFF_AVC_HFR_720p_2200K_16.y4m,38.36952
19,19,283005392929254373615021696232526879145.y4m,9,True,EPLNight_HEVC_HFR_288p_300K_0.y4m,26.467834
20,20,65895504775898857410357066353030959010.y4m,30,True,TNFF_AVC_SFR_720p_2000K_16.y4m,47.295776
21,21,28359911429680422888664204136856006243.y4m,21,True,Cricket2_HEVC_SFR_396p_600K_90.y4m,38.36952
22,22,211997388781223734257401675148318211510.y4m,28,True,USOpen_HEVC_SFR_396p_900K_0.y4m,45.312164
23,23,327524834091511757649704690884484934405.y4m,7,True,EPLDay_HEVC_SFR_288p_300K_8.y4m,24.484222
24,24,46377042948321384180881294973766225099.y4m,52,True,TNFF_HEVC_HFR_540p_1900K_144.y4m,69.11553
25,25,156904449378279480197565765953117560980.y4m,5,True,TNFF_HEVC_HFR_288p_300K_16.y4m,22.500605
26,26,36034561471955561276398366404739123810.y4m,7,True,USOpen_AVC_HFR_396p_900K_0.y4m,24.484222
27,27,208852576279080958674547809465491320795.y4m,24,True,Cricket1_AVC_SFR_288p_200K_86.y4m,41.344936
