,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,183601522320287053546561588992409606204.y4m,66,True,USOpen_AVC_HFR_540p_1900K_0.y4m,80.109215
1,1,138691827497814229814377548512856056934.y4m,50,True,TNFNFL_AVC_SFR_540p_1800K_0.y4m,66.42696
2,2,211600389569040273709811112445749526741.y4m,40,True,EPLDay_AVC_HFR_288p_300K_8.y4m,57.875565
3,3,46377042948321384180881294973766225099.y4m,52,True,TNFF_HEVC_HFR_540p_1900K_144.y4m,68.137245
4,4,136035350812115583747755665840353091649.y4m,87,True,USOpen_SRC_SRC_SRC_SRC_166.y4m,98.06716
5,5,74383220702311185016850598391928640231.y4m,53,True,EPLDay_AVC_HFR_540p_1900K_8.y4m,68.99239
6,6,54061739469571495966455607393386097256.y4m,34,True,USOpen_AVC_SFR_396p_800K_166.y4m,52.74472
7,7,92284195552565772263340456522515660041.y4m,23,True,USOpen_HEVC_HFR_288p_300K_0.y4m,43.33818
8,8,254602754268123448483349816960643389068.y4m,67,True,EPLNight_HEVC_HFR_720p_2200K_0.y4m,80.96435
9,9,157263565546748932450383911210921739511.y4m,26,True,Cricket2_HEVC_HFR_396p_900K_90.y4m,45.903606
10,10,64405083707180912825670956760747243419.y4m,28,True,USOpen_HEVC_SFR_396p_900K_166.y4m,47.61388
11,11,218390395050703807610449557399700576369.y4m,5,True,EPLDay_AVC_HFR_396p_600K_8.y4m,27.945658
12,12,203705833798557677211092233890945342702.y4m,46,True,USOpen_AVC_SFR_540p_1800K_0.y4m,63.00641
13,13,211223654972866454415931415269240676907.y4m,46,True,Cricket1_HEVC_HFR_720p_2200K_86.y4m,63.00641
14,14,155407610695959803372557494324200683219.y4m,26,True,Cricket2_HEVC_SFR_288p_300K_90.y4m,45.903606
15,15,247782123912345390124696275053651320593.y4m,47,True,EPLDay_HEVC_SFR_540p_1100K_0.y4m,63.861546
16,16,307447739125463141898209871065995342557.y4m,40,True,Cricket2_AVC_SFR_540p_1800K_90.y4m,57.875565
17,17,220550749928157748072722023008525912383.y4m,27,True,EPLDay_HEVC_SFR_396p_600K_8.y4m,46.758743
18,18,275928337971093463956942244159726419047.y4m,55,True,TNFF_HEVC_SFR_720p_2200K_144.y4m,70.70266
19,19,21389282487617890959763953365015312314.y4m,54,True,TNFNFL_HEVC_SFR_540p_1100K_0.y4m,69.84753
20,20,93328256706542773168291356633340504807.y4m,59,True,TNFF_HEVC_SFR_540p_1900K_144.y4m,74.12323
21,21,313590970083858616707491093722153201878.y4m,58,True,USOpen_AVC_HFR_540p_1900K_166.y4m,73.26809
22,22,87711263632846160488309817835132897308.y4m,51,True,EPLDay_AVC_SFR_540p_1800K_0.y4m,67.282104
23,23,20224377538311656524364753148444120368.y4m,62,True,USOpen_HEVC_SFR_540p_1900K_166.y4m,76.68865
