,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,213885464466177616995985110055734638214.y4m,41,True,USOpen_AVC_HFR_396p_600K_12.y4m,57.67206400632858
1,1,282444525081854161880440814325164737688.y4m,45,True,TNFNFL_SRC_SRC_SRC_SRC_3184.y4m,61.27020219961802
2,2,241724479271545622991198140626793950691.y4m,44,True,USOpen_AVC_SFR_396p_400K_12.y4m,60.37066777547201
3,3,99577838186224644440879803783544404619.y4m,31,True,Cricket1_AVC_HFR_396p_900K_198.y4m,48.67671889563402
4,4,129813955263460260699884633481897421534.y4m,53,True,USOpen_HEVC_SFR_540p_1900K_12.y4m,68.4664785861969
5,5,286346309380442293610776387783360447228.y4m,21,True,Cricket1_HEVC_HFR_288p_300K_198.y4m,39.68137403329214
6,6,49373582159152781312095355995878979527.y4m,59,True,USOpen_AVC_SFR_540p_1800K_12.y4m,73.863685131073
7,7,25504726934903097170212314657785698629.y4m,41,True,TNFNFL_HEVC_HFR_540p_1100K_3184.y4m,57.67206400632858
8,8,317680665261509239083312009899052343986.y4m,40,True,USOpen_HEVC_HFR_396p_900K_12.y4m,56.772529582182564
9,9,37252854507256334982895368574900349071.y4m,33,True,Cricket1_HEVC_SFR_396p_600K_198.y4m,50.47578796123465
10,10,187592953499215206746441562317701182531.y4m,43,True,USOpen_AVC_HFR_540p_1300K_12.y4m,59.47113335132599
11,11,29196221807298093796131309331971632436.y4m,41,True,TNFF_AVC_SFR_540p_1200K_32.y4m,57.67206400632858
12,12,32570057079454123683852288893212585412.y4m,27,True,EPLDay_HEVC_HFR_396p_900K_20.y4m,45.078580578168236
13,13,192011648290187543789338698554234596588.y4m,18,True,TNFNFL_AVC_SFR_396p_800K_3184.y4m,36.98276976744334
14,14,41135947222332723832185880260095100546.y4m,43,True,TNFF_AVC_SFR_540p_1800K_32.y4m,59.47113335132599
15,15,266929683030206246512916786243776019661.y4m,40,True,TNFNFL_HEVC_HFR_720p_2200K_3184.y4m,56.772529582182564
16,16,245844877923015536452634350877784068073.y4m,45,True,TNFF_HEVC_HFR_540p_1100K_32.y4m,61.27020219961802
17,17,130800416120709522964526686206701814339.y4m,46,True,USOpen_AVC_HFR_720p_2200K_12.y4m,62.16973662376404
18,18,291136994837994225287945049617098165881.y4m,71,True,TNFF_SRC_SRC_SRC_SRC_32.y4m,84.65810219446819
19,19,71420449389695707046428942566404383947.y4m,31,True,Cricket1_AVC_HFR_720p_2200K_198.y4m,48.67671889563402
20,20,226993337888800299456001128481261747047.y4m,27,True,TNFF_AVC_HFR_540p_1900K_32.y4m,45.078580578168236
21,21,27853102044289506601198900179845794718.y4m,34,True,EPLDay_HEVC_HFR_720p_2200K_20.y4m,51.3753225406011
22,22,42689802812500431607206798841998235665.y4m,42,True,TNFF_HEVC_HFR_720p_2200K_32.y4m,58.57159892717997
23,23,268888755057882860285585366966172372175.y4m,31,True,USOpen_HEVC_HFR_396p_600K_12.y4m,48.67671889563402
24,24,316421848538543551244401217423502782549.y4m,6,True,TNFNFL_AVC_SFR_396p_400K_3184.y4m,26.188355684280396
25,25,250086990873923323946744967184887132566.y4m,6,True,USOpen_HEVC_HFR_288p_300K_12.y4m,26.188355684280396
26,26,57433606348005250144896946322320404524.y4m,5,True,TNFF_AVC_SFR_396p_400K_32.y4m,25.288820266723633
27,27,153122635404938372986611499467396150311.y4m,16,True,Cricket1_HEVC_SFR_396p_900K_198.y4m,35.183700919151306
28,28,159854258954277750747843720971738004902.y4m,26,True,EPLDay_AVC_HFR_540p_1900K_20.y4m,44.17904615402222
29,29,257753287600778057182976011092582500179.y4m,30,True,TNFNFL_HEVC_HFR_396p_900K_3184.y4m,47.77718434731165
30,30,275296156261318800693681291462845020168.y4m,31,True,TNFF_HEVC_SFR_396p_600K_32.y4m,48.67671889563402
31,31,221180310861568673052523280753342106579.y4m,49,True,Cricket1_HEVC_SFR_720p_2200K_198.y4m,64.86834088961284
32,32,308746183377883616034568609520839149329.y4m,41,True,EPLDay_AVC_SFR_540p_1800K_20.y4m,57.67206400632858
33,33,108170187877879222893123254009594309480.y4m,44,True,USOpen_AVC_SFR_720p_2000K_12.y4m,60.37066777547201
34,34,89738792378888521736961131004207163635.y4m,33,True,EPLDay_HEVC_HFR_540p_1100K_20.y4m,50.47578796123465
35,35,299662475271944158281984285568655708467.y4m,35,True,TNFF_HEVC_HFR_396p_600K_32.y4m,52.27485696474711
37,37,272150889073912220399311621617455824814.y4m,38,True,TNFNFL_HEVC_SFR_720p_2200K_3184.y4m,74.76322054862976
38,38,172955932547895536507307323045012967547.y4m,77,True,EPLDay_SRC_SRC_SRC_SRC_20.y4m,54.97346073389053
39,39,74591859767133558672150486303106546388.y4m,28,True,TNFNFL_HEVC_SFR_396p_900K_3184.y4m,90.05530675252278
40,40,303862408844720408554515193409841557692.y4m,5,True,EPLDay_HEVC_SFR_396p_900K_20.y4m,45.97811525066694
41,41,217910609486578276218831644947706306431.y4m,41,True,TNFF_HEVC_SFR_540p_1100K_32.y4m,25.288820266723633
42,42,284472523365328988166087111790367290063.y4m,46,True,USOpen_AVC_HFR_540p_1900K_12.y4m,57.67206400632858
43,43,184819034898039371510406158920851381542.y4m,31,True,Cricket1_HEVC_SFR_540p_1100K_198.y4m,62.16973662376404
44,44,52399724487445823113488760455157739106.y4m,2,True,EPLDay_AVC_HFR_396p_900K_20.y4m,48.67671889563402
45,45,17308054326001514443505533974343673100.y4m,4,True,Cricket1_HEVC_HFR_396p_900K_198.y4m,22.59021798769633
46,46,300814032289060663492700620528529457660.y4m,1,True,EPLDay_HEVC_HFR_288p_300K_20.y4m,24.38928683598836
47,47,208298232351072860463657126616977734007.y4m,3,True,TNFNFL_AVC_HFR_396p_600K_3184.y4m,21.69068257013957
48,48,235954645322586004792404780745208904059.y4m,77,True,USOpen_HEVC_SFR_720p_2200K_12.y4m,23.4897514184316
49,49,325639304771507810999791000276372992108.y4m,26,True,TNFF_HEVC_SFR_288p_300K_32.y4m,90.05530675252278
50,50,121933696559397775861951464769410444387.y4m,45,True,USOpen_AVC_SFR_396p_800K_12.y4m,44.17904615402222
51,51,12908461547700371100708737235462268102.y4m,11,True,EPLDay_HEVC_HFR_396p_600K_20.y4m,61.27020219961802
52,52,272892226832210409676423650723554056187.y4m,42,True,USOpen_HEVC_HFR_720p_2200K_12.y4m,30.686028798421223
53,53,95507184578330590976254988617279445811.y4m,38,True,EPLDay_HEVC_SFR_540p_1900K_20.y4m,58.57159892717997
54,54,233210832599099104446005406001445117408.y4m,17,True,USOpen_AVC_SFR_288p_200K_12.y4m,54.97346073389053
55,55,126895075228937023366908490544587148989.y4m,11,True,TNFF_AVC_SFR_396p_800K_32.y4m,36.083235343297325
56,56,280632469681031363205473788875996402966.y4m,28,True,USOpen_HEVC_SFR_396p_900K_12.y4m,30.686028798421223
57,57,74252760729371506366074349810442990223.y4m,1,True,EPLDay_AVC_HFR_396p_600K_20.y4m,45.97811525066694
58,58,59417347579616083958870438285593619489.y4m,1,True,Cricket1_AVC_SFR_288p_200K_198.y4m,21.69068257013957
59,59,256869052012058075908935166999904398083.y4m,28,True,USOpen_HEVC_SFR_288p_300K_12.y4m,21.69068257013957
60,60,185778862366547915410511859360753071479.y4m,14,True,Cricket1_AVC_SFR_396p_800K_198.y4m,45.97811525066694
61,61,93200227589757143495432031934743411433.y4m,61,True,TNFF_HEVC_SFR_540p_1900K_32.y4m,33.384632070859276
62,62,39017978020608228637870993150143449856.y4m,1,True,Cricket1_AVC_HFR_288p_300K_198.y4m,75.66275397936504
63,63,203066308701770318154697169053971349006.y4m,50,True,TNFF_HEVC_SFR_720p_2200K_32.y4m,21.69068257013957
64,64,161828370780104647382984328184227267803.y4m,36,True,Cricket1_HEVC_HFR_396p_600K_198.y4m,65.76787531375885
65,65,225951196189916445491416389567959652807.y4m,1,True,TNFNFL_AVC_HFR_288p_300K_3184.y4m,53.17439163724581
66,66,309282245523915747677199455730137348730.y4m,39,True,TNFF_HEVC_HFR_396p_900K_32.y4m,21.69068257013957
67,67,181697726342853092821256074451355146014.y4m,37,True,EPLDay_HEVC_SFR_540p_1100K_20.y4m,55.87299515803655
68,68,164353097606155341910272489987490432082.y4m,38,True,USOpen_HEVC_SFR_540p_1100K_12.y4m,54.07392606139183
69,69,207503194636156770901855031339381463721.y4m,35,True,EPLDay_AVC_HFR_540p_1300K_20.y4m,54.97346073389053
70,70,226205218456556939102851269268880970698.y4m,49,True,TNFNFL_AVC_SFR_540p_1800K_3184.y4m,52.27485696474711
71,71,123941600250322845102683402335579800933.y4m,36,True,EPLDay_AVC_HFR_720p_2200K_20.y4m,64.86834088961284
72,72,166644478593950235123330157137415190979.y4m,41,True,Cricket1_AVC_HFR_540p_1900K_198.y4m,53.17439163724581
73,73,261049478420819233908795587595306266626.y4m,64,True,USOpen_SRC_SRC_SRC_SRC_12.y4m,57.67206400632858
74,74,292229406890047704191906797737136684753.y4m,44,True,Cricket1_AVC_SFR_720p_2000K_198.y4m,78.36135824521382
76,76,67474631451304547093351830283198396501.y4m,11,True,Cricket1_AVC_SFR_396p_400K_198.y4m,60.37066777547201
78,78,280508705618619363083131411479892238803.y4m,22,True,TNFF_AVC_HFR_540p_1300K_32.y4m,58.57159892717997
79,79,283393341324654574138358164788476382601.y4m,32,True,USOpen_AVC_HFR_396p_900K_12.y4m,30.686028798421223
80,80,60289308586512004076565930912461786775.y4m,1,True,TNFF_AVC_SFR_288p_200K_32.y4m,21.69068257013957
81,81,265379179246747225669257497210443591509.y4m,1,True,TNFNFL_HEVC_HFR_288p_300K_3184.y4m,40.58090845743815
82,82,141773281696134469874549028106558148951.y4m,25,True,EPLDay_HEVC_SFR_396p_600K_20.y4m,49.576253443956375
83,83,329845916420285742641012096296583286187.y4m,44,True,USOpen_HEVC_HFR_540p_1900K_12.y4m,21.69068257013957
84,84,8356206559968305031763179302639131092.y4m,59,True,Cricket1_SRC_SRC_SRC_SRC_198.y4m,21.69068257013957
85,85,85640103444633857969095455132036468639.y4m,47,True,USOpen_HEVC_HFR_540p_1100K_12.y4m,43.2795117298762
86,86,202695625112709065810289439815236570628.y4m,1,True,TNFNFL_HEVC_SFR_288p_300K_3184.y4m,60.37066777547201
87,87,194735912003782974717992598010423340143.y4m,34,True,USOpen_AVC_SFR_540p_1200K_12.y4m,73.863685131073
88,88,249438694953055087244425357472283988902.y4m,1,True,TNFNFL_AVC_SFR_288p_200K_3184.y4m,63.06927104791006
89,89,58130500991515444445874419506402405088.y4m,24,True,TNFF_AVC_HFR_396p_900K_32.y4m,21.69068257013957
90,90,31527954446657710796974439455278905040.y4m,42,True,TNFNFL_HEVC_HFR_540p_1900K_3184.y4m,51.3753225406011
91,91,201866561069827123994114585968241132024.y4m,13,True,EPLDay_HEVC_SFR_288p_300K_20.y4m,21.69068257013957
92,92,265427779286173782819754639876802519101.y4m,61,True,Cricket1_HEVC_HFR_720p_2200K_198.y4m,42.379977305730186
93,93,90022460500598271166737152492278633189.y4m,1,True,EPLDay_AVC_HFR_288p_300K_20.y4m,58.57159892717997
94,94,60128027764518822228112217191592999907.y4m,33,True,Cricket1_AVC_SFR_540p_1800K_198.y4m,32.48509764671326
95,95,326822782165378259600998739469423003465.y4m,37,True,TNFF_AVC_HFR_720p_2200K_32.y4m,75.66275397936504
96,96,105085703457398217829753224153338120538.y4m,58,True,TNFNFL_AVC_SFR_540p_1200K_3184.y4m,21.69068257013957
97,97,285677636747373692343308674392350758147.y4m,40,True,Cricket1_HEVC_SFR_288p_300K_198.y4m,50.47578796123465
98,98,161310947733441481592565995592703840008.y4m,39,True,EPLDay_AVC_SFR_540p_1200K_20.y4m,54.07392606139183
99,99,264427719001308447113538077212518634660.y4m,39,True,Cricket1_HEVC_SFR_540p_1900K_198.y4m,72.96415170033772
