,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,58076610052517561630307538981440874601.y4m,100,True,USOpen_AVC_HFR_720p_2200K_166.y4m,79.33737238248189
1,1,161637059544618047628905344138524073781.y4m,91,True,EPLNight_AVC_HFR_540p_1900K_0.y4m,73.7315038839976
3,3,329845217083174815794255607628563435035.y4m,33,True,TNFNFL_AVC_HFR_396p_600K_0.y4m,40.71917434533437
4,4,94034036498422274354815851509622382539.y4m,72,True,EPLDay_AVC_SFR_540p_1800K_8.y4m,37.60480384031931
5,5,284550720452949881889455822653316158335.y4m,90,True,USOpen_HEVC_HFR_396p_900K_0.y4m,61.896895368893944
6,6,105657986898668319663333618207597997163.y4m,38,True,TNFF_AVC_SFR_396p_400K_16.y4m,73.1086293856303
7,7,65565480736557673436310174972163512325.y4m,74,True,TNFF_AVC_HFR_540p_1300K_144.y4m,40.71917434533437
8,8,118020241481527181306766630823000514229.y4m,15,True,TNFNFL_AVC_SFR_396p_400K_0.y4m,63.14264337221781
9,9,202621991564024156929890580686566821059.y4m,25,True,EPLDay_AVC_HFR_396p_600K_0.y4m,26.393067836761475
10,10,288438565918500831870849660924693160677.y4m,91,True,USOpen_SRC_SRC_SRC_SRC_0.y4m,32.621810833613075
11,11,254496809071863829104372392711977623503.y4m,94,True,TNFF_SRC_SRC_SRC_SRC_144.y4m,73.7315038839976
12,12,155407610695959803372557494324200683219.y4m,9,True,Cricket2_HEVC_SFR_288p_300K_90.y4m,75.60012737909953
14,14,299608957606498972228503006920324598298.y4m,66,True,USOpen_HEVC_HFR_396p_600K_0.y4m,22.65582283337911
15,15,171337782888492268057044536624888338517.y4m,44,True,EPLDay_HEVC_SFR_396p_900K_0.y4m,17.672830820083618
16,16,122258309174620402603193220961292925181.y4m,69,True,TNFF_AVC_HFR_540p_1900K_16.y4m,58.159650365511574
17,17,289138594691579741440143832203652086762.y4m,80,True,Cricket2_HEVC_SFR_540p_1100K_90.y4m,44.45641885201136
18,18,14299588383469745170635568006499641576.y4m,90,True,TNFNFL_AVC_HFR_720p_2200K_0.y4m,60.02827286720276
19,19,93328256706542773168291356633340504807.y4m,73,True,TNFF_HEVC_SFR_540p_1900K_144.y4m,66.87988837560017
20,20,328471264072876523216026033918437401787.y4m,35,True,TNFNFL_HEVC_SFR_396p_600K_0.y4m,73.1086293856303
21,21,74383220702311185016850598391928640231.y4m,51,True,EPLDay_AVC_HFR_540p_1900K_8.y4m,62.51976986726125
22,22,20428790591973698562275154384349337870.y4m,1,True,TNFF_AVC_SFR_396p_400K_144.y4m,38.85055184364319
23,23,264308092138755182072039819998151609791.y4m,62,True,Cricket1_HEVC_HFR_540p_1900K_86.y4m,48.81653810540835
24,24,70986140353213563733605911551451443744.y4m,66,True,TNFF_AVC_SFR_720p_2000K_144.y4m,17.672830820083618
25,25,145534927248202929853560107448893222087.y4m,37,True,USOpen_AVC_SFR_396p_400K_166.y4m,55.668153862158455
26,26,312945364894260530501230224730631997884.y4m,66,True,Cricket2_HEVC_HFR_720p_2200K_90.y4m,58.159650365511574
27,27,276505504924506612406633628089036401162.y4m,42,True,TNFF_AVC_SFR_540p_1800K_144.y4m,40.096299846967064
28,28,41789816500295085945755887374890270606.y4m,91,True,Cricket2_HEVC_SFR_720p_2200K_90.y4m,58.159650365511574
29,29,105942227825741890827028801182831893632.y4m,73,True,USOpen_HEVC_HFR_540p_1100K_166.y4m,43.21067084868749
30,30,230615781553700114202247999748245097683.y4m,50,True,Cricket1_HEVC_SFR_396p_600K_86.y4m,73.7315038839976
31,31,7693994079740634145821728873994765090.y4m,91,True,TNFNFL_SRC_SRC_SRC_SRC_0.y4m,62.51976986726125
32,32,110633055949691751914426971701317604177.y4m,89,True,Cricket2_SRC_SRC_SRC_SRC_90.y4m,48.19366397957007
33,33,47313942769072554412047524475468174011.y4m,64,True,TNFF_AVC_SFR_396p_800K_144.y4m,73.7315038839976
34,34,177676884190736148190593115449487875396.y4m,82,True,EPLDay_AVC_HFR_720p_2200K_0.y4m,72.48575687408447
35,35,316740762095389944678109342512019426954.y4m,1,True,TNFF_HEVC_HFR_288p_300K_144.y4m,56.913902362187706
36,36,138170236657205700260074755694361419287.y4m,80,True,USOpen_AVC_SFR_540p_1800K_166.y4m,68.1256373723348
37,37,325273396641050073384448065268679172622.y4m,57,True,EPLNight_AVC_SFR_396p_800K_0.y4m,17.672830820083618
38,38,62930852523704358936656404033657761886.y4m,39,True,TNFF_HEVC_SFR_540p_1100K_144.y4m,66.87988837560017
39,39,83277782794535419138388818100543619721.y4m,32,True,Cricket2_AVC_HFR_396p_900K_90.y4m,52.55378310879072
40,40,107972489709825899386726519673988859547.y4m,45,True,TNFNFL_HEVC_SFR_720p_2200K_0.y4m,41.34204785029093
41,41,336280816183787488384224108982778628874.y4m,26,True,Cricket2_HEVC_HFR_288p_300K_90.y4m,36.981929341952004
42,42,253525516386645139743975349285036270272.y4m,50,True,Cricket1_AVC_SFR_396p_800K_86.y4m,45.07929335037867
43,43,37374264030380859426384550060248411423.y4m,13,True,USOpen_AVC_SFR_288p_200K_0.y4m,33.2446833451589
44,44,114064853416794612890460312490235053215.y4m,40,True,EPLDay_HEVC_HFR_540p_1900K_8.y4m,48.19366397957007
45,45,292338047405413932653900202604621258998.y4m,64,True,USOpen_AVC_SFR_540p_1200K_0.y4m,25.147320826848347
46,46,137216627784701331568611955323066510024.y4m,61,True,TNFNFL_HEVC_HFR_540p_1100K_0.y4m,41.96492234865824
48,48,327524834091511757649704690884484934405.y4m,38,True,EPLDay_HEVC_SFR_288p_300K_8.y4m,56.913902362187706
50,50,268063494289450245847191156911322825100.y4m,60,True,Cricket1_HEVC_SFR_720p_2200K_86.y4m,55.04527986049652
51,51,34525571221424433563914267200219502136.y4m,48,True,TNFF_AVC_HFR_396p_900K_16.y4m,53.176657358805336
52,52,89599380031247215274206260379241778189.y4m,44,True,EPLNight_AVC_SFR_540p_1800K_0.y4m,40.71917434533437
53,53,84429919623310113815384542778144500055.y4m,54,True,USOpen_HEVC_SFR_396p_600K_0.y4m,36.981929341952004
54,54,319386791475488267549161217458559166261.y4m,61,True,USOpen_AVC_SFR_540p_1200K_166.y4m,54.42240536212921
55,55,125967911904688557255111195249825574353.y4m,11,True,Cricket1_AVC_HFR_288p_300K_86.y4m,46.94791560371717
56,56,36034561471955561276398366404739123810.y4m,62,True,USOpen_AVC_HFR_396p_900K_0.y4m,44.45641885201136
57,57,211600389569040273709811112445749526741.y4m,4,True,EPLDay_AVC_HFR_288p_300K_8.y4m,50.68516060709953
58,58,192368723192203004695936935825363039056.y4m,5,True,TNFF_AVC_SFR_540p_1200K_144.y4m,55.04527986049652
59,59,336875307830761332793195498873571831587.y4m,71,True,TNFF_HEVC_HFR_540p_1900K_16.y4m,23.901571830113728
60,60,334995483810535216847662955978339735665.y4m,4,True,EPLNight_AVC_SFR_288p_200K_0.y4m,55.668153862158455
61,61,334748175482133469618407515551591356761.y4m,4,True,EPLDay_HEVC_SFR_288p_300K_0.y4m,19.541452328364056
62,62,240792041345625778499795216370900368583.y4m,80,True,USOpen_HEVC_SFR_540p_1100K_0.y4m,20.164326826731365
63,63,104107716277742175767611938605344405170.y4m,69,True,TNFF_HEVC_HFR_720p_2200K_144.y4m,61.274020870526634
65,65,61552609253819006848619756072877077866.y4m,33,True,Cricket2_AVC_SFR_396p_800K_90.y4m,19.541452328364056
66,66,247782123912345390124696275053651320593.y4m,61,True,EPLDay_HEVC_SFR_540p_1100K_0.y4m,19.541452328364056
67,67,45981441565324764851657808922742218952.y4m,90,True,EPLDay_HEVC_SFR_540p_1900K_8.y4m,66.87988837560017
68,68,330698912276783590094463162885808080477.y4m,81,True,EPLDay_HEVC_HFR_540p_1900K_0.y4m,60.02827286720276
69,69,313590970083858616707491093722153201878.y4m,73,True,USOpen_AVC_HFR_540p_1900K_166.y4m,26.393067836761475
70,70,172485354443147687495826236125528020826.y4m,83,True,USOpen_AVC_HFR_396p_600K_0.y4m,37.60480384031931
71,71,280860897073756743985315496535564113653.y4m,47,True,TNFF_HEVC_SFR_540p_1100K_16.y4m,55.04527986049652
72,72,72763497578819914658274267257790687897.y4m,43,True,EPLDay_AVC_HFR_540p_1300K_8.y4m,73.1086293856303
73,73,195913895863575670331331817283558260690.y4m,27,True,TNFF_HEVC_SFR_288p_300K_16.y4m,67.50276287396748
74,74,247799275479585618019058483819076443789.y4m,15,True,EPLDay_HEVC_HFR_288p_300K_0.y4m,62.51976986726125
75,75,2216259868503876770420175780430146442.y4m,33,True,TNFF_AVC_HFR_540p_1300K_16.y4m,68.7485118707021
76,76,47712961831354663683093288463533217915.y4m,12,True,TNFF_AVC_HFR_396p_900K_144.y4m,46.32504160205523
77,77,307447739125463141898209871065995342557.y4m,52,True,Cricket2_AVC_SFR_540p_1800K_90.y4m,43.833544850349426
78,78,214404244707195030625324902541207085594.y4m,38,True,TNFF_HEVC_HFR_396p_600K_16.y4m,33.86755883693695
79,79,199264699369526265539743190065057784619.y4m,36,True,USOpen_HEVC_SFR_288p_300K_166.y4m,26.393067836761475
80,80,125490425725583983348182992488916325638.y4m,35,True,EPLDay_HEVC_HFR_396p_600K_0.y4m,37.60480384031931
81,81,247172007874212731710045241128136391856.y4m,89,True,USOpen_HEVC_HFR_540p_1900K_166.y4m,24.524446328481037
82,82,145474310034659688015345021313606840282.y4m,82,True,EPLDay_HEVC_SFR_720p_2200K_8.y4m,49.439412293334804
83,83,39759848095392529150455918876585462068.y4m,80,True,Cricket1_AVC_SFR_540p_1800K_86.y4m,40.71917434533437
