,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,270385138452297446601630056501741212151.y4m,1,True,TNFF_AVC_HFR_288p_300K_114.y4m,18.674225
1,1,187628254893938318941485686329169295703.y4m,49,True,USOpen_HEVC_HFR_540p_1100K_648.y4m,52.297596
2,2,53425767210309480360158768521346697999.y4m,55,True,USOpen_AVC_SFR_396p_400K_148.y4m,56.50052
3,3,87533564991196349291578225172558697516.y4m,72,True,EPLDay_AVC_HFR_540p_1300K_74.y4m,68.40879
4,4,98038341804143720861114565061279000143.y4m,74,True,USOpen_AVC_SFR_540p_1200K_148.y4m,69.80977
5,5,102961901151714055558089906499044161553.y4m,39,True,TNFF_HEVC_HFR_396p_600K_336.y4m,45.292725
6,6,289621139200368314878133441430839523888.y4m,59,True,USOpen_AVC_SFR_720p_2000K_148.y4m,59.302464
7,7,314446422751114344450704256155339077211.y4m,83,True,TNFF_HEVC_SFR_720p_2200K_336.y4m,76.11414
8,8,12748281324069982238315162511145063776.y4m,3,True,EPLDay_AVC_SFR_288p_200K_74.y4m,20.075201
9,9,97028535677237218198132572271966525282.y4m,50,True,TNFF_HEVC_HFR_720p_2200K_336.y4m,52.99808
10,10,136581329074739513809880965865819998730.y4m,35,True,USOpen_HEVC_HFR_396p_600K_148.y4m,42.49078
11,11,63902037825763048519728004434171979048.y4m,37,True,EPLDay_AVC_HFR_396p_900K_74.y4m,43.891754
12,12,29779896476783122462088642806426821774.y4m,38,True,TNFF_HEVC_SFR_396p_900K_336.y4m,44.59224
13,13,227111706678440166383151078841036217867.y4m,42,True,EPLDay_AVC_HFR_540p_1900K_74.y4m,47.39419
14,14,91663853249940482857119318638340360586.y4m,3,True,USOpen_HEVC_HFR_288p_300K_648.y4m,20.075201
15,15,42465468271233968638078251063925766701.y4m,58,True,USOpen_HEVC_SFR_540p_1900K_148.y4m,58.60198
16,16,225213515583324806019026011864516331213.y4m,49,True,TNFF_HEVC_HFR_396p_900K_114.y4m,52.297596
17,17,46862943330553935351701573752073738500.y4m,50,True,EPLDay_HEVC_HFR_720p_2200K_74.y4m,52.99808
18,18,190432991026130450105648596082514625079.y4m,90,True,TNFF_SRC_SRC_SRC_SRC_114.y4m,81.017555
19,19,110754449286876928530812730254689416915.y4m,63,True,USOpen_AVC_HFR_540p_1300K_148.y4m,62.104412
20,20,264860083880084459558831705535103710801.y4m,60,True,TNFF_HEVC_HFR_540p_1900K_114.y4m,60.00295
21,21,40136406511792161019380691910269715109.y4m,61,True,TNFF_AVC_HFR_540p_1900K_336.y4m,60.703434
22,22,31283533362578898970155833052471314911.y4m,2,True,USOpen_AVC_SFR_288p_200K_648.y4m,19.374712
23,23,10848912313746145457494322165184879102.y4m,11,True,TNFF_AVC_HFR_288p_300K_336.y4m,25.679092
24,24,199159794812858383570200854462543374589.y4m,83,True,USOpen_HEVC_HFR_540p_1900K_648.y4m,76.11414
25,25,2546278370679339073432304207069231295.y4m,48,True,TNFF_AVC_SFR_396p_800K_114.y4m,51.59711
26,26,145945144934659613624443048106293965729.y4m,43,True,USOpen_HEVC_SFR_396p_900K_648.y4m,48.094677
27,27,153050405360166514553631118497039609235.y4m,53,True,TNFF_HEVC_HFR_396p_900K_336.y4m,55.099545
28,28,93022504624522010840962798373433771525.y4m,39,True,EPLDay_HEVC_SFR_396p_600K_74.y4m,45.292725
29,29,205198153170075647012239825239856920659.y4m,64,True,TNFF_HEVC_SFR_540p_1100K_336.y4m,62.804897
30,30,325384497482806585140002574908989904074.y4m,12,True,EPLDay_AVC_HFR_396p_600K_74.y4m,26.37958
31,31,143109509021142880329870629974558715392.y4m,32,True,USOpen_HEVC_SFR_396p_900K_148.y4m,40.38932
32,32,53193563952581524085082456700165545882.y4m,50,True,USOpen_AVC_SFR_540p_1800K_648.y4m,52.99808
33,33,170820093820562667872128549202898160132.y4m,48,True,USOpen_HEVC_HFR_720p_2200K_148.y4m,51.59711
34,34,190365012366979656454132498470780101623.y4m,37,True,TNFF_AVC_HFR_540p_1300K_114.y4m,43.891754
35,35,158513513809330114617651614383551837142.y4m,1,True,EPLDay_HEVC_HFR_288p_300K_74.y4m,18.674225
36,36,34513643934135180968777283714430297797.y4m,25,True,TNFF_AVC_HFR_396p_900K_114.y4m,35.485912
37,37,2008396797402152769789089352340100420.y4m,41,True,TNFF_AVC_SFR_396p_800K_336.y4m,46.6937
38,38,173383254095492391426848847987298562087.y4m,13,True,TNFF_AVC_HFR_396p_600K_114.y4m,27.080069
39,39,14241645553105461707877138042464368956.y4m,7,True,USOpen_AVC_SFR_288p_200K_148.y4m,22.877146
40,40,209272878306189522557280254982726695292.y4m,67,True,EPLDay_AVC_SFR_720p_2000K_74.y4m,64.90636
41,41,152964180146748287147338417311941244901.y4m,70,True,USOpen_HEVC_SFR_396p_600K_148.y4m,67.00782
42,42,330154503733092515442325802330639081912.y4m,49,True,TNFF_HEVC_SFR_540p_1100K_114.y4m,52.297596
43,43,237965441458061562311070144630793167422.y4m,26,True,TNFF_HEVC_SFR_288p_300K_336.y4m,36.186398
44,44,156875241303750287171429686423257177842.y4m,42,True,USOpen_HEVC_SFR_540p_1100K_148.y4m,47.39419
45,45,336090114639772445954501615468713346096.y4m,49,True,TNFF_HEVC_SFR_396p_600K_336.y4m,52.297596
46,46,50061904933587609697825146968346318102.y4m,96,True,USOpen_SRC_SRC_SRC_SRC_648.y4m,85.22048
47,47,24294184460133728457222896778124184845.y4m,64,True,TNFF_AVC_SFR_720p_2000K_336.y4m,62.804897
48,48,172355521658819397178716342426092474060.y4m,49,True,USOpen_HEVC_HFR_540p_1100K_148.y4m,52.297596
49,49,180488968253226908671588676985229060024.y4m,28,True,USOpen_AVC_HFR_396p_600K_648.y4m,37.58737
50,50,275027880790554123575969058778519419404.y4m,42,True,TNFF_HEVC_SFR_396p_900K_114.y4m,47.39419
51,51,159005758223266806153377592270409520569.y4m,62,True,EPLDay_HEVC_SFR_540p_1100K_74.y4m,61.403927
52,52,240854237428559118750451235083375759207.y4m,1,True,TNFF_AVC_SFR_288p_200K_114.y4m,18.674225
53,53,51209370423804899606254656516064542459.y4m,85,True,USOpen_AVC_SFR_540p_1800K_148.y4m,77.51513
54,54,175516287637091052506508211159509309754.y4m,70,True,TNFF_AVC_SFR_540p_1800K_114.y4m,67.00782
55,55,126161495606141669393468689716133775173.y4m,57,True,EPLDay_AVC_SFR_396p_800K_74.y4m,57.90149
56,56,244260064786322957229281890387860701041.y4m,8,True,TNFF_HEVC_SFR_288p_300K_114.y4m,23.577635
57,57,144332243852213812064864761791596793090.y4m,84,True,EPLDay_HEVC_SFR_720p_2200K_74.y4m,76.81464
