,0,1
0,upscaled_1080p_1Mbps_Bravia2.mp4,24
0,4k_cbr3Mbps_NewYork1.mp4,83
0,4k_cbr3Mbps_football1.mp4,79
0,4k_cbr15Mbps_Light3.mp4,87
0,upscaled_1080p_cbr6Mbps_Bravia3.mp4,100
0,upscaled_720p_2600kbps_football4.mp4,51
0,upscaled_1080p_cbr6Mbps_firework.mp4,78
0,4k_cbr15Mbps_NewYork1.mp4,88
0,upscaled_720p_2600kbps_football3.mp4,12
0,4k_cbr3Mbps_CargoBoat.mp4,29
0,upscaled_704x396_600kbps_firework.mp4,21
0,4k_cbr3Mbps_Fizzle2.mp4,20
0,4k_cbr15Mbps_Bravia2.mp4,95
0,upscaled_1080p_cbr6Mbps_football4.mp4,53
0,4k_cbr3Mbps_football5.mp4,71
0,upscaled_1080p_1Mbps_football9.mp4,23
0,4k_cbr15Mbps_football2.mp4,87
0,upscaled_704x396_600kbps_Whale.mp4,36
0,4k_cbr3Mbps_Chasing4.mp4,75
0,reference_football1.mp4,82
0,4k_cbr15Mbps_Bravia3.mp4,99
0,upscaled_704x396_600kbps_Fizzle1.mp4,12
0,upscaled_1080p_1Mbps_football6.mp4,22
0,4k_cbr3Mbps_Whale.mp4,74
0,upscaled_1080p_cbr6Mbps_Light3.mp4,46
0,reference_Fizzle2.mp4,96
0,upscaled_1080p_1Mbps_firework.mp4,43
0,4k_cbr15Mbps_CargoBoat.mp4,59
0,upscaled_1080p_cbr6Mbps_football5.mp4,67
0,upscaled_704x396_600kbps_Light4.mp4,45
0,upscaled_1080p_1Mbps_CenterPanorama.mp4,52
0,upscaled_1080p_1Mbps_Light3.mp4,51
0,upscaled_720p_2600kbps_NewYork1.mp4,30
0,reference_football6.mp4,91
0,upscaled_1080p_1Mbps_Chasing4.mp4,54
0,reference_Bravia2.mp4,90
0,4k_cbr15Mbps_football9.mp4,53
0,4k_cbr3Mbps_Fizzle1.mp4,39
0,4k_cbr3Mbps_football4.mp4,62
0,4k_cbr3Mbps_CenterPanorama.mp4,47
0,upscaled_720p_2600kbps_Light4.mp4,17
0,4k_cbr15Mbps_Chasing1.mp4,99
0,upscaled_720p_2600kbps_Bravia3.mp4,19
0,upscaled_1080p_cbr6Mbps_NewYork1.mp4,67
0,upscaled_704x396_600kbps_football5.mp4,7
0,upscaled_704x396_600kbps_CenterPanorama.mp4,7
0,upscaled_1080p_1Mbps_football2.mp4,21
0,upscaled_1080p_cbr6Mbps_football1.mp4,59
0,upscaled_1080p_cbr6Mbps_Whale.mp4,76
0,4k_cbr3Mbps_football9.mp4,56
0,4k_cbr15Mbps_football6.mp4,94
0,4k_cbr3Mbps_Porsche.mp4,87
0,reference_Fizzle1.mp4,98
0,upscaled_704x396_600kbps_football1.mp4,1
0,reference_Bravia3.mp4,95
0,upscaled_1080p_cbr6Mbps_Porsche.mp4,90
0,upscaled_1080p_cbr6Mbps_Flowers.mp4,61
