,0,1
0,reference_Chasing1.mp4,100
0,upscaled_1080p_cbr6Mbps_Chasing4.mp4,100
0,upscaled_720p_2600kbps_Fizzle2.mp4,66
0,reference_firework.mp4,75
0,reference_NighTraffic.mp4,90
0,4k_cbr3Mbps_Bravia3.mp4,95
0,upscaled_720p_2600kbps_NewYork1.mp4,48
0,upscaled_1080p_1Mbps_NighTraffic.mp4,53
0,upscaled_1080p_cbr6Mbps_Whale.mp4,85
0,upscaled_1080p_1Mbps_football5.mp4,58
0,reference_UrbanLandmark.mp4,80
0,4k_cbr3Mbps_Furniture.mp4,93
0,upscaled_1080p_1Mbps_Bravia3.mp4,90
0,upscaled_1080p_1Mbps_OfficeBuilding.mp4,79
0,upscaled_1080p_cbr6Mbps_CargoBoat.mp4,62
0,upscaled_1080p_cbr6Mbps_football9.mp4,68
0,upscaled_1080p_cbr6Mbps_Chasing1.mp4,95
0,upscaled_720p_2600kbps_football5.mp4,76
0,4k_cbr15Mbps_Flowers.mp4,95
0,4k_cbr15Mbps_Blanc1.mp4,100
0,upscaled_704x396_600kbps_OfficeBuilding.mp4,41
0,reference_Fizzle2.mp4,100
0,4k_cbr3Mbps_Chasing1.mp4,95
0,4k_cbr15Mbps_CourtYard.mp4,94
0,upscaled_720p_2600kbps_football8.mp4,68
0,reference_football5.mp4,76
0,upscaled_1080p_1Mbps_Whale.mp4,62
0,reference_NewYork1.mp4,100
0,upscaled_704x396_600kbps_football4.mp4,47
0,reference_CourtYard.mp4,88
0,4k_cbr15Mbps_football9.mp4,97
0,upscaled_704x396_600kbps_Chasing4.mp4,70
0,upscaled_1080p_cbr6Mbps_Blanc3.mp4,99
0,upscaled_704x396_600kbps_UrbanLandmark.mp4,45
0,4k_cbr15Mbps_Fizzle2.mp4,95
0,reference_Chasing4.mp4,98
0,upscaled_1080p_1Mbps_firework.mp4,38
0,upscaled_1080p_1Mbps_Flowers.mp4,9
0,upscaled_720p_2600kbps_Blanc1.mp4,56
0,4k_cbr3Mbps_UrbanLandmark.mp4,91
0,upscaled_720p_2600kbps_CourtYard.mp4,65
0,reference_OfficeBuilding.mp4,79
0,4k_cbr3Mbps_CargoBoat.mp4,76
0,4k_cbr15Mbps_firework.mp4,100
0,4k_cbr15Mbps_Whale.mp4,100
0,upscaled_1080p_1Mbps_Blanc3.mp4,78
0,4k_cbr3Mbps_OfficeBuilding.mp4,74
