,0,1
0,reference_Light4.mp4,88
0,upscaled_1080p_cbr6Mbps_football1.mp4,46
0,reference_CourtYard.mp4,70
0,upscaled_1080p_cbr6Mbps_golf1.mp4,45
0,upscaled_720p_2600kbps_football8.mp4,45
0,upscaled_1080p_cbr6Mbps_Blanc1.mp4,69
0,upscaled_1080p_cbr6Mbps_NewYork2.mp4,68
0,upscaled_1080p_1Mbps_Light4.mp4,45
0,upscaled_1080p_1Mbps_Daylight1.mp4,29
0,4k_cbr15Mbps_Blanc2.mp4,77
0,upscaled_1080p_cbr6Mbps_football7.mp4,57
0,upscaled_704x396_600kbps_Chasing1.mp4,25
0,reference_Blanc2.mp4,95
0,4k_cbr15Mbps_Swordsmith2.mp4,74
0,reference_NewYork2.mp4,88
0,upscaled_704x396_600kbps_Chasing4.mp4,25
0,upscaled_1080p_1Mbps_Furniture.mp4,37
0,upscaled_1080p_1Mbps_NewYork2.mp4,22
0,upscaled_1080p_cbr6Mbps_Chasing1.mp4,52
0,upscaled_1080p_cbr6Mbps_Chasing4.mp4,63
0,4k_cbr15Mbps_Furniture.mp4,84
0,reference_Skyscraper.mp4,60
0,upscaled_1080p_1Mbps_Whale.mp4,27
0,4k_cbr15Mbps_football3.mp4,78
0,4k_cbr15Mbps_Blanc1.mp4,83
0,4k_cbr15Mbps_Porsche.mp4,91
0,upscaled_1080p_1Mbps_Chasing1.mp4,49
0,4k_cbr3Mbps_golf1.mp4,53
0,reference_football1.mp4,85
0,4k_cbr3Mbps_Blanc3.mp4,71
0,4k_cbr15Mbps_Chasing4.mp4,62
0,upscaled_704x396_600kbps_Porsche.mp4,58
0,upscaled_704x396_600kbps_Whale.mp4,30
0,upscaled_704x396_600kbps_Blanc1.mp4,33
0,upscaled_720p_2600kbps_golf1.mp4,23
0,upscaled_1080p_1Mbps_Chasing4.mp4,43
0,reference_Furniture.mp4,60
0,reference_Blanc1.mp4,76
0,upscaled_704x396_600kbps_UrbanLandmark.mp4,10
0,upscaled_1080p_1Mbps_football8.mp4,37
0,upscaled_1080p_1Mbps_Swordsmith2.mp4,47
0,upscaled_720p_2600kbps_football7.mp4,46
0,upscaled_1080p_1Mbps_Skyscraper.mp4,32
0,4k_cbr3Mbps_football3.mp4,50
0,upscaled_1080p_1Mbps_Blanc1.mp4,50
0,upscaled_704x396_600kbps_Daylight1.mp4,6
0,reference_golf1.mp4,91
0,upscaled_1080p_1Mbps_UrbanLandmark.mp4,45
0,reference_Daylight1.mp4,74
0,4k_cbr3Mbps_Porsche.mp4,77
0,4k_cbr3Mbps_football8.mp4,69
0,upscaled_1080p_cbr6Mbps_Swordsmith2.mp4,49
0,reference_football7.mp4,88
0,upscaled_720p_2600kbps_Whale.mp4,24
0,4k_cbr3Mbps_Light4.mp4,87
0,upscaled_1080p_cbr6Mbps_Furniture.mp4,65
0,reference_Swordsmith2.mp4,69
0,reference_Blanc3.mp4,90
0,upscaled_720p_2600kbps_Chasing1.mp4,41
0,upscaled_720p_2600kbps_Chasing4.mp4,36
0,upscaled_720p_2600kbps_Light4.mp4,29
0,upscaled_704x396_600kbps_Blanc3.mp4,30
0,4k_cbr3Mbps_Skyscraper.mp4,59
0,4k_cbr3Mbps_Daylight1.mp4,51
0,upscaled_720p_2600kbps_Blanc2.mp4,28
0,4k_cbr15Mbps_football1.mp4,96
0,upscaled_1080p_cbr6Mbps_Light4.mp4,88
0,upscaled_1080p_1Mbps_Porsche.mp4,58
0,upscaled_1080p_1Mbps_football3.mp4,34
0,4k_cbr15Mbps_Daylight1.mp4,75
0,reference_Chasing4.mp4,73
0,4k_cbr15Mbps_CargoBoat.mp4,33
0,reference_Porsche.mp4,90
0,upscaled_704x396_600kbps_Blanc2.mp4,30
0,upscaled_704x396_600kbps_Furniture.mp4,42
0,4k_cbr15Mbps_Light4.mp4,95
0,4k_cbr3Mbps_football1.mp4,70
0,upscaled_1080p_cbr6Mbps_Porsche.mp4,72
0,4k_cbr3Mbps_football7.mp4,61
0,upscaled_1080p_cbr6Mbps_CourtYard.mp4,60
0,4k_cbr3Mbps_Whale.mp4,49
0,upscaled_704x396_600kbps_football8.mp4,19
0,upscaled_1080p_cbr6Mbps_football3.mp4,46
