,0,1
0,reference_NighTraffic.mp4,37
0,4k_cbr15Mbps_Daylight1.mp4,67
0,4k_cbr15Mbps_NewYork2.mp4,74
0,upscaled_1080p_1Mbps_Light3.mp4,17
0,reference_Fizzle2.mp4,87
0,4k_cbr15Mbps_UrbanLandmark.mp4,77
0,upscaled_704x396_600kbps_Light4.mp4,5
0,upscaled_1080p_1Mbps_Bravia2.mp4,15
0,4k_cbr3Mbps_Blanc1.mp4,93
0,upscaled_704x396_600kbps_OfficeBuilding.mp4,7
0,reference_football1.mp4,77
0,upscaled_1080p_cbr6Mbps_football10.mp4,40
0,upscaled_720p_2600kbps_Fizzle2.mp4,15
0,4k_cbr3Mbps_NewYork2.mp4,24
0,4k_cbr15Mbps_football1.mp4,63
0,4k_cbr15Mbps_OfficeBuilding.mp4,30
0,upscaled_704x396_600kbps_Fizzle2.mp4,24
0,upscaled_720p_2600kbps_Porsche.mp4,35
0,4k_cbr15Mbps_football2.mp4,69
0,upscaled_1080p_1Mbps_Fizzle2.mp4,8
0,4k_cbr15Mbps_Blanc3.mp4,95
0,upscaled_720p_2600kbps_Daylight1.mp4,2
0,4k_cbr15Mbps_Light4.mp4,99
0,upscaled_1080p_cbr6Mbps_Porsche.mp4,83
0,4k_cbr3Mbps_Chasing1.mp4,95
0,upscaled_1080p_cbr6Mbps_Chasing3.mp4,56
0,upscaled_704x396_600kbps_Daylight1.mp4,32
0,4k_cbr15Mbps_CargoBoat.mp4,43
0,reference_football10.mp4,61
0,upscaled_1080p_cbr6Mbps_Whale.mp4,60
0,upscaled_720p_2600kbps_Light3.mp4,53
0,upscaled_704x396_600kbps_Bravia2.mp4,49
0,upscaled_1080p_1Mbps_firework.mp4,30
0,upscaled_704x396_600kbps_Chasing1.mp4,36
0,reference_Porsche.mp4,99
0,upscaled_1080p_1Mbps_Chasing3.mp4,50
0,upscaled_704x396_600kbps_football2.mp4,1
0,upscaled_720p_2600kbps_Light4.mp4,20
0,upscaled_1080p_cbr6Mbps_football1.mp4,60
0,upscaled_720p_2600kbps_NewYork2.mp4,16
0,upscaled_720p_2600kbps_golf1.mp4,21
0,upscaled_1080p_1Mbps_football1.mp4,31
0,4k_cbr15Mbps_Porsche.mp4,95
0,reference_Light3.mp4,95
0,reference_NewYork2.mp4,92
0,4k_cbr3Mbps_Whale.mp4,66
0,upscaled_720p_2600kbps_football1.mp4,10
0,upscaled_720p_2600kbps_Bravia2.mp4,21
0,upscaled_1080p_1Mbps_Light4.mp4,59
0,upscaled_1080p_1Mbps_Chasing1.mp4,62
0,upscaled_720p_2600kbps_Blanc3.mp4,28
0,upscaled_720p_2600kbps_CargoBoat.mp4,3
0,upscaled_720p_2600kbps_Blanc1.mp4,28
0,4k_cbr15Mbps_Bravia2.mp4,100
0,upscaled_704x396_600kbps_golf1.mp4,14
0,upscaled_704x396_600kbps_CargoBoat.mp4,14
0,upscaled_1080p_cbr6Mbps_firework.mp4,98
0,4k_cbr3Mbps_Fizzle2.mp4,62
0,upscaled_704x396_600kbps_football10.mp4,38
0,4k_cbr15Mbps_Blanc1.mp4,99
0,upscaled_704x396_600kbps_football1.mp4,27
0,upscaled_1080p_cbr6Mbps_UrbanLandmark.mp4,98
0,4k_cbr15Mbps_firework.mp4,74
0,upscaled_720p_2600kbps_Chasing1.mp4,34
0,upscaled_704x396_600kbps_Blanc1.mp4,18
0,4k_cbr15Mbps_golf1.mp4,98
0,upscaled_1080p_1Mbps_Blanc3.mp4,76
0,upscaled_720p_2600kbps_NighTraffic.mp4,19
0,4k_cbr15Mbps_Fizzle2.mp4,97
0,upscaled_1080p_1Mbps_OfficeBuilding.mp4,65
0,upscaled_1080p_1Mbps_CargoBoat.mp4,10
0,reference_Bravia2.mp4,97
0,4k_cbr3Mbps_golf1.mp4,67
0,4k_cbr3Mbps_Daylight1.mp4,96
0,upscaled_1080p_1Mbps_NighTraffic.mp4,34
0,reference_Light4.mp4,96
0,4k_cbr3Mbps_football2.mp4,62
0,upscaled_704x396_600kbps_Light3.mp4,19
0,4k_cbr3Mbps_Blanc3.mp4,79
0,upscaled_1080p_1Mbps_Blanc1.mp4,73
0,upscaled_720p_2600kbps_firework.mp4,13
0,upscaled_1080p_1Mbps_UrbanLandmark.mp4,86
0,reference_golf1.mp4,85
0,upscaled_704x396_600kbps_Blanc3.mp4,13
0,upscaled_720p_2600kbps_Whale.mp4,25
0,upscaled_704x396_600kbps_firework.mp4,11
0,upscaled_1080p_cbr6Mbps_football2.mp4,93
0,reference_Blanc3.mp4,99
0,upscaled_704x396_600kbps_Whale.mp4,19
0,upscaled_1080p_cbr6Mbps_OfficeBuilding.mp4,90
0,upscaled_1080p_cbr6Mbps_Chasing1.mp4,92
0,4k_cbr3Mbps_Bravia2.mp4,51
0,4k_cbr3Mbps_UrbanLandmark.mp4,98
