,0,1
0,upscaled_704x396_600kbps_Chasing3.mp4,61
0,upscaled_1080p_1Mbps_football2.mp4,48
0,upscaled_1080p_1Mbps_Bravia3.mp4,65
0,4k_cbr15Mbps_Daylight1.mp4,76
0,4k_cbr15Mbps_football2.mp4,79
0,upscaled_720p_2600kbps_football9.mp4,31
0,upscaled_704x396_600kbps_Daylight1.mp4,41
0,upscaled_704x396_600kbps_Furniture.mp4,49
0,4k_cbr15Mbps_Bonfire.mp4,63
0,4k_cbr15Mbps_Chasing3.mp4,72
0,reference_football5.mp4,74
0,upscaled_1080p_1Mbps_NewYork1.mp4,16
0,upscaled_704x396_600kbps_Bravia3.mp4,33
0,upscaled_720p_2600kbps_football10.mp4,16
0,reference_OfficeBuilding.mp4,74
0,upscaled_720p_2600kbps_golf1.mp4,12
0,4k_cbr3Mbps_football10.mp4,50
0,upscaled_1080p_1Mbps_Fizzle1.mp4,7
0,upscaled_704x396_600kbps_NewYork2.mp4,17
0,reference_football4.mp4,82
0,upscaled_720p_2600kbps_Fizzle1.mp4,25
0,upscaled_1080p_1Mbps_Flowers.mp4,21
0,upscaled_720p_2600kbps_football6.mp4,16
0,upscaled_720p_2600kbps_Bravia3.mp4,38
0,upscaled_1080p_1Mbps_football9.mp4,51
0,4k_cbr15Mbps_Light3.mp4,88
0,upscaled_704x396_600kbps_Bonfire.mp4,28
0,4k_cbr3Mbps_football3.mp4,76
0,4k_cbr3Mbps_NighTraffic.mp4,58
0,4k_cbr3Mbps_football9.mp4,56
0,upscaled_1080p_1Mbps_Light3.mp4,40
0,reference_Light4.mp4,71
0,reference_Chasing4.mp4,79
0,upscaled_1080p_cbr6Mbps_football5.mp4,65
0,reference_Furniture.mp4,59
0,upscaled_1080p_cbr6Mbps_OfficeBuilding.mp4,55
0,upscaled_704x396_600kbps_football10.mp4,11
0,4k_cbr15Mbps_NighTraffic.mp4,56
0,4k_cbr3Mbps_NewYork2.mp4,20
0,upscaled_704x396_600kbps_football3.mp4,13
0,upscaled_704x396_600kbps_football9.mp4,13
0,upscaled_1080p_cbr6Mbps_Flowers.mp4,76
0,upscaled_1080p_cbr6Mbps_football3.mp4,72
0,reference_Bravia3.mp4,92
0,upscaled_1080p_cbr6Mbps_NewYork2.mp4,85
0,upscaled_704x396_600kbps_golf1.mp4,18
0,4k_cbr15Mbps_Bravia3.mp4,71
0,upscaled_720p_2600kbps_Chasing3.mp4,33
0,upscaled_704x396_600kbps_football5.mp4,16
0,upscaled_1080p_cbr6Mbps_football4.mp4,72
0,4k_cbr15Mbps_football3.mp4,72
0,upscaled_1080p_cbr6Mbps_Furniture.mp4,65
0,upscaled_704x396_600kbps_Chasing4.mp4,51
0,upscaled_1080p_1Mbps_football5.mp4,40
0,4k_cbr15Mbps_Fizzle1.mp4,89
0,upscaled_1080p_1Mbps_Bonfire.mp4,4
0,4k_cbr3Mbps_Chasing4.mp4,73
0,4k_cbr15Mbps_NewYork2.mp4,70
0,upscaled_720p_2600kbps_NewYork1.mp4,37
0,reference_Daylight1.mp4,74
0,upscaled_1080p_1Mbps_football6.mp4,31
0,upscaled_704x396_600kbps_Light3.mp4,33
0,upscaled_1080p_cbr6Mbps_football10.mp4,80
0,upscaled_1080p_cbr6Mbps_football9.mp4,63
0,reference_Fizzle1.mp4,78
