,0,1
0,4k_cbr15Mbps_golf1.mp4,99
0,upscaled_1080p_1Mbps_Chasing1.mp4,60
0,reference_Fizzle1.mp4,84
0,upscaled_704x396_600kbps_football10.mp4,14
0,upscaled_1080p_1Mbps_football2.mp4,44
0,upscaled_720p_2600kbps_Fizzle1.mp4,5
0,reference_Blanc3.mp4,94
0,4k_cbr15Mbps_golf2.mp4,92
0,reference_Fizzle2.mp4,98
0,reference_Blanc2.mp4,99
0,4k_cbr3Mbps_Furniture.mp4,75
0,4k_cbr15Mbps_Blanc3.mp4,83
0,reference_golf1.mp4,89
0,upscaled_1080p_cbr6Mbps_firework.mp4,62
0,upscaled_1080p_1Mbps_Light4.mp4,63
0,4k_cbr3Mbps_Blanc3.mp4,76
0,upscaled_720p_2600kbps_Chasing1.mp4,32
0,4k_cbr15Mbps_football1.mp4,93
0,upscaled_720p_2600kbps_golf2.mp4,44
0,4k_cbr3Mbps_golf1.mp4,97
0,4k_cbr3Mbps_Light2.mp4,42
0,reference_Furniture.mp4,93
0,upscaled_1080p_cbr6Mbps_NighTraffic.mp4,79
0,upscaled_1080p_1Mbps_Chasing4.mp4,63
0,upscaled_704x396_600kbps_football2.mp4,26
0,4k_cbr15Mbps_football4.mp4,95
0,reference_Light3.mp4,96
0,upscaled_704x396_600kbps_football8.mp4,21
0,upscaled_704x396_600kbps_football1.mp4,25
0,upscaled_1080p_cbr6Mbps_football4.mp4,84
0,reference_Bravia3.mp4,99
0,reference_Light2.mp4,76
0,upscaled_704x396_600kbps_Blanc2.mp4,28
0,reference_football10.mp4,76
0,upscaled_704x396_600kbps_Furniture.mp4,33
0,4k_cbr15Mbps_Chasing1.mp4,98
0,4k_cbr15Mbps_football10.mp4,97
0,upscaled_704x396_600kbps_Blanc3.mp4,33
0,upscaled_704x396_600kbps_Light3.mp4,27
0,upscaled_704x396_600kbps_Skyscraper.mp4,34
0,reference_football8.mp4,70
0,upscaled_720p_2600kbps_Blanc3.mp4,17
0,upscaled_720p_2600kbps_Furniture.mp4,35
0,upscaled_720p_2600kbps_Skyscraper.mp4,41
0,4k_cbr15Mbps_Light4.mp4,98
0,upscaled_704x396_600kbps_Bravia3.mp4,56
0,upscaled_704x396_600kbps_NighTraffic.mp4,24
0,upscaled_704x396_600kbps_Fizzle1.mp4,6
0,upscaled_1080p_cbr6Mbps_golf1.mp4,78
0,upscaled_1080p_cbr6Mbps_football5.mp4,66
0,4k_cbr3Mbps_Fizzle2.mp4,54
0,4k_cbr3Mbps_Light3.mp4,80
0,4k_cbr3Mbps_Chasing1.mp4,97
0,upscaled_1080p_cbr6Mbps_Skyscraper.mp4,82
0,4k_cbr15Mbps_Furniture.mp4,70
0,upscaled_1080p_cbr6Mbps_Light2.mp4,49
0,upscaled_720p_2600kbps_Chasing4.mp4,33
0,4k_cbr3Mbps_Bravia3.mp4,97
0,upscaled_1080p_1Mbps_Light2.mp4,6
0,4k_cbr15Mbps_Skyscraper.mp4,87
0,4k_cbr3Mbps_football10.mp4,74
0,upscaled_1080p_cbr6Mbps_Blanc2.mp4,96
0,upscaled_1080p_cbr6Mbps_football1.mp4,85
0,upscaled_704x396_600kbps_football4.mp4,20
0,upscaled_720p_2600kbps_football2.mp4,6
0,upscaled_1080p_cbr6Mbps_golf2.mp4,80
0,upscaled_720p_2600kbps_Light2.mp4,5
0,upscaled_1080p_1Mbps_football8.mp4,51
0,upscaled_1080p_1Mbps_golf1.mp4,51
0,upscaled_720p_2600kbps_Light4.mp4,7
0,upscaled_720p_2600kbps_football5.mp4,50
0,upscaled_720p_2600kbps_Bravia3.mp4,63
0,upscaled_1080p_cbr6Mbps_Light3.mp4,96
0,upscaled_1080p_1Mbps_Furniture.mp4,78
0,upscaled_704x396_600kbps_Chasing4.mp4,33
0,upscaled_1080p_cbr6Mbps_Fizzle1.mp4,79
0,upscaled_1080p_1Mbps_firework.mp4,20
0,4k_cbr15Mbps_Light2.mp4,91
0,upscaled_720p_2600kbps_football4.mp4,79
0,upscaled_1080p_cbr6Mbps_football2.mp4,81
0,reference_Skyscraper.mp4,98
0,4k_cbr15Mbps_NighTraffic.mp4,98
0,upscaled_1080p_1Mbps_Blanc2.mp4,45
0,4k_cbr3Mbps_Light4.mp4,79
0,upscaled_1080p_1Mbps_NighTraffic.mp4,27
0,reference_Chasing4.mp4,99
0,reference_football2.mp4,86
0,upscaled_1080p_1Mbps_golf2.mp4,25
0,upscaled_704x396_600kbps_golf1.mp4,14
0,upscaled_720p_2600kbps_Fizzle2.mp4,12
0,reference_football1.mp4,82
0,upscaled_1080p_cbr6Mbps_Blanc3.mp4,78
0,upscaled_720p_2600kbps_golf1.mp4,27
0,upscaled_704x396_600kbps_Fizzle2.mp4,2
0,reference_Chasing1.mp4,99
0,4k_cbr3Mbps_golf2.mp4,78
0,upscaled_704x396_600kbps_Light2.mp4,3
0,reference_firework.mp4,66
0,4k_cbr3Mbps_NighTraffic.mp4,56
0,upscaled_1080p_cbr6Mbps_football8.mp4,52
0,4k_cbr15Mbps_firework.mp4,76
0,upscaled_720p_2600kbps_football10.mp4,14
0,upscaled_704x396_600kbps_Light4.mp4,19
0,upscaled_704x396_600kbps_firework.mp4,2
0,upscaled_1080p_1Mbps_football4.mp4,36
0,upscaled_1080p_cbr6Mbps_football10.mp4,81
0,4k_cbr3Mbps_Fizzle1.mp4,61
