,0,1
0,4k_cbr15Mbps_golf2.mp4,60
0,upscaled_1080p_1Mbps_Chasing3.mp4,46
0,reference_Swordsmith1.mp4,84
0,reference_Blanc3.mp4,82
0,reference_NewYork1.mp4,95
0,upscaled_1080p_cbr6Mbps_football7.mp4,87
0,upscaled_704x396_600kbps_UrbanLandmark.mp4,74
0,4k_cbr15Mbps_football6.mp4,84
0,upscaled_720p_2600kbps_golf2.mp4,35
0,upscaled_1080p_1Mbps_Blanc2.mp4,65
0,upscaled_704x396_600kbps_Bonfire.mp4,46
0,upscaled_1080p_1Mbps_Daylight1.mp4,64
0,upscaled_1080p_1Mbps_football2.mp4,70
0,upscaled_1080p_cbr6Mbps_football10.mp4,54
0,upscaled_1080p_1Mbps_football9.mp4,60
0,upscaled_704x396_600kbps_football4.mp4,38
0,upscaled_1080p_1Mbps_football6.mp4,46
0,4k_cbr3Mbps_Whale.mp4,87
0,upscaled_1080p_cbr6Mbps_Furniture.mp4,92
0,4k_cbr15Mbps_Blanc3.mp4,96
0,reference_UrbanLandmark.mp4,98
0,reference_football6.mp4,84
0,upscaled_704x396_600kbps_football10.mp4,13
0,reference_Bonfire.mp4,59
0,4k_cbr3Mbps_football6.mp4,85
0,4k_cbr3Mbps_Chasing3.mp4,78
0,4k_cbr15Mbps_Light4.mp4,93
0,4k_cbr3Mbps_football10.mp4,71
0,4k_cbr3Mbps_golf2.mp4,45
0,upscaled_1080p_1Mbps_football7.mp4,54
0,4k_cbr3Mbps_NewYork1.mp4,67
0,upscaled_704x396_600kbps_football6.mp4,24
0,upscaled_720p_2600kbps_Whale.mp4,67
0,upscaled_1080p_1Mbps_golf2.mp4,42
0,upscaled_704x396_600kbps_Blanc3.mp4,73
0,upscaled_720p_2600kbps_Light4.mp4,49
0,upscaled_1080p_1Mbps_football10.mp4,36
0,reference_Daylight1.mp4,85
0,upscaled_720p_2600kbps_Swordsmith1.mp4,97
0,upscaled_1080p_1Mbps_football4.mp4,55
0,upscaled_704x396_600kbps_Light4.mp4,64
0,upscaled_1080p_cbr6Mbps_football2.mp4,71
0,upscaled_1080p_cbr6Mbps_Blanc2.mp4,90
0,4k_cbr15Mbps_Whale.mp4,84
0,upscaled_1080p_cbr6Mbps_Daylight1.mp4,84
0,4k_cbr3Mbps_Furniture.mp4,98
0,upscaled_720p_2600kbps_football6.mp4,27
0,upscaled_1080p_cbr6Mbps_football4.mp4,46
0,reference_football9.mp4,83
0,reference_Light4.mp4,99
0,4k_cbr3Mbps_Swordsmith1.mp4,93
0,upscaled_720p_2600kbps_Chasing3.mp4,64
0,upscaled_720p_2600kbps_Blanc2.mp4,58
0,4k_cbr3Mbps_UrbanLandmark.mp4,73
