,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,181818824180269330269089852494227933175.y4m,3,True,Cricket2_AVC_SFR_396p_400K_210.y4m,23.921128114064533
1,1,244463013588601118224960286505226057745.y4m,3,True,EPLNight_HEVC_HFR_396p_900K_58.y4m,23.921128114064533
2,2,59736687275987491423120871140450648000.y4m,25,True,Cricket2_HEVC_SFR_288p_300K_210.y4m,37.234084804852806
3,3,244260064786322957229281890387860701041.y4m,2,True,TNFF_HEVC_SFR_288p_300K_114.y4m,23.315993944803875
4,4,154072772878772041576008282372997091857.y4m,48,True,Cricket2_AVC_HFR_396p_600K_210.y4m,51.15217541654905
5,5,24718670390168538591329365845329317003.y4m,63,True,TNFF_HEVC_HFR_540p_1100K_114.y4m,60.229191184043884
6,6,189876900768713901787099485659867967796.y4m,59,True,Cricket2_HEVC_SFR_540p_1900K_210.y4m,57.80865401029587
7,7,109258675982032168897631186282865368887.y4m,41,True,Cricket1_HEVC_HFR_720p_2200K_210.y4m,46.9162347416083
8,8,190365012366979656454132498470780101623.y4m,53,True,TNFF_AVC_HFR_540p_1300K_114.y4m,54.177847504615784
9,9,143109509021142880329870629974558715392.y4m,98,True,USOpen_HEVC_SFR_396p_900K_148.y4m,81.40889406204224
10,10,32065684782842246154541198715142343516.y4m,37,True,Cricket2_HEVC_SFR_396p_600K_210.y4m,44.4956973195076
11,11,269394577965119527159336015356079815316.y4m,63,True,TNFF_AVC_HFR_720p_2200K_114.y4m,60.229191184043884
12,12,285317454430543300803585824960401684984.y4m,1,True,EPLNight_HEVC_SFR_288p_300K_58.y4m,22.710859775543213
13,13,42465468271233968638078251063925766701.y4m,95,True,USOpen_HEVC_SFR_540p_1900K_148.y4m,79.59349155426025
14,14,264860083880084459558831705535103710801.y4m,61,True,TNFF_HEVC_HFR_540p_1900K_114.y4m,59.01892284552256
15,15,152964180146748287147338417311941244901.y4m,94,True,USOpen_HEVC_SFR_396p_600K_148.y4m,78.98835738499959
16,16,64522899231732951984223262129680375641.y4m,50,True,EPLNight_HEVC_SFR_540p_1100K_58.y4m,52.36244425177574
17,17,289621139200368314878133441430839523888.y4m,93,True,USOpen_AVC_SFR_720p_2000K_148.y4m,78.38322321573894
18,18,182396876626172856267929380833559729943.y4m,75,True,TNFF_HEVC_SFR_540p_1900K_114.y4m,67.49080419540405
19,19,20609728359946093724103879588952857296.y4m,57,True,Cricket1_AVC_HFR_396p_600K_210.y4m,56.598385175069176
20,20,214819827500716611161853177388752811864.y4m,61,True,TNFF_HEVC_SFR_396p_600K_114.y4m,59.01892284552256
21,21,170820093820562667872128549202898160132.y4m,100,True,USOpen_HEVC_HFR_720p_2200K_148.y4m,82.61916438738506
22,22,175516287637091052506508211159509309754.y4m,69,True,TNFF_AVC_SFR_540p_1800K_114.y4m,63.85999719301859
23,23,315759041361398758667112347704727825124.y4m,41,True,Cricket2_HEVC_SFR_720p_2200K_210.y4m,46.9162347416083
24,24,198326974077222852934106071125114001334.y4m,8,True,TNFF_AVC_SFR_396p_400K_114.y4m,26.94679896036784
25,25,67171646721919702032725628078240868949.y4m,27,True,Cricket1_HEVC_HFR_396p_600K_210.y4m,38.44435314337412
26,26,290873652377542542412188115564052087079.y4m,28,True,EPLNight_AVC_HFR_396p_900K_58.y4m,39.04948731263479
27,27,333980729700051788531561692001357868218.y4m,13,True,Cricket1_AVC_HFR_288p_300K_210.y4m,29.972471793492634
