,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,213885464466177616995985110055734638214.y4m,41,True,USOpen_AVC_HFR_396p_600K_12.y4m,57.32547541459402
1,1,282444525081854161880440814325164737688.y4m,45,True,TNFNFL_SRC_SRC_SRC_SRC_3184.y4m,60.94478170077006
2,2,241724479271545622991198140626793950691.y4m,44,True,USOpen_AVC_SFR_396p_400K_12.y4m,60.03995438416799
3,3,99577838186224644440879803783544404619.y4m,31,True,Cricket1_AVC_HFR_396p_900K_198.y4m,48.277211065093674
4,4,129813955263460260699884633481897421534.y4m,53,True,USOpen_HEVC_SFR_540p_1900K_12.y4m,68.18339228630066
5,5,286346309380442293610776387783360447228.y4m,21,True,Cricket1_HEVC_HFR_288p_300K_198.y4m,39.22894696394602
6,6,49373582159152781312095355995878979527.y4m,59,True,USOpen_AVC_SFR_540p_1800K_12.y4m,73.6123522122701
7,7,25504726934903097170212314657785698629.y4m,41,True,TNFNFL_HEVC_HFR_540p_1100K_3184.y4m,57.32547541459402
8,8,317680665261509239083312009899052343986.y4m,40,True,USOpen_HEVC_HFR_396p_900K_12.y4m,56.42064909140269
9,9,37252854507256334982895368574900349071.y4m,33,True,Cricket1_HEVC_SFR_396p_600K_198.y4m,50.08686394430697
10,10,187592953499215206746441562317701182531.y4m,43,True,USOpen_AVC_HFR_540p_1300K_12.y4m,59.13512806097666
11,11,29196221807298093796131309331971632436.y4m,41,True,TNFF_AVC_SFR_540p_1200K_32.y4m,57.32547541459402
12,12,32570057079454123683852288893212585412.y4m,27,True,EPLDay_HEVC_HFR_396p_900K_20.y4m,44.65790539979935
13,13,192011648290187543789338698554234596588.y4m,18,True,TNFNFL_AVC_SFR_396p_800K_3184.y4m,36.514467000961304
14,14,41135947222332723832185880260095100546.y4m,43,True,TNFF_AVC_SFR_540p_1800K_32.y4m,59.13512806097666
15,15,266929683030206246512916786243776019661.y4m,40,True,TNFNFL_HEVC_HFR_720p_2200K_3184.y4m,56.42064909140269
16,16,245844877923015536452634350877784068073.y4m,45,True,TNFF_HEVC_HFR_540p_1100K_32.y4m,60.94478170077006
17,17,130800416120709522964526686206701814339.y4m,46,True,USOpen_AVC_HFR_720p_2200K_12.y4m,61.84960802396139
18,18,291136994837994225287945049617098165881.y4m,71,True,TNFF_SRC_SRC_SRC_SRC_32.y4m,84.470268090566
19,19,71420449389695707046428942566404383947.y4m,31,True,Cricket1_AVC_HFR_720p_2200K_198.y4m,48.277211065093674
20,20,226993337888800299456001128481261747047.y4m,27,True,TNFF_AVC_HFR_540p_1900K_32.y4m,44.65790539979935
