,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,6698180133964283637712979077977567067.y4m,41,True,USOpen_HEVC_SFR_396p_600K_648.y4m,53.735287
1,1,22756615926852600918202878764919745024.y4m,21,True,EPLDay_AVC_SFR_396p_400K_74.y4m,37.934586
2,2,336090114639772445954501615468713346096.y4m,50,True,TNFF_HEVC_SFR_396p_600K_336.y4m,60.8456
3,3,93022504624522010840962798373433771525.y4m,36,True,EPLDay_HEVC_SFR_396p_600K_74.y4m,49.78511
4,4,32375940018735669609548967526627801530.y4m,59,True,USOpen_AVC_HFR_720p_2200K_148.y4m,67.95592
5,5,166875973976945386319763925952773737155.y4m,69,True,TNFF_AVC_HFR_720p_2200K_336.y4m,75.85626
6,6,310419446449857416010013339752429725744.y4m,49,True,TNFF_AVC_HFR_540p_1900K_114.y4m,60.05557
7,7,328781397848890973058035010279676454301.y4m,15,True,TNFF_HEVC_HFR_288p_300K_336.y4m,33.194378
8,8,96388728961800304753469079739103365315.y4m,32,True,USOpen_AVC_SFR_396p_800K_148.y4m,46.62497
9,9,264860083880084459558831705535103710801.y4m,55,True,TNFF_HEVC_HFR_540p_1900K_114.y4m,64.79578
10,10,148397064237318904690223128458901838666.y4m,61,True,USOpen_AVC_HFR_540p_1900K_148.y4m,69.53599
11,11,87533564991196349291578225172558697516.y4m,33,True,EPLDay_AVC_HFR_540p_1300K_74.y4m,47.41501
12,12,34513643934135180968777283714430297797.y4m,9,True,TNFF_AVC_HFR_396p_900K_114.y4m,28.454168
13,13,91663853249940482857119318638340360586.y4m,6,True,USOpen_HEVC_HFR_288p_300K_648.y4m,26.084063
14,14,64603442816668433060679809072867953630.y4m,22,True,TNFF_AVC_SFR_720p_2000K_114.y4m,38.72462
15,15,23276500442443558336970281467368200646.y4m,25,True,USOpen_AVC_HFR_288p_300K_648.y4m,41.094723
16,16,237965441458061562311070144630793167422.y4m,23,True,TNFF_HEVC_SFR_288p_300K_336.y4m,39.514656
17,17,170909058572709478032363810119478440457.y4m,2,True,USOpen_AVC_SFR_396p_400K_648.y4m,22.923922
18,18,51209370423804899606254656516064542459.y4m,51,True,USOpen_AVC_SFR_540p_1800K_148.y4m,61.635635
19,19,225427094768067361070802009878598804974.y4m,25,True,USOpen_AVC_HFR_396p_900K_648.y4m,41.094723
20,20,190432991026130450105648596082514625079.y4m,76,True,TNFF_SRC_SRC_SRC_SRC_114.y4m,81.38651
21,21,59826866542521266660681648344521929039.y4m,45,True,USOpen_HEVC_HFR_396p_600K_648.y4m,56.895428
22,22,326805096269727285323477416091594478574.y4m,11,True,USOpen_AVC_HFR_288p_300K_148.y4m,30.034239
23,23,97028535677237218198132572271966525282.y4m,74,True,TNFF_HEVC_HFR_720p_2200K_336.y4m,79.806435
24,24,216904665138998491298957251831582393621.y4m,72,True,USOpen_AVC_HFR_540p_1900K_648.y4m,78.22637
25,25,130364387205961186520215563221161746397.y4m,79,True,TNFF_SRC_SRC_SRC_SRC_336.y4m,83.756615
26,26,145096320165159337494636966090133726092.y4m,19,True,EPLDay_HEVC_HFR_396p_900K_74.y4m,36.35452
27,27,21037422858133599444925262503568737949.y4m,2,True,TNFF_AVC_SFR_396p_400K_336.y4m,22.923922
28,28,64412298036340975229043205008021598797.y4m,47,True,EPLDay_HEVC_SFR_540p_1900K_74.y4m,58.475494
29,29,187628254893938318941485686329169295703.y4m,68,True,USOpen_HEVC_HFR_540p_1100K_648.y4m,75.06623
30,30,144332243852213812064864761791596793090.y4m,69,True,EPLDay_HEVC_SFR_720p_2200K_74.y4m,75.85626
31,31,172355521658819397178716342426092474060.y4m,66,True,USOpen_HEVC_HFR_540p_1100K_148.y4m,73.48616
32,32,136369057540341610380046687470888826682.y4m,8,True,TNFF_HEVC_HFR_396p_600K_114.y4m,27.664133
33,33,41462320153136118637675693215374966119.y4m,38,True,USOpen_HEVC_HFR_396p_900K_148.y4m,51.365177
34,34,103165455535877690394915677324461195961.y4m,69,True,TNFF_HEVC_SFR_720p_2200K_114.y4m,75.85626
35,35,46862943330553935351701573752073738500.y4m,72,True,EPLDay_HEVC_HFR_720p_2200K_74.y4m,78.22637
36,36,31283533362578898970155833052471314911.y4m,3,True,USOpen_AVC_SFR_288p_200K_648.y4m,23.713959
37,37,93388130823949073527943177685580389501.y4m,32,True,USOpen_HEVC_HFR_540p_1900K_148.y4m,46.62497
38,38,52817655989663344224333686905234389764.y4m,39,True,USOpen_HEVC_SFR_720p_2200K_648.y4m,52.155216
39,39,40136406511792161019380691910269715109.y4m,44,True,TNFF_AVC_HFR_540p_1900K_336.y4m,56.105392
40,40,247529170132131350414658998344021258175.y4m,74,True,USOpen_SRC_SRC_SRC_SRC_148.y4m,79.806435
41,41,270628756520670426674061713962907727863.y4m,71,True,USOpen_AVC_HFR_720p_2200K_648.y4m,77.43633
42,42,55058053683613771459836433581879124177.y4m,10,True,USOpen_HEVC_SFR_288p_300K_148.y4m,29.244202
43,43,28928312612191911634311332573799046477.y4m,72,True,USOpen_HEVC_HFR_720p_2200K_648.y4m,78.22637
44,44,205198153170075647012239825239856920659.y4m,67,True,TNFF_HEVC_SFR_540p_1100K_336.y4m,74.27619
45,45,279357609605023735991734093806402113045.y4m,46,True,USOpen_HEVC_SFR_540p_1900K_648.y4m,57.68546
46,46,325384497482806585140002574908989904074.y4m,23,True,EPLDay_AVC_HFR_396p_600K_74.y4m,39.514656
47,47,314446422751114344450704256155339077211.y4m,45,True,TNFF_HEVC_SFR_720p_2200K_336.y4m,56.895428
48,48,325014589593180075017269915864479573623.y4m,24,True,EPLDay_HEVC_HFR_396p_600K_74.y4m,40.30469
49,49,163159164372564089090382037350759933307.y4m,20,True,TNFF_AVC_HFR_396p_600K_336.y4m,37.14455
50,50,252869299450143334494521195995196410820.y4m,86,True,EPLDay_SRC_SRC_SRC_SRC_74.y4m,89.28686
