,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,10882718144881516404176338686083748806.y4m,85,True,TNFNFL_AVC_SFR_720p_2000K_3184.y4m,71.93101
1,1,317680665261509239083312009899052343986.y4m,60,True,USOpen_HEVC_HFR_396p_900K_12.y4m,55.09209
2,2,292229406890047704191906797737136684753.y4m,37,True,Cricket1_AVC_SFR_720p_2000K_198.y4m,39.60028
3,3,41135947222332723832185880260095100546.y4m,98,True,TNFF_AVC_SFR_540p_1800K_32.y4m,80.68725
4,4,265427779286173782819754639876802519101.y4m,64,True,Cricket1_HEVC_HFR_720p_2200K_198.y4m,57.786316
5,5,226205218456556939102851269268880970698.y4m,75,True,TNFNFL_AVC_SFR_540p_1800K_3184.y4m,65.19544
6,6,49373582159152781312095355995878979527.y4m,84,True,USOpen_AVC_SFR_540p_1800K_12.y4m,71.257454
7,7,316421848538543551244401217423502782549.y4m,5,True,TNFNFL_AVC_SFR_396p_400K_3184.y4m,18.046461
8,8,241724479271545622991198140626793950691.y4m,58,True,USOpen_AVC_SFR_396p_400K_12.y4m,53.744976
9,9,209417150962200272839462990033318794432.y4m,40,True,TNFNFL_AVC_HFR_396p_900K_3184.y4m,41.620953
10,10,97482356872365472049408671682734787382.y4m,14,True,Cricket1_AVC_HFR_396p_600K_198.y4m,24.108475
11,11,268888755057882860285585366966172372175.y4m,68,True,USOpen_HEVC_HFR_396p_600K_12.y4m,60.480545
12,12,12908461547700371100708737235462268102.y4m,60,True,EPLDay_HEVC_HFR_396p_600K_20.y4m,55.09209
13,13,233210832599099104446005406001445117408.y4m,51,True,USOpen_AVC_SFR_288p_200K_12.y4m,49.030075
14,14,326800244460615648150063527367007190681.y4m,43,True,TNFNFL_HEVC_HFR_396p_600K_3184.y4m,43.64162
15,15,129813955263460260699884633481897421534.y4m,71,True,USOpen_HEVC_SFR_540p_1900K_12.y4m,62.501217
16,16,72133702727539126997017426650612305710.y4m,41,True,TNFNFL_HEVC_SFR_396p_600K_3184.y4m,42.29451
17,17,8356206559968305031763179302639131092.y4m,39,True,Cricket1_SRC_SRC_SRC_SRC_198.y4m,40.9474
18,18,108170187877879222893123254009594309480.y4m,75,True,USOpen_AVC_SFR_720p_2000K_12.y4m,65.19544
19,19,257753287600778057182976011092582500179.y4m,39,True,TNFNFL_HEVC_HFR_396p_900K_3184.y4m,40.9474
20,20,280632469681031363205473788875996402966.y4m,51,True,USOpen_HEVC_SFR_396p_900K_12.y4m,49.030075
21,21,166644478593950235123330157137415190979.y4m,58,True,Cricket1_AVC_HFR_540p_1900K_198.y4m,53.744976
22,22,161310947733441481592565995592703840008.y4m,58,True,EPLDay_AVC_SFR_540p_1200K_20.y4m,53.744976
23,23,261049478420819233908795587595306266626.y4m,87,True,USOpen_SRC_SRC_SRC_SRC_12.y4m,73.27813
24,24,286346309380442293610776387783360447228.y4m,25,True,Cricket1_HEVC_HFR_288p_300K_198.y4m,31.5176
25,25,225951196189916445491416389567959652807.y4m,1,True,TNFNFL_AVC_HFR_288p_300K_3184.y4m,15.352234
26,26,329845916420285742641012096296583286187.y4m,87,True,USOpen_HEVC_HFR_540p_1900K_12.y4m,73.27813
27,27,291136994837994225287945049617098165881.y4m,100,True,TNFF_SRC_SRC_SRC_SRC_32.y4m,82.03436
28,28,235954645322586004792404780745208904059.y4m,86,True,USOpen_HEVC_SFR_720p_2200K_12.y4m,72.60457
29,29,1971070579676925468356710549856008622.y4m,62,True,EPLDay_AVC_SFR_720p_2000K_20.y4m,56.439205
30,30,250320333012911819289754288094257844864.y4m,69,True,TNFNFL_AVC_HFR_540p_1900K_3184.y4m,61.154102
31,31,25260707989082124299598423660454776457.y4m,69,True,EPLDay_HEVC_HFR_540p_1900K_20.y4m,61.154102
32,32,74591859767133558672150486303106546388.y4m,46,True,TNFNFL_HEVC_SFR_396p_900K_3184.y4m,45.662296
33,33,59417347579616083958870438285593619489.y4m,19,True,Cricket1_AVC_SFR_288p_200K_198.y4m,27.476257
34,34,228406414350777349095338461416442003442.y4m,76,True,TNFF_AVC_SFR_720p_2000K_32.y4m,65.869
35,35,101196204915964071922784433875447491679.y4m,78,True,TNFNFL_AVC_HFR_720p_2200K_3184.y4m,67.21612
36,36,39017978020608228637870993150143449856.y4m,39,True,Cricket1_AVC_HFR_288p_300K_198.y4m,40.9474
37,37,121933696559397775861951464769410444387.y4m,45,True,USOpen_AVC_SFR_396p_800K_12.y4m,44.988735
38,38,17308054326001514443505533974343673100.y4m,50,True,Cricket1_HEVC_HFR_396p_900K_198.y4m,48.35652
39,39,52399724487445823113488760455157739106.y4m,54,True,EPLDay_AVC_HFR_396p_900K_20.y4m,51.05075
40,40,6731509688661805951482771812729594513.y4m,72,True,TNFF_HEVC_HFR_540p_1900K_32.y4m,63.174774
41,41,201866561069827123994114585968241132024.y4m,44,True,EPLDay_HEVC_SFR_288p_300K_20.y4m,44.31518
42,42,153122635404938372986611499467396150311.y4m,45,True,Cricket1_HEVC_SFR_396p_900K_198.y4m,44.988735
43,43,256869052012058075908935166999904398083.y4m,24,True,USOpen_HEVC_SFR_288p_300K_12.y4m,30.844042
44,44,245250478931332179768400771354466926740.y4m,18,True,TNFF_AVC_HFR_396p_600K_32.y4m,26.802702
45,45,172955932547895536507307323045012967547.y4m,100,True,EPLDay_SRC_SRC_SRC_SRC_20.y4m,82.03436
46,46,203066308701770318154697169053971349006.y4m,100,True,TNFF_HEVC_SFR_720p_2200K_32.y4m,82.03436
47,47,32570057079454123683852288893212585412.y4m,56,True,EPLDay_HEVC_HFR_396p_900K_20.y4m,52.39786
