,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,185657067729012759575942057007200918981.y4m,77,True,TNFF_HEVC_SFR_720p_2200K_304.y4m,68.3814
1,1,90022460500598271166737152492278633189.y4m,10,True,EPLDay_AVC_HFR_288p_300K_20.y4m,14.251935
2,2,212121577866967606861205470550135285943.y4m,61,True,EPLNight_AVC_SFR_540p_1200K_20.y4m,55.454956
3,3,10882718144881516404176338686083748806.y4m,63,True,TNFNFL_AVC_SFR_720p_2000K_3184.y4m,57.07076
4,4,281381658382635846074863774796340094318.y4m,34,True,EPLDay_AVC_HFR_288p_300K_48.y4m,33.64159
5,5,32076298083598489120943829906280624685.y4m,33,True,Cricket2_AVC_SFR_396p_800K_120.y4m,32.83369
6,6,261049478420819233908795587595306266626.y4m,80,True,USOpen_SRC_SRC_SRC_SRC_12.y4m,70.80511
7,7,6723219633071289674909867754893884097.y4m,57,True,Cricket2_HEVC_SFR_396p_600K_120.y4m,52.223343
8,8,153804738713820376324343452240314259335.y4m,54,True,EPLDay_AVC_HFR_396p_900K_48.y4m,49.79964
9,9,7377117431094833779940626658373982543.y4m,72,True,USOpen_AVC_SFR_540p_1800K_176.y4m,64.34188
10,10,275296156261318800693681291462845020168.y4m,47,True,TNFF_HEVC_SFR_396p_600K_32.y4m,44.14432
11,11,69476502878467254491023945784146838376.y4m,87,True,USOpen_SRC_SRC_SRC_SRC_176.y4m,76.46042
12,12,61368025939496198214034687339977167571.y4m,32,True,TNFF_AVC_SFR_396p_400K_304.y4m,32.025787
13,13,243688851819222997578640486191517947819.y4m,92,True,EPLDay_HEVC_SFR_720p_2200K_48.y4m,80.49993
14,14,121933696559397775861951464769410444387.y4m,59,True,USOpen_AVC_SFR_396p_800K_12.y4m,53.839153
15,15,2250682035134305216097701981953866298.y4m,86,True,EPLNight_AVC_HFR_720p_2200K_20.y4m,75.65252
16,16,161828370780104647382984328184227267803.y4m,58,True,Cricket1_HEVC_HFR_396p_600K_198.y4m,53.03125
