,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,297886359453265106540625375421596751632.y4m,31,True,Cricket2_AVC_HFR_288p_300K_210.y4m,34.58248972892761
1,1,270385138452297446601630056501741212151.y4m,30,True,TNFF_AVC_HFR_288p_300K_114.y4m,33.72328778107961
2,2,327898138839228813509254687908211505801.y4m,75,True,Cricket2_HEVC_HFR_540p_1900K_210.y4m,72.38735159238179
3,3,31471927803453488695183321321851310963.y4m,77,True,EPLNight_HEVC_HFR_720p_2200K_58.y4m,74.1057554880778
4,4,326805096269727285323477416091594478574.y4m,36,True,USOpen_AVC_HFR_288p_300K_148.y4m,38.87849648793539
5,5,128042525015855328030890141282408336961.y4m,69,True,EPLNight_HEVC_HFR_540p_1900K_58.y4m,67.23214387893677
6,6,170820093820562667872128549202898160132.y4m,89,True,USOpen_HEVC_HFR_720p_2200K_148.y4m,84.41617091496785
7,7,32065684782842246154541198715142343516.y4m,50,True,Cricket2_HEVC_SFR_396p_600K_210.y4m,50.90731649349133
8,8,136369057540341610380046687470888826682.y4m,40,True,TNFF_HEVC_HFR_396p_600K_114.y4m,42.3153022925059
9,9,62897170342731302757968216099799496867.y4m,39,True,Cricket2_AVC_HFR_540p_1300K_210.y4m,41.45610133806864
10,10,103165455535877690394915677324461195961.y4m,64,True,TNFF_HEVC_SFR_720p_2200K_114.y4m,62.93613612651825
11,11,12867492218391770583021951121106491314.y4m,24,True,Cricket2_HEVC_HFR_288p_300K_210.y4m,28.568079074223835
12,12,87839485779271216445202730536435988378.y4m,65,True,TNFF_HEVC_HFR_720p_2200K_114.y4m,63.79533807436625
13,13,289621139200368314878133441430839523888.y4m,76,True,USOpen_AVC_SFR_720p_2000K_148.y4m,73.24655254681905
14,14,214819827500716611161853177388752811864.y4m,25,True,TNFF_HEVC_SFR_396p_600K_114.y4m,29.427282015482586
15,15,176275377886418655672707367270019638894.y4m,14,True,EPLNight_AVC_HFR_288p_300K_58.y4m,19.976065556208294
16,16,36412715696825456556034122310513222700.y4m,31,True,TNFF_AVC_SFR_540p_1200K_114.y4m,34.58248972892761
17,17,42465468271233968638078251063925766701.y4m,66,True,USOpen_HEVC_SFR_540p_1900K_148.y4m,64.65453902880351
18,18,64522899231732951984223262129680375641.y4m,49,True,EPLNight_HEVC_SFR_540p_1100K_58.y4m,50.04811506951228
19,19,98038341804143720861114565061279000143.y4m,72,True,USOpen_AVC_SFR_540p_1200K_148.y4m,69.80974674224854
20,20,290873652377542542412188115564052087079.y4m,38,True,EPLNight_AVC_HFR_396p_900K_58.y4m,40.59689939022064
21,21,158807136774885285079198538003335894022.y4m,68,True,Cricket2_AVC_SFR_540p_1200K_210.y4m,66.37294193108876
22,22,95948011213357013958259283093245616629.y4m,64,True,EPLNight_HEVC_SFR_540p_1900K_58.y4m,62.93613612651825
23,23,96388728961800304753469079739103365315.y4m,57,True,USOpen_AVC_SFR_396p_800K_148.y4m,56.92172646522522
24,24,139761788806559252734991712036122420589.y4m,55,True,EPLNight_HEVC_HFR_540p_1100K_58.y4m,55.203323562939964
25,25,190432991026130450105648596082514625079.y4m,86,True,TNFF_SRC_SRC_SRC_SRC_114.y4m,81.83856805165608
26,26,4483435561037917620615280033595573782.y4m,22,True,EPLNight_HEVC_HFR_396p_600K_58.y4m,26.849677165349323
27,27,292017929549968742556578882899889497380.y4m,22,True,Cricket2_HEVC_HFR_396p_600K_210.y4m,26.849677165349323
28,28,292768692193399584830006938385446147229.y4m,57,True,EPLNight_AVC_SFR_540p_1200K_58.y4m,56.92172646522522
29,29,24718670390168538591329365845329317003.y4m,54,True,TNFF_HEVC_HFR_540p_1100K_114.y4m,54.34412211179733
