,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,219335159056670366472834452223384928007.y4m,3,True,EPLDay_AVC_SFR_396p_400K_48.y4m,13.061679
1,1,286346309380442293610776387783360447228.y4m,5,True,Cricket1_HEVC_HFR_288p_300K_198.y4m,14.882016
2,2,60289308586512004076565930912461786775.y4m,8,True,TNFF_AVC_SFR_288p_200K_32.y4m,17.612524
3,3,23659549995700225868515115064401206921.y4m,56,True,USOpen_HEVC_HFR_540p_1100K_176.y4m,61.30067
4,4,291136994837994225287945049617098165881.y4m,88,True,TNFF_SRC_SRC_SRC_SRC_32.y4m,90.426094
5,5,13351081415828703365544492552770773356.y4m,33,True,USOpen_HEVC_HFR_396p_900K_176.y4m,40.366764
6,6,272238514940912384142109132873105736596.y4m,33,True,EPLDay_AVC_HFR_396p_600K_48.y4m,40.366764
7,7,48025016965411101062473284270970724247.y4m,50,True,TNFNFL_HEVC_SFR_540p_1900K_3184.y4m,55.83965
8,8,292229406890047704191906797737136684753.y4m,48,True,Cricket1_AVC_SFR_720p_2000K_198.y4m,54.019306
9,9,50973151633044813746357131485096465776.y4m,50,True,Cricket2_AVC_HFR_540p_1300K_120.y4m,55.83965
10,10,99577838186224644440879803783544404619.y4m,42,True,Cricket1_AVC_HFR_396p_900K_198.y4m,48.55829
11,11,27535988334685253918425213234809256555.y4m,26,True,TNFF_HEVC_HFR_288p_300K_32.y4m,33.99558
12,12,323661166693980667877939208856123080568.y4m,51,True,TNFF_AVC_SFR_540p_1200K_304.y4m,56.749817
13,13,300436953669465265102078869371541609838.y4m,61,True,Cricket2_AVC_SFR_720p_2000K_120.y4m,65.85151
14,14,97482356872365472049408671682734787382.y4m,38,True,Cricket1_AVC_HFR_396p_600K_198.y4m,44.917614
15,15,133741678470333360667359443516540595676.y4m,42,True,TNFF_HEVC_HFR_396p_900K_304.y4m,48.55829
16,16,178195717530978341628806391863938442002.y4m,35,True,USOpen_AVC_SFR_396p_400K_176.y4m,42.187103
17,17,95507184578330590976254988617279445811.y4m,66,True,EPLDay_HEVC_SFR_540p_1900K_20.y4m,70.40236
18,18,50468159113536921636896846476755142519.y4m,68,True,EPLNight_HEVC_SFR_540p_1900K_20.y4m,72.2227
19,19,105085703457398217829753224153338120538.y4m,66,True,TNFNFL_AVC_SFR_540p_1200K_3184.y4m,70.40236
20,20,211525757704198057526679434077730675586.y4m,62,True,EPLDay_AVC_HFR_540p_1300K_48.y4m,66.76168
21,21,144694982297043944124674595006710145532.y4m,40,True,USOpen_AVC_HFR_288p_300K_12.y4m,46.73795
22,22,226205218456556939102851269268880970698.y4m,53,True,TNFNFL_AVC_SFR_540p_1800K_3184.y4m,58.57016
23,23,92578716813608368722884080601757004768.y4m,46,True,Cricket2_AVC_HFR_396p_900K_120.y4m,52.19897
24,24,340026722276332396774761703762271030872.y4m,47,True,TNFF_HEVC_SFR_396p_600K_304.y4m,53.109142
25,25,239970017979729634341717849720180559121.y4m,44,True,TNFNFL_AVC_HFR_540p_1300K_3184.y4m,50.37863
26,26,269134374794936810829660481357596549761.y4m,31,True,TNFF_HEVC_HFR_396p_600K_304.y4m,38.54643
27,27,257753287600778057182976011092582500179.y4m,39,True,TNFNFL_HEVC_HFR_396p_900K_3184.y4m,45.827785
28,28,108904015552270253249342755737556264907.y4m,69,True,Cricket2_AVC_HFR_720p_2200K_120.y4m,73.13287
29,29,264427719001308447113538077212518634660.y4m,66,True,Cricket1_HEVC_SFR_540p_1900K_198.y4m,70.40236
