,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,97479053583248573091348721389788156450.y4m,47,True,TNFNFL_AVC_HFR_540p_1900K_0.y4m,62.114044
1,1,68360330852844458466032385840218779291.y4m,67,True,EPLDay_SRC_SRC_SRC_SRC_0.y4m,83.471664
2,2,288438565918500831870849660924693160677.y4m,52,True,USOpen_SRC_SRC_SRC_SRC_0.y4m,67.45345
3,3,118350720227216751299228064904613188359.y4m,42,True,EPLDay_HEVC_HFR_720p_2200K_0.y4m,56.77464
4,4,301141931621972643742095367663127565233.y4m,14,True,EPLNight_AVC_HFR_288p_300K_0.y4m,26.87397
5,5,138170236657205700260074755694361419287.y4m,50,True,USOpen_AVC_SFR_540p_1800K_166.y4m,65.31769
6,6,2614452269844054199558602051728143855.y4m,38,True,USOpen_AVC_HFR_288p_300K_0.y4m,52.503117
7,7,116598126089666378079331731067261069417.y4m,41,True,TNFNFL_HEVC_SFR_396p_900K_0.y4m,55.70676
8,8,218390395050703807610449557399700576369.y4m,1,True,EPLDay_AVC_HFR_396p_600K_8.y4m,12.991516
9,9,253525516386645139743975349285036270272.y4m,8,True,Cricket1_AVC_SFR_396p_800K_86.y4m,20.466684
10,10,307066867612951233106360876602419712855.y4m,45,True,Cricket2_AVC_HFR_720p_2200K_90.y4m,59.978283
11,11,235874669988633133275731896552590774129.y4m,40,True,Cricket1_AVC_HFR_540p_1300K_86.y4m,54.63888
12,12,247782123912345390124696275053651320593.y4m,40,True,EPLDay_HEVC_SFR_540p_1100K_0.y4m,54.63888
13,13,337783028205665067917150164848314898074.y4m,49,True,Cricket2_AVC_SFR_720p_2000K_90.y4m,64.24981
14,14,1547940232635734329014889938388036085.y4m,24,True,USOpen_AVC_SFR_288p_200K_166.y4m,37.552776
15,15,65565480736557673436310174972163512325.y4m,44,True,TNFF_AVC_HFR_540p_1300K_144.y4m,58.9104
16,16,314445694172655561857797574770537949161.y4m,53,True,EPLNight_HEVC_SFR_396p_600K_0.y4m,68.52133
17,17,180258876450600071489037058269732414212.y4m,2,True,EPLDay_AVC_SFR_396p_400K_0.y4m,14.059396
18,18,14299588383469745170635568006499641576.y4m,48,True,TNFNFL_AVC_HFR_720p_2200K_0.y4m,63.181927
19,19,102766090170356144725167020391829597108.y4m,50,True,Cricket2_AVC_SFR_540p_1200K_90.y4m,65.31769
20,20,138691827497814229814377548512856056934.y4m,32,True,TNFNFL_AVC_SFR_540p_1800K_0.y4m,46.09583
21,21,155407610695959803372557494324200683219.y4m,21,True,Cricket2_HEVC_SFR_288p_300K_90.y4m,34.349136
22,22,56239646028452288913774412932656969839.y4m,75,True,EPLNight_SRC_SRC_SRC_SRC_0.y4m,92.01471
23,23,220550749928157748072722023008525912383.y4m,32,True,EPLDay_HEVC_SFR_396p_600K_8.y4m,46.09583
24,24,94642410580876051826243608271461975297.y4m,1,True,TNFNFL_AVC_SFR_288p_200K_0.y4m,12.991516
