,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,319386791475488267549161217458559166261.y4m,52,True,USOpen_AVC_SFR_540p_1200K_166.y4m,59.274258
1,1,14299588383469745170635568006499641576.y4m,26,True,TNFNFL_AVC_HFR_720p_2200K_0.y4m,34.051388
2,2,72763497578819914658274267257790687897.y4m,23,True,EPLDay_AVC_HFR_540p_1300K_8.y4m,31.141058
3,3,7693994079740634145821728873994765090.y4m,72,True,TNFNFL_SRC_SRC_SRC_SRC_0.y4m,78.67646
4,4,220737870032901150484392241841520569932.y4m,24,True,Cricket1_HEVC_HFR_288p_300K_86.y4m,32.111164
5,5,134893010114097202757121043044807475416.y4m,47,True,EPLDay_AVC_SFR_540p_1200K_0.y4m,54.423706
6,6,2216259868503876770420175780430146442.y4m,51,True,TNFF_AVC_HFR_540p_1300K_16.y4m,58.30415
7,7,267415303902360765580554161422735717450.y4m,50,True,Cricket1_HEVC_SFR_540p_1100K_86.y4m,57.334034
8,8,226837749413597047420881072959313883501.y4m,72,True,EPLDay_HEVC_HFR_720p_2200K_8.y4m,78.67646
9,9,192368723192203004695936935825363039056.y4m,50,True,TNFF_AVC_SFR_540p_1200K_144.y4m,57.334034
10,10,211600389569040273709811112445749526741.y4m,7,True,EPLDay_AVC_HFR_288p_300K_8.y4m,15.619289
11,11,24077592465009226304868652412277443232.y4m,24,True,TNFF_HEVC_HFR_396p_600K_144.y4m,32.111164
12,12,88380028405330925463203022444274285084.y4m,1,True,TNFF_AVC_HFR_288p_300K_16.y4m,9.798626
13,13,34042991574486238429383175517183477426.y4m,38,True,EPLDay_HEVC_HFR_396p_900K_0.y4m,45.692707
14,14,199264699369526265539743190065057784619.y4m,32,True,USOpen_HEVC_SFR_288p_300K_166.y4m,39.87205
15,15,246320518103021449329396541598379894224.y4m,24,True,TNFNFL_AVC_HFR_396p_900K_0.y4m,32.111164
16,16,255999921452040482592586759899843806667.y4m,39,True,USOpen_HEVC_HFR_396p_900K_166.y4m,46.662823
17,17,49499124708754027432685319070855881831.y4m,61,True,USOpen_HEVC_SFR_540p_1900K_0.y4m,68.00526
18,18,28651004939841350920796654612633127537.y4m,24,True,EPLDay_HEVC_HFR_288p_300K_8.y4m,32.111164
19,19,119352662079414833188989206508630620255.y4m,50,True,EPLNight_HEVC_HFR_540p_1100K_0.y4m,57.334034
20,20,247172007874212731710045241128136391856.y4m,59,True,USOpen_HEVC_HFR_540p_1900K_166.y4m,66.065025
21,21,118020241481527181306766630823000514229.y4m,33,True,TNFNFL_AVC_SFR_396p_400K_0.y4m,40.84216
22,22,88309363507104323586152800886860905139.y4m,42,True,TNFF_HEVC_HFR_540p_1100K_144.y4m,49.57315
23,23,36034561471955561276398366404739123810.y4m,38,True,USOpen_AVC_HFR_396p_900K_0.y4m,45.692707
24,24,267956806525482940188065099104244041648.y4m,37,True,TNFF_AVC_HFR_396p_600K_16.y4m,44.7226
25,25,231500214070058543694510048677007043524.y4m,50,True,TNFNFL_HEVC_HFR_540p_1900K_0.y4m,57.334034
26,26,289138594691579741440143832203652086762.y4m,43,True,Cricket2_HEVC_SFR_540p_1100K_90.y4m,50.543262
27,27,253525516386645139743975349285036270272.y4m,27,True,Cricket1_AVC_SFR_396p_800K_86.y4m,35.021496
28,28,288771886382383530352869774987104755294.y4m,27,True,TNFF_HEVC_SFR_396p_900K_144.y4m,35.021496
29,29,317500158707222497091444425558438586539.y4m,31,True,Cricket1_AVC_HFR_396p_900K_86.y4m,38.901943
30,30,1547940232635734329014889938388036085.y4m,15,True,USOpen_AVC_SFR_288p_200K_166.y4m,23.380173
31,31,218390395050703807610449557399700576369.y4m,21,True,EPLDay_AVC_HFR_396p_600K_8.y4m,29.200834
32,32,255282022672005947121716882838712453026.y4m,44,True,EPLNight_HEVC_SFR_540p_1900K_0.y4m,51.51337
33,33,193213294464486884687111374640052161991.y4m,1,True,EPLDay_AVC_SFR_288p_200K_8.y4m,9.798626
34,34,138170236657205700260074755694361419287.y4m,48,True,USOpen_AVC_SFR_540p_1800K_166.y4m,55.393814
35,35,220546252143487811100015042744542329515.y4m,44,True,EPLDay_HEVC_SFR_540p_1100K_8.y4m,51.51337
36,36,328471264072876523216026033918437401787.y4m,42,True,TNFNFL_HEVC_SFR_396p_600K_0.y4m,49.57315
37,37,307447739125463141898209871065995342557.y4m,41,True,Cricket2_AVC_SFR_540p_1800K_90.y4m,48.603043
38,38,277364693454829038878994803394851189782.y4m,30,True,TNFNFL_AVC_SFR_396p_800K_0.y4m,37.931828
39,39,68360330852844458466032385840218779291.y4m,73,True,EPLDay_SRC_SRC_SRC_SRC_0.y4m,79.64657
40,40,97203236897002203246194073187253366504.y4m,61,True,Cricket1_AVC_SFR_720p_2000K_86.y4m,68.00526
41,41,177676884190736148190593115449487875396.y4m,60,True,EPLDay_AVC_HFR_720p_2200K_0.y4m,67.03513
