,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,150659894948931297659024922918339500979.y4m,14,True,USOpen_AVC_HFR_288p_300K_166.y4m,30.86363
1,1,231500214070058543694510048677007043524.y4m,41,True,TNFNFL_HEVC_HFR_540p_1900K_0.y4m,49.977345
2,2,58076610052517561630307538981440874601.y4m,72,True,USOpen_AVC_HFR_720p_2200K_166.y4m,71.92272
3,3,267415303902360765580554161422735717450.y4m,77,True,Cricket1_HEVC_SFR_540p_1100K_86.y4m,75.4623
4,4,328471264072876523216026033918437401787.y4m,25,True,TNFNFL_HEVC_SFR_396p_600K_0.y4m,38.6507
5,5,334748175482133469618407515551591356761.y4m,16,True,EPLDay_HEVC_SFR_288p_300K_0.y4m,32.27946
6,6,329845217083174815794255607628563435035.y4m,5,True,TNFNFL_AVC_HFR_396p_600K_0.y4m,24.492388
7,7,61552609253819006848619756072877077866.y4m,51,True,Cricket2_AVC_SFR_396p_800K_90.y4m,57.0565
8,8,255999921452040482592586759899843806667.y4m,41,True,USOpen_HEVC_HFR_396p_900K_166.y4m,49.977345
9,9,172485354443147687495826236125528020826.y4m,44,True,USOpen_AVC_HFR_396p_600K_0.y4m,52.10109
10,10,289138594691579741440143832203652086762.y4m,56,True,Cricket2_HEVC_SFR_540p_1100K_90.y4m,60.596073
11,11,281074250574708777933368175675791041620.y4m,2,True,TNFNFL_HEVC_HFR_288p_300K_0.y4m,22.368643
12,12,114064853416794612890460312490235053215.y4m,51,True,EPLDay_HEVC_HFR_540p_1900K_8.y4m,57.0565
13,13,49856161668581561765233017122417785783.y4m,42,True,Cricket2_HEVC_SFR_396p_900K_90.y4m,50.68526
14,14,73597536790541127537096780808876430199.y4m,85,True,USOpen_AVC_HFR_720p_2200K_0.y4m,81.125626
15,15,307066867612951233106360876602419712855.y4m,86,True,Cricket2_AVC_HFR_720p_2200K_90.y4m,81.833534
16,16,122929821148975351774037956914120178840.y4m,62,True,TNFF_HEVC_HFR_720p_2200K_16.y4m,64.843575
17,17,183601522320287053546561588992409606204.y4m,47,True,USOpen_AVC_HFR_540p_1900K_0.y4m,54.22484
18,18,64405083707180912825670956760747243419.y4m,39,True,USOpen_HEVC_SFR_396p_900K_166.y4m,48.561512
19,19,288857684598560264085519527860329257950.y4m,30,True,EPLDay_HEVC_HFR_396p_600K_8.y4m,42.190273
20,20,337783028205665067917150164848314898074.y4m,79,True,Cricket2_AVC_SFR_720p_2000K_90.y4m,76.878136
21,21,118020241481527181306766630823000514229.y4m,3,True,TNFNFL_AVC_SFR_396p_400K_0.y4m,23.07656
22,22,336280816183787488384224108982778628874.y4m,4,True,Cricket2_HEVC_HFR_288p_300K_90.y4m,23.784472
23,23,257719836583319954961282471749337237918.y4m,43,True,TNFNFL_HEVC_SFR_540p_1900K_0.y4m,51.393173
24,24,168827236464177048193393535681647049224.y4m,36,True,TNFF_AVC_SFR_396p_800K_16.y4m,46.43777
25,25,276505504924506612406633628089036401162.y4m,42,True,TNFF_AVC_SFR_540p_1800K_144.y4m,50.68526
26,26,202621991564024156929890580686566821059.y4m,38,True,EPLDay_AVC_HFR_396p_600K_0.y4m,47.853603
27,27,34525571221424433563914267200219502136.y4m,34,True,TNFF_AVC_HFR_396p_900K_16.y4m,45.02194
28,28,301372012356261046652938520365670861051.y4m,1,True,EPLDay_AVC_SFR_396p_400K_8.y4m,21.660728
29,29,2614452269844054199558602051728143855.y4m,9,True,USOpen_AVC_HFR_288p_300K_0.y4m,27.32405
30,30,246320518103021449329396541598379894224.y4m,6,True,TNFNFL_AVC_HFR_396p_900K_0.y4m,25.200302
31,31,234097650750808491432721995919661816763.y4m,32,True,Cricket1_HEVC_HFR_396p_600K_86.y4m,43.606106
32,32,166314572925685549839693551865322005775.y4m,34,True,TNFF_HEVC_HFR_396p_900K_16.y4m,45.02194
33,33,70986140353213563733605911551451443744.y4m,40,True,TNFF_AVC_SFR_720p_2000K_144.y4m,49.26943
34,34,183818464567138483221404171067239884576.y4m,64,True,EPLNight_AVC_HFR_720p_2200K_0.y4m,66.2594
35,35,313216493380300455888566308392342173261.y4m,36,True,EPLDay_AVC_HFR_396p_900K_8.y4m,46.43777
36,36,87033691991306674757508956115364558571.y4m,48,True,USOpen_HEVC_SFR_540p_1100K_166.y4m,54.932755
37,37,218390395050703807610449557399700576369.y4m,38,True,EPLDay_AVC_HFR_396p_600K_8.y4m,47.853603
38,38,280860897073756743985315496535564113653.y4m,47,True,TNFF_HEVC_SFR_540p_1100K_16.y4m,54.22484
39,39,274381275758492068211163685618458414579.y4m,52,True,Cricket1_HEVC_HFR_540p_1100K_86.y4m,57.764416
40,40,45981441565324764851657808922742218952.y4m,71,True,EPLDay_HEVC_SFR_540p_1900K_8.y4m,71.21481
41,41,268063494289450245847191156911322825100.y4m,88,True,Cricket1_HEVC_SFR_720p_2200K_86.y4m,83.24937
42,42,131391231083997715827021928687065400756.y4m,56,True,USOpen_AVC_SFR_720p_2000K_166.y4m,60.596073
43,43,210910047146759413576953554531403056593.y4m,1,True,TNFF_AVC_HFR_288p_300K_144.y4m,21.660728
44,44,317402513067647966989306182856900708951.y4m,12,True,USOpen_HEVC_HFR_288p_300K_166.y4m,29.447798
45,45,193715919282290054117381361703089484676.y4m,45,True,EPLDay_HEVC_SFR_540p_1900K_0.y4m,52.809006
46,46,284550720452949881889455822653316158335.y4m,45,True,USOpen_HEVC_HFR_396p_900K_0.y4m,52.809006
47,47,106066611185684705843958823534876857129.y4m,49,True,EPLDay_AVC_HFR_540p_1900K_0.y4m,55.64067
48,48,247172007874212731710045241128136391856.y4m,49,True,USOpen_HEVC_HFR_540p_1900K_166.y4m,55.64067
49,49,281094568428745226250575904028991070755.y4m,36,True,EPLDay_HEVC_SFR_396p_600K_0.y4m,46.43777
50,50,286951433403935184802412665827204090506.y4m,22,True,USOpen_HEVC_SFR_288p_300K_0.y4m,36.52695
51,51,128316308472564432805182547030482099890.y4m,20,True,USOpen_HEVC_HFR_396p_600K_166.y4m,35.111122
52,52,47313942769072554412047524475468174011.y4m,14,True,TNFF_AVC_SFR_396p_800K_144.y4m,30.86363
53,53,327524834091511757649704690884484934405.y4m,10,True,EPLDay_HEVC_SFR_288p_300K_8.y4m,28.031967
54,54,62930852523704358936656404033657761886.y4m,32,True,TNFF_HEVC_SFR_540p_1100K_144.y4m,43.606106
55,55,34042991574486238429383175517183477426.y4m,40,True,EPLDay_HEVC_HFR_396p_900K_0.y4m,49.26943
56,56,275928337971093463956942244159726419047.y4m,54,True,TNFF_HEVC_SFR_720p_2200K_144.y4m,59.18025
57,57,330243685429659789904924039141435617840.y4m,14,True,EPLDay_AVC_HFR_288p_300K_0.y4m,30.86363
58,58,92284195552565772263340456522515660041.y4m,16,True,USOpen_HEVC_HFR_288p_300K_0.y4m,32.27946
59,59,224364196885256868610024501942326796907.y4m,13,True,Cricket1_HEVC_SFR_288p_300K_86.y4m,30.155714
60,60,145534927248202929853560107448893222087.y4m,30,True,USOpen_AVC_SFR_396p_400K_166.y4m,42.190273
61,61,182157168317867125189351167444564526797.y4m,28,True,TNFF_HEVC_SFR_396p_600K_144.y4m,40.774445
62,62,148780398093569890309185963523923765906.y4m,14,True,TNFNFL_HEVC_HFR_396p_600K_0.y4m,30.86363
63,63,46377042948321384180881294973766225099.y4m,47,True,TNFF_HEVC_HFR_540p_1900K_144.y4m,54.22484
64,64,277364693454829038878994803394851189782.y4m,9,True,TNFNFL_AVC_SFR_396p_800K_0.y4m,27.32405
65,65,134893010114097202757121043044807475416.y4m,64,True,EPLDay_AVC_SFR_540p_1200K_0.y4m,66.2594
66,66,14355760933860173731675425852640722611.y4m,82,True,EPLNight_HEVC_SFR_720p_2200K_0.y4m,79.001884
