,Unnamed: 0,hash_name,score,first_session,video,raw_mos_zscore
0,0,97482356872365472049408671682734787382.y4m,29,True,Cricket1_AVC_HFR_396p_600K_198.y4m,43.85976
1,1,258405765020793278311747648918975111890.y4m,35,True,EPLNight_AVC_HFR_396p_600K_20.y4m,48.666836
2,2,10882718144881516404176338686083748806.y4m,48,True,TNFNFL_AVC_SFR_720p_2000K_3184.y4m,59.08217
3,3,285677636747373692343308674392350758147.y4m,19,True,Cricket1_HEVC_SFR_288p_300K_198.y4m,35.84797
4,4,329999346872453461938861127764128778651.y4m,57,True,EPLNight_AVC_HFR_540p_1900K_20.y4m,66.29278
5,5,72133702727539126997017426650612305710.y4m,35,True,TNFNFL_HEVC_SFR_396p_600K_3184.y4m,48.666836
6,6,190694444818819132247064829153256585530.y4m,1,True,Cricket2_AVC_HFR_288p_300K_120.y4m,21.426744
7,7,88199494096962229054355647256348939289.y4m,33,True,USOpen_HEVC_HFR_396p_600K_176.y4m,47.06448
8,8,283393341324654574138358164788476382601.y4m,43,True,USOpen_AVC_HFR_396p_900K_12.y4m,55.076267
9,9,201866561069827123994114585968241132024.y4m,3,True,EPLDay_HEVC_SFR_288p_300K_20.y4m,23.029104
10,10,64585218886816228064161851101607755760.y4m,52,True,EPLDay_AVC_HFR_540p_1900K_48.y4m,62.28688
11,11,325639304771507810999791000276372992108.y4m,31,True,TNFF_HEVC_SFR_288p_300K_32.y4m,45.462116
12,12,178195717530978341628806391863938442002.y4m,22,True,USOpen_AVC_SFR_396p_400K_176.y4m,38.251507
13,13,181697726342853092821256074451355146014.y4m,41,True,EPLDay_HEVC_SFR_540p_1100K_20.y4m,53.473907
14,14,114073755376802198762466207623520385810.y4m,38,True,TNFF_AVC_HFR_396p_900K_304.y4m,51.070374
15,15,107901760739961487610839586545485536977.y4m,55,True,Cricket2_HEVC_SFR_540p_1100K_120.y4m,64.69042
16,16,65117050266773528873607119218256897802.y4m,30,True,USOpen_AVC_SFR_396p_800K_176.y4m,44.66094
17,17,237018596533765155417374393867452832390.y4m,39,True,Cricket2_HEVC_SFR_396p_900K_120.y4m,51.87155
18,18,276730722691828566880043132028959991142.y4m,28,True,EPLDay_HEVC_HFR_396p_900K_48.y4m,43.058582
19,19,266929683030206246512916786243776019661.y4m,52,True,TNFNFL_HEVC_HFR_720p_2200K_3184.y4m,62.28688
20,20,156586172577374797945677642267139664863.y4m,72,True,EPLDay_HEVC_HFR_720p_2200K_48.y4m,78.31046
21,21,202695625112709065810289439815236570628.y4m,1,True,TNFNFL_HEVC_SFR_288p_300K_3184.y4m,21.426744
22,22,334601577938457256573113208069601317680.y4m,36,True,Cricket2_AVC_SFR_540p_1800K_120.y4m,49.468018
23,23,98015317208129351744487530895368028390.y4m,25,True,EPLDay_HEVC_HFR_396p_600K_48.y4m,40.655045
24,24,108170187877879222893123254009594309480.y4m,72,True,USOpen_AVC_SFR_720p_2000K_12.y4m,78.31046
25,25,265379179246747225669257497210443591509.y4m,1,True,TNFNFL_HEVC_HFR_288p_300K_3184.y4m,21.426744
26,26,245250478931332179768400771354466926740.y4m,27,True,TNFF_AVC_HFR_396p_600K_32.y4m,42.257404
27,27,290326057017292985927881564953676041449.y4m,43,True,EPLNight_AVC_HFR_540p_1300K_20.y4m,55.076267
28,28,261049478420819233908795587595306266626.y4m,73,True,USOpen_SRC_SRC_SRC_SRC_12.y4m,79.11164
29,29,53042610402904320837393790252290806238.y4m,22,True,TNFF_AVC_HFR_288p_300K_32.y4m,38.251507
30,30,72543975909260068947131137222813258813.y4m,38,True,USOpen_AVC_HFR_540p_1300K_176.y4m,51.070374
31,31,256473107763038133154298032696354539660.y4m,35,True,TNFF_HEVC_SFR_540p_1100K_304.y4m,48.666836
32,32,26017269860311522784165445068634344003.y4m,21,True,EPLDay_AVC_SFR_396p_800K_48.y4m,37.45033
33,33,161828370780104647382984328184227267803.y4m,19,True,Cricket1_HEVC_HFR_396p_600K_198.y4m,35.84797
34,34,41451778667255070132044847676701603159.y4m,50,True,TNFF_AVC_HFR_540p_1900K_304.y4m,60.68452
35,35,74252760729371506366074349810442990223.y4m,10,True,EPLDay_AVC_HFR_396p_600K_20.y4m,28.637358
36,36,212589998545278739117944214207280008278.y4m,1,True,USOpen_AVC_SFR_288p_200K_176.y4m,21.426744
37,37,59417347579616083958870438285593619489.y4m,1,True,Cricket1_AVC_SFR_288p_200K_198.y4m,21.426744
38,38,154455728914901319439087792932191914788.y4m,55,True,USOpen_HEVC_SFR_720p_2200K_176.y4m,64.69042
39,39,335291386238585523740024880683613048443.y4m,47,True,EPLDay_AVC_SFR_540p_1800K_48.y4m,58.280987
40,40,246898348317528638989984682318922712755.y4m,7,True,USOpen_AVC_HFR_288p_300K_176.y4m,26.23382
41,41,105085703457398217829753224153338120538.y4m,43,True,TNFNFL_AVC_SFR_540p_1200K_3184.y4m,55.076267
42,42,176374304937672190636275005967234824729.y4m,13,True,USOpen_HEVC_HFR_288p_300K_176.y4m,31.040895
43,43,47145345393659641013413900525818790782.y4m,49,True,EPLNight_HEVC_HFR_540p_1900K_20.y4m,59.883347
44,44,210763181947047564996341105436487056721.y4m,49,True,Cricket1_AVC_HFR_540p_1300K_198.y4m,59.883347
45,45,121364913141936886654457400601696242455.y4m,25,True,EPLNight_AVC_SFR_396p_400K_20.y4m,40.655045
46,46,32076298083598489120943829906280624685.y4m,28,True,Cricket2_AVC_SFR_396p_800K_120.y4m,43.058582
47,47,50468159113536921636896846476755142519.y4m,45,True,EPLNight_HEVC_SFR_540p_1900K_20.y4m,56.67863
48,48,194735912003782974717992598010423340143.y4m,57,True,USOpen_AVC_SFR_540p_1200K_12.y4m,66.29278
49,49,211351050043463910020868694624888619853.y4m,49,True,EPLDay_AVC_SFR_540p_1200K_48.y4m,59.883347
50,50,299662475271944158281984285568655708467.y4m,43,True,TNFF_HEVC_HFR_396p_600K_32.y4m,55.076267
51,51,50973151633044813746357131485096465776.y4m,31,True,Cricket2_AVC_HFR_540p_1300K_120.y4m,45.462116
52,52,209932305063126453400202140017970417231.y4m,49,True,TNFF_AVC_SFR_720p_2000K_304.y4m,59.883347
53,53,209417150962200272839462990033318794432.y4m,21,True,TNFNFL_AVC_HFR_396p_900K_3184.y4m,37.45033
54,54,248036618313580692193538890176276087925.y4m,66,True,TNFF_AVC_HFR_720p_2200K_304.y4m,73.503395
55,55,92578977224774544731272421888171566519.y4m,26,True,EPLDay_HEVC_SFR_396p_600K_48.y4m,41.456223
56,56,28736172559315015355750718825998194526.y4m,51,True,USOpen_HEVC_HFR_540p_1900K_176.y4m,61.485703
57,57,228406414350777349095338461416442003442.y4m,66,True,TNFF_AVC_SFR_720p_2000K_32.y4m,73.503395
58,58,226205218456556939102851269268880970698.y4m,34,True,TNFNFL_AVC_SFR_540p_1800K_3184.y4m,47.865658
59,59,306078191522761828297667410349948285689.y4m,1,True,EPLDay_AVC_SFR_288p_200K_48.y4m,21.426744
