,0,1
0,106704756187281552964855025669931641131.y4m,40
0,145506730618490687621242412889311185264.y4m,48
0,126900490453680539735287745510152456018.y4m,40
0,33746680407033697278939205569857135216.y4m,46
0,218797781427374539278633862426308069907.y4m,53
0,220737870032901150484392241841520569932.y4m,21
0,307066867612951233106360876602419712855.y4m,55
0,128316308472564432805182547030482099890.y4m,60
0,47712961831354663683093288463533217915.y4m,58
0,307447739125463141898209871065995342557.y4m,67
0,313590970083858616707491093722153201878.y4m,69
0,125490425725583983348182992488916325638.y4m,57
0,28651004939841350920796654612633127537.y4m,34
0,274381275758492068211163685618458414579.y4m,66
0,275753993419725153383838464425506120748.y4m,65
0,220546252143487811100015042744542329515.y4m,66
0,234097650750808491432721995919661816763.y4m,58
0,145534927248202929853560107448893222087.y4m,51
0,39759848095392529150455918876585462068.y4m,55
0,28359911429680422888664204136856006243.y4m,33
0,301372012356261046652938520365670861051.y4m,49
0,253844796835041788889216483918193819679.y4m,40
0,109127575612627929366188410917693732959.y4m,70
0,113322231157512440684639196919729238573.y4m,55
0,319386791475488267549161217458559166261.y4m,67
0,230615781553700114202247999748245097683.y4m,57
0,102766090170356144725167020391829597108.y4m,51
0,122929821148975351774037956914120178840.y4m,65
0,94034036498422274354815851509622382539.y4m,55
0,62930852523704358936656404033657761886.y4m,62
0,329845217083174815794255607628563435035.y4m,45
0,119352662079414833188989206508630620255.y4m,58
0,311925461922173039190120815526994767085.y4m,63
0,47313942769072554412047524475468174011.y4m,39
0,122410070261929394509625114153233392833.y4m,43
0,97203236897002203246194073187253366504.y4m,63
0,156904449378279480197565765953117560980.y4m,37
0,192368723192203004695936935825363039056.y4m,44
0,268063494289450245847191156911322825100.y4m,85
0,134893010114097202757121043044807475416.y4m,57
0,70986140353213563733605911551451443744.y4m,65
0,334748175482133469618407515551591356761.y4m,23
0,65565480736557673436310174972163512325.y4m,44
0,199264699369526265539743190065057784619.y4m,43
0,337667658880335957916367300810436789849.y4m,53
0,121649847168503303399072587470894640132.y4m,63
0,329357639442062393615932168212647518001.y4m,63
0,171337782888492268057044536624888338517.y4m,76
0,58076610052517561630307538981440874601.y4m,73
0,280860897073756743985315496535564113653.y4m,72
0,150659894948931297659024922918339500979.y4m,35
0,88309363507104323586152800886860905139.y4m,49
0,214404244707195030625324902541207085594.y4m,45
0,36034561471955561276398366404739123810.y4m,46
0,211748399537087526910336351022439753539.y4m,47
0,90939027582151633697168479729462541228.y4m,53
0,20428790591973698562275154384349337870.y4m,58
0,255999921452040482592586759899843806667.y4m,54
0,301141931621972643742095367663127565233.y4m,33
0,136035350812115583747755665840353091649.y4m,82
0,163510072312799543427463656914320254963.y4m,43
0,105942227825741890827028801182831893632.y4m,44
0,286553958836311551609221694283557837761.y4m,38
0,131391231083997715827021928687065400756.y4m,71
0,256224331243095858912592308393374604799.y4m,45
0,322102479129483757585820767764373249461.y4m,57
0,288857684598560264085519527860329257950.y4m,42
0,283005392929254373615021696232526879145.y4m,19
0,37374264030380859426384550060248411423.y4m,12
0,277364693454829038878994803394851189782.y4m,37
0,87711263632846160488309817835132897308.y4m,45
0,328471264072876523216026033918437401787.y4m,34
0,155407610695959803372557494324200683219.y4m,32
0,325273396641050073384448065268679172622.y4m,40
0,288438565918500831870849660924693160677.y4m,52
0,225306515036916083436499172046384793485.y4m,44
0,218390395050703807610449557399700576369.y4m,47
0,219868172228757137392660119532843249475.y4m,48
0,98463578067699146494304933440100035453.y4m,53
0,247799275479585618019058483819076443789.y4m,52
0,97479053583248573091348721389788156450.y4m,45
0,166314572925685549839693551865322005775.y4m,51
0,143117248474984157175745521494359596324.y4m,43
0,118350720227216751299228064904613188359.y4m,48
0,183980321948346812736284926706715101317.y4m,25
0,34525571221424433563914267200219502136.y4m,38
0,224364196885256868610024501942326796907.y4m,22
0,72763497578819914658274267257790687897.y4m,22
0,138691827497814229814377548512856056934.y4m,57
0,184224595208201765892012938725550851615.y4m,86
0,314445694172655561857797574770537949161.y4m,80
0,226837749413597047420881072959313883501.y4m,62
0,253525516386645139743975349285036270272.y4m,46
0,210910047146759413576953554531403056593.y4m,64
0,247172007874212731710045241128136391856.y4m,65
0,264308092138755182072039819998151609791.y4m,69
0,46377042948321384180881294973766225099.y4m,61
0,337783028205665067917150164848314898074.y4m,68
0,64405083707180912825670956760747243419.y4m,75
0,110633055949691751914426971701317604177.y4m,68
0,148800394999214671528329371133995160257.y4m,83
0,288771886382383530352869774987104755294.y4m,60
0,49856161668581561765233017122417785783.y4m,49
0,24077592465009226304868652412277443232.y4m,39
0,208852576279080958674547809465491320795.y4m,33
0,54061739469571495966455607393386097256.y4m,42
0,192218470441192607965650306309013103924.y4m,47
0,96412898465411765558531014687350516276.y4m,18
0,334995483810535216847662955978339735665.y4m,9
0,267956806525482940188065099104244041648.y4m,41
0,7693994079740634145821728873994765090.y4m,64
0,157263565546748932450383911210921739511.y4m,41
0,336875307830761332793195498873571831587.y4m,64
0,281074250574708777933368175675791041620.y4m,66
0,244367845322658182868244074376419905577.y4m,53
0,114064853416794612890460312490235053215.y4m,61
0,2216259868503876770420175780430146442.y4m,59
0,88315416891098343390034520037631575293.y4m,32
0,276505504924506612406633628089036401162.y4m,55
0,161637059544618047628905344138524073781.y4m,60
0,88380028405330925463203022444274285084.y4m,40
0,209129979875576685315713041037133837753.y4m,44
0,122258309174620402603193220961292925181.y4m,49
0,317402513067647966989306182856900708951.y4m,40
0,65653653729269531469407532802087132975.y4m,100
