,0,1
0,98463578067699146494304933440100035453.y4m,88
0,187298059111511550202499426278689534803.y4m,68
0,240792041345625778499795216370900368583.y4m,70
0,168827236464177048193393535681647049224.y4m,50
0,105942227825741890827028801182831893632.y4m,74
0,166314572925685549839693551865322005775.y4m,45
0,1547940232635734329014889938388036085.y4m,12
0,49499124708754027432685319070855881831.y4m,75
0,48028569953737628460524063580673987141.y4m,100
0,183601522320287053546561588992409606204.y4m,69
0,255999921452040482592586759899843806667.y4m,55
0,111404610716173654931954474331540265144.y4m,74
0,87711263632846160488309817835132897308.y4m,55
0,182157168317867125189351167444564526797.y4m,45
0,122410070261929394509625114153233392833.y4m,42
0,151679462551700766803044506051440512365.y4m,73
0,106066611185684705843958823534876857129.y4m,74
0,267956806525482940188065099104244041648.y4m,22
0,247782123912345390124696275053651320593.y4m,52
0,145506730618490687621242412889311185264.y4m,100
0,325572937761775283041949225561560650206.y4m,58
0,286951433403935184802412665827204090506.y4m,22
0,184319621099233508945272130926829570888.y4m,38
0,162863598070787543864311813184619205005.y4m,3
0,334748175482133469618407515551591356761.y4m,3
0,105657986898668319663333618207597997163.y4m,26
0,288438565918500831870849660924693160677.y4m,99
0,199264699369526265539743190065057784619.y4m,28
0,148800394999214671528329371133995160257.y4m,100
0,62930852523704358936656404033657761886.y4m,78
0,150659894948931297659024922918339500979.y4m,26
0,180258876450600071489037058269732414212.y4m,29
0,244367845322658182868244074376419905577.y4m,70
0,192368723192203004695936935825363039056.y4m,50
0,54061739469571495966455607393386097256.y4m,60
0,330243685429659789904924039141435617840.y4m,20
0,280860897073756743985315496535564113653.y4m,57
0,128316308472564432805182547030482099890.y4m,68
0,336875307830761332793195498873571831587.y4m,85
0,211748399537087526910336351022439753539.y4m,66
0,275928337971093463956942244159726419047.y4m,98
0,330698912276783590094463162885808080477.y4m,79
0,109127575612627929366188410917693732959.y4m,74
0,81821650464797119233884171635691454890.y4m,4
0,214404244707195030625324902541207085594.y4m,17
0,337667658880335957916367300810436789849.y4m,75
0,34525571221424433563914267200219502136.y4m,30
0,177676884190736148190593115449487875396.y4m,74
0,317402513067647966989306182856900708951.y4m,26
0,46377042948321384180881294973766225099.y4m,76
0,239617371481414318231513651333777452874.y4m,79
0,247172007874212731710045241128136391856.y4m,73
0,24077592465009226304868652412277443232.y4m,24
0,125490425725583983348182992488916325638.y4m,25
0,299608957606498972228503006920324598298.y4m,37
0,65565480736557673436310174972163512325.y4m,47
0,284550720452949881889455822653316158335.y4m,48
0,131391231083997715827021928687065400756.y4m,85
0,93328256706542773168291356633340504807.y4m,74
0,73597536790541127537096780808876430199.y4m,99
0,316740762095389944678109342512019426954.y4m,14
0,36034561471955561276398366404739123810.y4m,47
0,212364189504293014885876801026636739813.y4m,89
0,202621991564024156929890580686566821059.y4m,53
0,192218470441192607965650306309013103924.y4m,73
0,210910047146759413576953554531403056593.y4m,3
0,138170236657205700260074755694361419287.y4m,82
0,247799275479585618019058483819076443789.y4m,12
0,182576609951173873291276967015820370223.y4m,61
0,20224377538311656524364753148444120368.y4m,70
0,37374264030380859426384550060248411423.y4m,34
0,319386791475488267549161217458559166261.y4m,76
0,2614452269844054199558602051728143855.y4m,21
0,145534927248202929853560107448893222087.y4m,43
0,96534691069420340436920574672247852046.y4m,74
0,193715919282290054117381361703089484676.y4m,86
0,2216259868503876770420175780430146442.y4m,48
0,150975641094223229983175925407667154399.y4m,1
0,88380028405330925463203022444274285084.y4m,12
0,47991026169440524977264633586016271986.y4m,84
0,60566402529378514910976425631595438513.y4m,57
0,47313942769072554412047524475468174011.y4m,24
0,122929821148975351774037956914120178840.y4m,95
0,4968677123091714835008116794343536377.y4m,41
0,88309363507104323586152800886860905139.y4m,74
0,211997388781223734257401675148318211510.y4m,49
0,219868172228757137392660119532843249475.y4m,75
0,33978979786134600066383782854845113141.y4m,82
0,134893010114097202757121043044807475416.y4m,61
0,254496809071863829104372392711977623503.y4m,96
0,113322231157512440684639196919729238573.y4m,58
0,253844796835041788889216483918193819679.y4m,46
0,84429919623310113815384542778144500055.y4m,39
0,20428790591973698562275154384349337870.y4m,28
0,292338047405413932653900202604621258998.y4m,50
0,65895504775898857410357066353030959010.y4m,80
0,104107716277742175767611938605344405170.y4m,86
0,58076610052517561630307538981440874601.y4m,73
0,70986140353213563733605911551451443744.y4m,70
0,68360330852844458466032385840218779291.y4m,98
0,225222042209065316649653912024435216463.y4m,65
0,34042991574486238429383175517183477426.y4m,25
0,256224331243095858912592308393374604799.y4m,39
0,92284195552565772263340456522515660041.y4m,26
0,275753993419725153383838464425506120748.y4m,49
0,118350720227216751299228064904613188359.y4m,82
0,288771886382383530352869774987104755294.y4m,41
0,136035350812115583747755665840353091649.y4m,94
0,171337782888492268057044536624888338517.y4m,45
0,156904449378279480197565765953117560980.y4m,26
0,281094568428745226250575904028991070755.y4m,37
0,122258309174620402603193220961292925181.y4m,72
0,184436094980911102725228526334255999469.y4m,73
0,276505504924506612406633628089036401162.y4m,71
0,90939027582151633697168479729462541228.y4m,28
0,195913895863575670331331817283558260690.y4m,28
0,203705833798557677211092233890945342702.y4m,51
0,43168649094941460182098410453465772453.y4m,56
0,172485354443147687495826236125528020826.y4m,52
0,64405083707180912825670956760747243419.y4m,60
0,28273251877129853798734113748509426129.y4m,17
0,87033691991306674757508956115364558571.y4m,74
0,47712961831354663683093288463533217915.y4m,49
0,313590970083858616707491093722153201878.y4m,73
0,30590764916250264597129325601611663311.y4m,6
