,0,1
0,114064853416794612890460312490235053215.y4m,49
0,143117248474984157175745521494359596324.y4m,35
0,297786564474114883459706089508755735377.y4m,68
0,47991026169440524977264633586016271986.y4m,41
0,111404610716173654931954474331540265144.y4m,61
0,233694505049409636575615295920132747560.y4m,34
0,37374264030380859426384550060248411423.y4m,27
0,336280816183787488384224108982778628874.y4m,2
0,211997388781223734257401675148318211510.y4m,43
0,316740762095389944678109342512019426954.y4m,1
0,299608957606498972228503006920324598298.y4m,59
0,28273251877129853798734113748509426129.y4m,1
0,118020241481527181306766630823000514229.y4m,1
0,81821650464797119233884171635691454890.y4m,3
0,137216627784701331568611955323066510024.y4m,46
0,68360330852844458466032385840218779291.y4m,100
0,163510072312799543427463656914320254963.y4m,62
0,28651004939841350920796654612633127537.y4m,8
0,102766090170356144725167020391829597108.y4m,68
0,54061739469571495966455607393386097256.y4m,38
0,89599380031247215274206260379241778189.y4m,39
0,156904449378279480197565765953117560980.y4m,1
0,220546252143487811100015042744542329515.y4m,25
0,15324870053611183598914739456546117526.y4m,14
0,72763497578819914658274267257790687897.y4m,27
0,136992981622422181421132609511619238046.y4m,35
0,110633055949691751914426971701317604177.y4m,69
0,119352662079414833188989206508630620255.y4m,47
0,134887625249863097170539008388085163730.y4m,25
0,247782123912345390124696275053651320593.y4m,42
0,256224331243095858912592308393374604799.y4m,37
0,211223654972866454415931415269240676907.y4m,81
0,105657986898668319663333618207597997163.y4m,8
0,244367845322658182868244074376419905577.y4m,62
0,215356198985850718945295209453628108056.y4m,36
0,183818464567138483221404171067239884576.y4m,74
0,166314572925685549839693551865322005775.y4m,25
0,172485354443147687495826236125528020826.y4m,50
0,328471264072876523216026033918437401787.y4m,34
0,220737870032901150484392241841520569932.y4m,25
0,310001529999443597000915946138816843052.y4m,53
0,208852576279080958674547809465491320795.y4m,34
0,83277782794535419138388818100543619721.y4m,23
0,93328256706542773168291356633340504807.y4m,71
0,94642410580876051826243608271461975297.y4m,1
0,45981441565324764851657808922742218952.y4m,68
0,246320518103021449329396541598379894224.y4m,26
0,4968677123091714835008116794343536377.y4m,46
0,231500214070058543694510048677007043524.y4m,73
0,125967911904688557255111195249825574353.y4m,8
0,1547940232635734329014889938388036085.y4m,1
0,2614452269844054199558602051728143855.y4m,26
0,275753993419725153383838464425506120748.y4m,46
0,220550749928157748072722023008525912383.y4m,36
0,314445694172655561857797574770537949161.y4m,40
0,116598126089666378079331731067261069417.y4m,50
0,334995483810535216847662955978339735665.y4m,1
0,286944206728148461178567290794571858015.y4m,73
0,87711263632846160488309817835132897308.y4m,65
0,122410070261929394509625114153233392833.y4m,50
0,281094568428745226250575904028991070755.y4m,37
0,183980321948346812736284926706715101317.y4m,32
0,182157168317867125189351167444564526797.y4m,12
0,157263565546748932450383911210921739511.y4m,28
0,271801356920490594927768501601244811159.y4m,28
0,281185080989948148886943419127222396710.y4m,75
0,225222042209065316649653912024435216463.y4m,95
0,276407339827074707896189415897795030655.y4m,72
0,168827236464177048193393535681647049224.y4m,35
0,330698912276783590094463162885808080477.y4m,60
0,330698912276783590094463162885808080477.y4m,48
0,14355760933860173731675425852640722611.y4m,48
0,34525571221424433563914267200219502136.y4m,24
0,21772631763511610515359448641220322053.y4m,24
0,286553958836311551609221694283557837761.y4m,26
0,312379466294792854993506717778777610507.y4m,1
0,332593043588804616285569038458071798115.y4m,3
0,240792041345625778499795216370900368583.y4m,75
0,41789816500295085945755887374890270606.y4m,48
0,211600389569040273709811112445749526741.y4m,1
0,162863598070787543864311813184619205005.y4m,1
0,114064853416794612890460312490235053215.y4m,48
