,0,1
0,56239646028452288913774412932656969839.y4m,99
0,195913895863575670331331817283558260690.y4m,18
0,312379466294792854993506717778777610507.y4m,25
0,286951433403935184802412665827204090506.y4m,24
0,41789816500295085945755887374890270606.y4m,88
0,283005392929254373615021696232526879145.y4m,17
0,94642410580876051826243608271461975297.y4m,18
0,54061739469571495966455607393386097256.y4m,23
0,136992981622422181421132609511619238046.y4m,56
0,257719836583319954961282471749337237918.y4m,36
0,90939027582151633697168479729462541228.y4m,59
0,93328256706542773168291356633340504807.y4m,81
0,33746680407033697278939205569857135216.y4m,49
0,155407610695959803372557494324200683219.y4m,20
0,97203236897002203246194073187253366504.y4m,78
0,109127575612627929366188410917693732959.y4m,70
0,20428790591973698562275154384349337870.y4m,7
0,211748399537087526910336351022439753539.y4m,33
0,34525571221424433563914267200219502136.y4m,48
0,118020241481527181306766630823000514229.y4m,14
0,239617371481414318231513651333777452874.y4m,59
0,138691827497814229814377548512856056934.y4m,60
0,219868172228757137392660119532843249475.y4m,79
0,226837749413597047420881072959313883501.y4m,79
0,192218470441192607965650306309013103924.y4m,68
0,24390427576663726418414876929071686171.y4m,38
0,2614452269844054199558602051728143855.y4m,31
0,184319621099233508945272130926829570888.y4m,33
0,208852576279080958674547809465491320795.y4m,34
0,94034036498422274354815851509622382539.y4m,63
0,254602754268123448483349816960643389068.y4m,91
0,218390395050703807610449557399700576369.y4m,15
0,314445694172655561857797574770537949161.y4m,32
0,49499124708754027432685319070855881831.y4m,75
0,220737870032901150484392241841520569932.y4m,14
0,37374264030380859426384550060248411423.y4m,15
0,148800394999214671528329371133995160257.y4m,98
0,65565480736557673436310174972163512325.y4m,40
0,106704756187281552964855025669931641131.y4m,63
0,310001529999443597000915946138816843052.y4m,64
0,264308092138755182072039819998151609791.y4m,88
0,28651004939841350920796654612633127537.y4m,8
0,301141931621972643742095367663127565233.y4m,15
0,275753993419725153383838464425506120748.y4m,34
0,316740762095389944678109342512019426954.y4m,24
0,96534691069420340436920574672247852046.y4m,82
0,271801356920490594927768501601244811159.y4m,38
0,156904449378279480197565765953117560980.y4m,11
0,253525516386645139743975349285036270272.y4m,15
0,140418891307973177988809877275652937509.y4m,34
0,184224595208201765892012938725550851615.y4m,94
0,187298059111511550202499426278689534803.y4m,29
0,254496809071863829104372392711977623503.y4m,79
0,177676884190736148190593115449487875396.y4m,86
0,12607237751912985356729210174591902738.y4m,12
0,209129979875576685315713041037133837753.y4m,13
0,122410070261929394509625114153233392833.y4m,29
0,87711263632846160488309817835132897308.y4m,32
0,328471264072876523216026033918437401787.y4m,36
0,28359911429680422888664204136856006243.y4m,34
0,288771886382383530352869774987104755294.y4m,41
0,336280816183787488384224108982778628874.y4m,10
0,145506730618490687621242412889311185264.y4m,25
0,307066867612951233106360876602419712855.y4m,39
0,81821650464797119233884171635691454890.y4m,1
0,89599380031247215274206260379241778189.y4m,81
0,267956806525482940188065099104244041648.y4m,20
0,134887625249863097170539008388085163730.y4m,11
0,281094568428745226250575904028991070755.y4m,49
0,244214116995982826600871960629043916600.y4m,37
0,98463578067699146494304933440100035453.y4m,94
0,202621991564024156929890580686566821059.y4m,26
0,168827236464177048193393535681647049224.y4m,40
0,171337782888492268057044536624888338517.y4m,25
0,336875307830761332793195498873571831587.y4m,75
0,332593043588804616285569038458071798115.y4m,21
0,64405083707180912825670956760747243419.y4m,29
0,337667658880335957916367300810436789849.y4m,76
0,163510072312799543427463656914320254963.y4m,52
0,301372012356261046652938520365670861051.y4m,43
0,281185080989948148886943419127222396710.y4m,28
0,329357639442062393615932168212647518001.y4m,37
0,312945364894260530501230224730631997884.y4m,91
0,275928337971093463956942244159726419047.y4m,82
0,292338047405413932653900202604621258998.y4m,64
0,199264699369526265539743190065057784619.y4m,32
0,65653653729269531469407532802087132975.y4m,100
0,286944206728148461178567290794571858015.y4m,46
0,313216493380300455888566308392342173261.y4m,44
0,148780398093569890309185963523923765906.y4m,47
0,313644340709534594306808168878359142918.y4m,67
0,337783028205665067917150164848314898074.y4m,76
0,211600389569040273709811112445749526741.y4m,12
0,39759848095392529150455918876585462068.y4m,26
0,231500214070058543694510048677007043524.y4m,51
0,267415303902360765580554161422735717450.y4m,45
0,220550749928157748072722023008525912383.y4m,47
0,224364196885256868610024501942326796907.y4m,21
0,122258309174620402603193220961292925181.y4m,76
0,125967911904688557255111195249825574353.y4m,27
0,97479053583248573091348721389788156450.y4m,48
0,286553958836311551609221694283557837761.y4m,34
0,247172007874212731710045241128136391856.y4m,60
0,62930852523704358936656404033657761886.y4m,34
0,45981441565324764851657808922742218952.y4m,84
0,280860897073756743985315496535564113653.y4m,37
0,28273251877129853798734113748509426129.y4m,4
0,193715919282290054117381361703089484676.y4m,74
0,30590764916250264597129325601611663311.y4m,7
0,330698912276783590094463162885808080477.y4m,66
0,281074250574708777933368175675791041620.y4m,11
0,70986140353213563733605911551451443744.y4m,63
0,145534927248202929853560107448893222087.y4m,42
0,49856161668581561765233017122417785783.y4m,36
0,47712961831354663683093288463533217915.y4m,32
0,234097650750808491432721995919661816763.y4m,39
0,105942227825741890827028801182831893632.y4m,71
0,218797781427374539278633862426308069907.y4m,43
0,253844796835041788889216483918193819679.y4m,40
0,122929821148975351774037956914120178840.y4m,29
0,128316308472564432805182547030482099890.y4m,38
0,2216259868503876770420175780430146442.y4m,77
0,145474310034659688015345021313606840282.y4m,84
0,325572937761775283041949225561560650206.y4m,39
0,183601522320287053546561588992409606204.y4m,60
