,0,1
0,4968677123091714835008116794343536377.y4m,75
0,53644371848765098724854261231433522602.y4m,17
0,122929821148975351774037956914120178840.y4m,90
0,79241690749769548974107736132301914565.y4m,44
0,297786564474114883459706089508755735377.y4m,82
0,328471264072876523216026033918437401787.y4m,42
0,168827236464177048193393535681647049224.y4m,42
0,47313942769072554412047524475468174011.y4m,37
0,189618431223948422201870436657855489365.y4m,55
0,211600389569040273709811112445749526741.y4m,10
0,37374264030380859426384550060248411423.y4m,32
0,288857684598560264085519527860329257950.y4m,29
0,281094568428745226250575904028991070755.y4m,47
0,313644340709534594306808168878359142918.y4m,70
0,254602754268123448483349816960643389068.y4m,91
0,247172007874212731710045241128136391856.y4m,86
0,96412898465411765558531014687350516276.y4m,5
0,106704756187281552964855025669931641131.y4m,87
0,276505504924506612406633628089036401162.y4m,33
0,183601522320287053546561588992409606204.y4m,85
0,61552609253819006848619756072877077866.y4m,39
0,310001529999443597000915946138816843052.y4m,58
0,230615781553700114202247999748245097683.y4m,65
0,88309363507104323586152800886860905139.y4m,47
0,330698912276783590094463162885808080477.y4m,47
0,334995483810535216847662955978339735665.y4m,11
0,45981441565324764851657808922742218952.y4m,86
0,143117248474984157175745521494359596324.y4m,41
0,199264699369526265539743190065057784619.y4m,33
0,307447739125463141898209871065995342557.y4m,94
0,255999921452040482592586759899843806667.y4m,54
0,184436094980911102725228526334255999469.y4m,84
0,125490425725583983348182992488916325638.y4m,65
0,289138594691579741440143832203652086762.y4m,76
0,87033691991306674757508956115364558571.y4m,59
0,234097650750808491432721995919661816763.y4m,36
0,118020241481527181306766630823000514229.y4m,9
0,288771886382383530352869774987104755294.y4m,15
0,83277782794535419138388818100543619721.y4m,57
0,202621991564024156929890580686566821059.y4m,63
0,39759848095392529150455918876585462068.y4m,97
0,337783028205665067917150164848314898074.y4m,99
0,195913895863575670331331817283558260690.y4m,3
0,49499124708754027432685319070855881831.y4m,63
0,161637059544618047628905344138524073781.y4m,56
0,284550720452949881889455822653316158335.y4m,41
0,14355760933860173731675425852640722611.y4m,81
0,28273251877129853798734113748509426129.y4m,1
0,156904449378279480197565765953117560980.y4m,5
0,329845217083174815794255607628563435035.y4m,1
0,162863598070787543864311813184619205005.y4m,1
0,312945364894260530501230224730631997884.y4m,99
0,226837749413597047420881072959313883501.y4m,79
0,128316308472564432805182547030482099890.y4m,67
0,72164772510459005647647743944967931829.y4m,91
0,240792041345625778499795216370900368583.y4m,73
0,65565480736557673436310174972163512325.y4m,11
0,286951433403935184802412665827204090506.y4m,19
0,301141931621972643742095367663127565233.y4m,4
0,33978979786134600066383782854845113141.y4m,39
0,276407339827074707896189415897795030655.y4m,52
0,134887625249863097170539008388085163730.y4m,45
0,247782123912345390124696275053651320593.y4m,59
0,121649847168503303399072587470894640132.y4m,62
0,90939027582151633697168479729462541228.y4m,42
0,307066867612951233106360876602419712855.y4m,93
0,246320518103021449329396541598379894224.y4m,16
0,110633055949691751914426971701317604177.y4m,98
0,235874669988633133275731896552590774129.y4m,73
0,21772631763511610515359448641220322053.y4m,22
0,255282022672005947121716882838712453026.y4m,48
0,137216627784701331568611955323066510024.y4m,28
0,317402513067647966989306182856900708951.y4m,45
0,277364693454829038878994803394851189782.y4m,28
0,337667658880335957916367300810436789849.y4m,4
0,109127575612627929366188410917693732959.y4m,82
0,193213294464486884687111374640052161991.y4m,1
0,1547940232635734329014889938388036085.y4m,4
0,62930852523704358936656404033657761886.y4m,73
0,325273396641050073384448065268679172622.y4m,42
0,70986140353213563733605911551451443744.y4m,65
0,136992981622422181421132609511619238046.y4m,65
0,286553958836311551609221694283557837761.y4m,37
0,334748175482133469618407515551591356761.y4m,24
0,225222042209065316649653912024435216463.y4m,91
0,150975641094223229983175925407667154399.y4m,1
0,60566402529378514910976425631595438513.y4m,9
0,122410070261929394509625114153233392833.y4m,43
0,47712961831354663683093288463533217915.y4m,22
0,244367845322658182868244074376419905577.y4m,59
0,145474310034659688015345021313606840282.y4m,68
0,319386791475488267549161217458559166261.y4m,85
0,138691827497814229814377548512856056934.y4m,38
0,34042991574486238429383175517183477426.y4m,58
0,96534691069420340436920574672247852046.y4m,75
0,93328256706542773168291356633340504807.y4m,66
0,28651004939841350920796654612633127537.y4m,16
0,182157168317867125189351167444564526797.y4m,36
0,114064853416794612890460312490235053215.y4m,68
0,30590764916250264597129325601611663311.y4m,63
0,225306515036916083436499172046384793485.y4m,37
0,24077592465009226304868652412277443232.y4m,43
0,118350720227216751299228064904613188359.y4m,81
0,140418891307973177988809877275652937509.y4m,72
0,87711263632846160488309817835132897308.y4m,71
0,314445694172655561857797574770537949161.y4m,40
0,325572937761775283041949225561560650206.y4m,85
0,218797781427374539278633862426308069907.y4m,87
0,218390395050703807610449557399700576369.y4m,30
0,172485354443147687495826236125528020826.y4m,36
0,33746680407033697278939205569857135216.y4m,42
0,233694505049409636575615295920132747560.y4m,74
0,94642410580876051826243608271461975297.y4m,1
0,134893010114097202757121043044807475416.y4m,42
0,281185080989948148886943419127222396710.y4m,98
0,192218470441192607965650306309013103924.y4m,49
0,274381275758492068211163685618458414579.y4m,52
0,49856161668581561765233017122417785783.y4m,57
0,107972489709825899386726519673988859547.y4m,76
0,92284195552565772263340456522515660041.y4m,35
0,271801356920490594927768501601244811159.y4m,31
0,299608957606498972228503006920324598298.y4m,39
0,312379466294792854993506717778777610507.y4m,27
0,256224331243095858912592308393374604799.y4m,57
0,253844796835041788889216483918193819679.y4m,34
