,0,1
0,117697771240502400061461726060670801877.y4m,41
0,226993337888800299456001128481261747047.y4m,40
0,266929683030206246512916786243776019661.y4m,48
0,16163210124413108655033925901287760526.y4m,17
0,219335159056670366472834452223384928007.y4m,18
0,129813955263460260699884633481897421534.y4m,67
0,161310947733441481592565995592703840008.y4m,34
0,184819034898039371510406158920851381542.y4m,58
0,69357698640168937857597816171292875193.y4m,52
0,256869052012058075908935166999904398083.y4m,47
0,36867318683568727150944689773249922946.y4m,24
0,208298232351072860463657126616977734007.y4m,20
0,185657067729012759575942057007200918981.y4m,82
0,107901760739961487610839586545485536977.y4m,35
0,133741678470333360667359443516540595676.y4m,36
0,245844877923015536452634350877784068073.y4m,59
0,284316890683668138764107130239755217779.y4m,40
0,164353097606155341910272489987490432082.y4m,84
0,27535988334685253918425213234809256555.y4m,14
0,247511125372751142541571913099512491075.y4m,36
0,299662475271944158281984285568655708467.y4m,34
0,54204099018813145640541640758854199351.y4m,7
0,261887597992836752373702872623165996443.y4m,46
0,108904015552270253249342755737556264907.y4m,43
0,8233647798036718099697042541067735695.y4m,41
0,126895075228937023366908490544587148989.y4m,41
0,91768144592950238562953549090096308006.y4m,30
0,166644478593950235123330157137415190979.y4m,40
0,123941600250322845102683402335579800933.y4m,35
0,172359166573154116825621262564687450970.y4m,50
0,194136218489901045170903368424932970981.y4m,3
0,334601577938457256573113208069601317680.y4m,36
0,65785639367550052434177462845695378059.y4m,37
0,127033911159771469772276995270936818738.y4m,45
0,73481595991990863345710849950181076262.y4m,15
0,272150889073912220399311621617455824814.y4m,38
0,335291386238585523740024880683613048443.y4m,39
0,248248140172616426323697141246792374908.y4m,9
0,57697821904568594972768384692595722309.y4m,26
0,49373582159152781312095355995878979527.y4m,74
0,153900460674765456052245689062094799514.y4m,36
0,42689802812500431607206798841998235665.y4m,89
0,215070430441444421009887826532934880298.y4m,32
0,81173399342473024797673052640380097934.y4m,35
0,286346309380442293610776387783360447228.y4m,14
0,272238514940912384142109132873105736596.y4m,33
0,203066308701770318154697169053971349006.y4m,83
0,144694982297043944124674595006710145532.y4m,38
0,7377117431094833779940626658373982543.y4m,73
0,50468159113536921636896846476755142519.y4m,49
0,31141265872076466686881991890290647278.y4m,34
0,52399724487445823113488760455157739106.y4m,33
0,284472523365328988166087111790367290063.y4m,76
0,211525757704198057526679434077730675586.y4m,35
0,187592953499215206746441562317701182531.y4m,59
0,26017269860311522784165445068634344003.y4m,29
0,212589998545278739117944214207280008278.y4m,25
0,58130500991515444445874419506402405088.y4m,41
0,202695625112709065810289439815236570628.y4m,16
0,25260707989082124299598423660454776457.y4m,40
0,35769576762001303197942155620487415124.y4m,44
0,10882718144881516404176338686083748806.y4m,73
0,257597759203114086977775990846111315771.y4m,14
0,2250682035134305216097701981953866298.y4m,35
0,72133702727539126997017426650612305710.y4m,23
0,59417347579616083958870438285593619489.y4m,7
0,1971070579676925468356710549856008622.y4m,36
0,41135947222332723832185880260095100546.y4m,74
0,92578977224774544731272421888171566519.y4m,34
0,255545995390452778961400520067376400583.y4m,50
0,280508705618619363083131411479892238803.y4m,61
0,28736172559315015355750718825998194526.y4m,60
0,283369622124431245869121408293022316482.y4m,31
0,32076298083598489120943829906280624685.y4m,36
0,105085703457398217829753224153338120538.y4m,39
0,9019353361790677302903937332986999079.y4m,48
0,326800244460615648150063527367007190681.y4m,39
0,47145345393659641013413900525818790782.y4m,41
0,265379179246747225669257497210443591509.y4m,15
0,71420449389695707046428942566404383947.y4m,35
0,169497983069054757540231138117798448622.y4m,52
0,280632469681031363205473788875996402966.y4m,51
0,308196629359248880085047306875578324905.y4m,37
0,194735912003782974717992598010423340143.y4m,58
0,185778862366547915410511859360753071479.y4m,36
0,25504726934903097170212314657785698629.y4m,37
0,8356206559968305031763179302639131092.y4m,46
0,213885464466177616995985110055734638214.y4m,61
0,133668649716586990484146815994077993464.y4m,1
0,285677636747373692343308674392350758147.y4m,8
0,49785908149879065542090455593359749471.y4m,36
0,226205218456556939102851269268880970698.y4m,34
0,14736473787784901099677476021856454356.y4m,56
0,48025016965411101062473284270970724247.y4m,38
0,92578716813608368722884080601757004768.y4m,36
0,337126823403821851021822078270733656398.y4m,50
0,153804738713820376324343452240314259335.y4m,41
0,235954645322586004792404780745208904059.y4m,48
0,27853102044289506601198900179845794718.y4m,58
0,65117050266773528873607119218256897802.y4m,38
0,67474631451304547093351830283198396501.y4m,16
0,164334750101193194084052784932236557695.y4m,24
0,26461800895814734020424458427199823706.y4m,48
0,233210832599099104446005406001445117408.y4m,28
0,258096563233282417669339393157535323043.y4m,36
0,57433606348005250144896946322320404524.y4m,39
0,212121577866967606861205470550135285943.y4m,38
0,299701427476624721249817513597849452613.y4m,36
0,207503194636156770901855031339381463721.y4m,30
0,290326057017292985927881564953676041449.y4m,36
0,325639304771507810999791000276372992108.y4m,35
0,60128027764518822228112217191592999907.y4m,24
0,320978376392126278874354343147459896330.y4m,65
0,326822782165378259600998739469423003465.y4m,60
0,235191081874314538514517825585821101529.y4m,49
0,241724479271545622991198140626793950691.y4m,42
0,306078191522761828297667410349948285689.y4m,25
0,85640103444633857969095455132036468639.y4m,49
0,172955932547895536507307323045012967547.y4m,100
0,225951196189916445491416389567959652807.y4m,8
0,300814032289060663492700620528529457660.y4m,8
0,237018596533765155417374393867452832390.y4m,35
0,141773281696134469874549028106558148951.y4m,24
0,329999346872453461938861127764128778651.y4m,32
0,23659549995700225868515115064401206921.y4m,43
