,0,1
0,268063494289450245847191156911322825100.y4m,49
0,215356198985850718945295209453628108056.y4m,26
0,182576609951173873291276967015820370223.y4m,62
0,79241690749769548974107736132301914565.y4m,9
0,292338047405413932653900202604621258998.y4m,63
0,286553958836311551609221694283557837761.y4m,25
0,145506730618490687621242412889311185264.y4m,78
0,183818464567138483221404171067239884576.y4m,65
0,54061739469571495966455607393386097256.y4m,49
0,255282022672005947121716882838712453026.y4m,57
0,145534927248202929853560107448893222087.y4m,30
0,110633055949691751914426971701317604177.y4m,60
0,313590970083858616707491093722153201878.y4m,65
0,37747368638107780560344969287437680584.y4m,8
0,286951433403935184802412665827204090506.y4m,27
0,134887625249863097170539008388085163730.y4m,24
0,74383220702311185016850598391928640231.y4m,52
0,155407610695959803372557494324200683219.y4m,26
0,171337782888492268057044536624888338517.y4m,24
0,150659894948931297659024922918339500979.y4m,22
0,28359911429680422888664204136856006243.y4m,39
0,274381275758492068211163685618458414579.y4m,49
0,327524834091511757649704690884484934405.y4m,8
0,225222042209065316649653912024435216463.y4m,62
0,68360330852844458466032385840218779291.y4m,83
0,336875307830761332793195498873571831587.y4m,58
0,312379466294792854993506717778777610507.y4m,19
0,88380028405330925463203022444274285084.y4m,26
0,322102479129483757585820767764373249461.y4m,75
0,20224377538311656524364753148444120368.y4m,66
0,89599380031247215274206260379241778189.y4m,49
0,289138594691579741440143832203652086762.y4m,44
0,98463578067699146494304933440100035453.y4m,49
0,307447739125463141898209871065995342557.y4m,44
0,271801356920490594927768501601244811159.y4m,25
0,70986140353213563733605911551451443744.y4m,47
0,97479053583248573091348721389788156450.y4m,37
0,106066611185684705843958823534876857129.y4m,37
0,126900490453680539735287745510152456018.y4m,43
0,119352662079414833188989206508630620255.y4m,45
0,218797781427374539278633862426308069907.y4m,39
0,189618431223948422201870436657855489365.y4m,42
0,102766090170356144725167020391829597108.y4m,37
0,140418891307973177988809877275652937509.y4m,42
0,36034561471955561276398366404739123810.y4m,37
0,14355760933860173731675425852640722611.y4m,49
0,192218470441192607965650306309013103924.y4m,44
0,34042991574486238429383175517183477426.y4m,32
0,203705833798557677211092233890945342702.y4m,50
0,275928337971093463956942244159726419047.y4m,50
0,7693994079740634145821728873994765090.y4m,59
0,61552609253819006848619756072877077866.y4m,39
0,87033691991306674757508956115364558571.y4m,61
0,230615781553700114202247999748245097683.y4m,43
0,183980321948346812736284926706715101317.y4m,36
0,267415303902360765580554161422735717450.y4m,42
0,310001529999443597000915946138816843052.y4m,38
0,24390427576663726418414876929071686171.y4m,32
0,328471264072876523216026033918437401787.y4m,27
0,276407339827074707896189415897795030655.y4m,34
0,21389282487617890959763953365015312314.y4m,38
0,332593043588804616285569038458071798115.y4m,27
0,314445694172655561857797574770537949161.y4m,31
0,118020241481527181306766630823000514229.y4m,14
0,234097650750808491432721995919661816763.y4m,36
0,145474310034659688015345021313606840282.y4m,52
0,46464838362804489324529191354682074016.y4m,42
0,12607237751912985356729210174591902738.y4m,25
0,334748175482133469618407515551591356761.y4m,13
0,183601522320287053546561588992409606204.y4m,49
0,187298059111511550202499426278689534803.y4m,39
0,267956806525482940188065099104244041648.y4m,33
0,45981441565324764851657808922742218952.y4m,55
0,311925461922173039190120815526994767085.y4m,43
0,225306515036916083436499172046384793485.y4m,38
0,90939027582151633697168479729462541228.y4m,39
0,253844796835041788889216483918193819679.y4m,27
0,193715919282290054117381361703089484676.y4m,42
0,105657986898668319663333618207597997163.y4m,23
0,62930852523704358936656404033657761886.y4m,34
0,224364196885256868610024501942326796907.y4m,30
0,297786564474114883459706089508755735377.y4m,52
0,277364693454829038878994803394851189782.y4m,31
0,163510072312799543427463656914320254963.y4m,49
0,94642410580876051826243608271461975297.y4m,5
0,284550720452949881889455822653316158335.y4m,42
0,107972489709825899386726519673988859547.y4m,51
0,148800394999214671528329371133995160257.y4m,68
0,96534691069420340436920574672247852046.y4m,53
0,254602754268123448483349816960643389068.y4m,58
0,33978979786134600066383782854845113141.y4m,49
0,88309363507104323586152800886860905139.y4m,35
0,239617371481414318231513651333777452874.y4m,45
0,253525516386645139743975349285036270272.y4m,41
0,136035350812115583747755665840353091649.y4m,75
0,97203236897002203246194073187253366504.y4m,44
0,104107716277742175767611938605344405170.y4m,48
0,286944206728148461178567290794571858015.y4m,46
0,255999921452040482592586759899843806667.y4m,45
0,172485354443147687495826236125528020826.y4m,38
0,109127575612627929366188410917693732959.y4m,48
0,49856161668581561765233017122417785783.y4m,41
0,156904449378279480197565765953117560980.y4m,23
0,124207145255284870457375744892119160398.y4m,33
0,20428790591973698562275154384349337870.y4m,19
0,118350720227216751299228064904613188359.y4m,49
0,66259711056203548371532425519432699158.y4m,42
0,4968677123091714835008116794343536377.y4m,32
0,177676884190736148190593115449487875396.y4m,50
0,106704756187281552964855025669931641131.y4m,49
0,330243685429659789904924039141435617840.y4m,29
0,1547940232635734329014889938388036085.y4m,13
0,247799275479585618019058483819076443789.y4m,26
0,337783028205665067917150164848314898074.y4m,49
0,49499124708754027432685319070855881831.y4m,48
0,301372012356261046652938520365670861051.y4m,8
0,288438565918500831870849660924693160677.y4m,43
0,313644340709534594306808168878359142918.y4m,42
0,317402513067647966989306182856900708951.y4m,19
0,72763497578819914658274267257790687897.y4m,35
0,110303702977700373321254986536379043525.y4m,39
0,313216493380300455888566308392342173261.y4m,35
0,21772631763511610515359448641220322053.y4m,32
0,307066867612951233106360876602419712855.y4m,44
0,143117248474984157175745521494359596324.y4m,37
