,0,1
0,150659894948931297659024922918339500979.y4m,50
0,37747368638107780560344969287437680584.y4m,21
0,134893010114097202757121043044807475416.y4m,47
0,163510072312799543427463656914320254963.y4m,24
0,220737870032901150484392241841520569932.y4m,10
0,254496809071863829104372392711977623503.y4m,78
0,24390427576663726418414876929071686171.y4m,53
0,137216627784701331568611955323066510024.y4m,63
0,24077592465009226304868652412277443232.y4m,43
0,28651004939841350920796654612633127537.y4m,39
0,337667658880335957916367300810436789849.y4m,42
0,122410070261929394509625114153233392833.y4m,51
0,171337782888492268057044536624888338517.y4m,54
0,110633055949691751914426971701317604177.y4m,71
0,43168649094941460182098410453465772453.y4m,64
0,84429919623310113815384542778144500055.y4m,66
0,15324870053611183598914739456546117526.y4m,38
0,70986140353213563733605911551451443744.y4m,72
0,334748175482133469618407515551591356761.y4m,15
0,276505504924506612406633628089036401162.y4m,48
0,268063494289450245847191156911322825100.y4m,44
0,301372012356261046652938520365670861051.y4m,12
0,14355760933860173731675425852640722611.y4m,81
0,21772631763511610515359448641220322053.y4m,51
0,271801356920490594927768501601244811159.y4m,30
0,313590970083858616707491093722153201878.y4m,67
0,267415303902360765580554161422735717450.y4m,25
0,189618431223948422201870436657855489365.y4m,50
0,88315416891098343390034520037631575293.y4m,42
0,90939027582151633697168479729462541228.y4m,22
0,336875307830761332793195498873571831587.y4m,68
0,329357639442062393615932168212647518001.y4m,50
0,106704756187281552964855025669931641131.y4m,29
0,330243685429659789904924039141435617840.y4m,34
0,215356198985850718945295209453628108056.y4m,21
0,47991026169440524977264633586016271986.y4m,66
0,118350720227216751299228064904613188359.y4m,74
0,47313942769072554412047524475468174011.y4m,38
0,334995483810535216847662955978339735665.y4m,49
0,49499124708754027432685319070855881831.y4m,72
0,66259711056203548371532425519432699158.y4m,36
0,195913895863575670331331817283558260690.y4m,13
0,183601522320287053546561588992409606204.y4m,52
0,211748399537087526910336351022439753539.y4m,25
0,246320518103021449329396541598379894224.y4m,42
0,192368723192203004695936935825363039056.y4m,58
0,219868172228757137392660119532843249475.y4m,60
0,317500158707222497091444425558438586539.y4m,49
0,267956806525482940188065099104244041648.y4m,58
0,94034036498422274354815851509622382539.y4m,52
0,92284195552565772263340456522515660041.y4m,8
0,119352662079414833188989206508630620255.y4m,49
0,125490425725583983348182992488916325638.y4m,13
0,211997388781223734257401675148318211510.y4m,29
0,72164772510459005647647743944967931829.y4m,57
0,218797781427374539278633862426308069907.y4m,59
0,166314572925685549839693551865322005775.y4m,36
0,183818464567138483221404171067239884576.y4m,77
0,2216259868503876770420175780430146442.y4m,62
0,4968677123091714835008116794343536377.y4m,29
0,151679462551700766803044506051440512365.y4m,44
0,247799275479585618019058483819076443789.y4m,2
0,104107716277742175767611938605344405170.y4m,68
0,172485354443147687495826236125528020826.y4m,35
0,233694505049409636575615295920132747560.y4m,51
0,208852576279080958674547809465491320795.y4m,2
0,337783028205665067917150164848314898074.y4m,41
0,275753993419725153383838464425506120748.y4m,54
0,240792041345625778499795216370900368583.y4m,35
0,325273396641050073384448065268679172622.y4m,16
0,177676884190736148190593115449487875396.y4m,40
0,184436094980911102725228526334255999469.y4m,61
0,329845217083174815794255607628563435035.y4m,17
0,239617371481414318231513651333777452874.y4m,66
0,184224595208201765892012938725550851615.y4m,72
0,134887625249863097170539008388085163730.y4m,11
0,109127575612627929366188410917693732959.y4m,31
0,148780398093569890309185963523923765906.y4m,25
0,131391231083997715827021928687065400756.y4m,55
0,284550720452949881889455822653316158335.y4m,25
0,288857684598560264085519527860329257950.y4m,28
0,319386791475488267549161217458559166261.y4m,55
0,280860897073756743985315496535564113653.y4m,65
0,286553958836311551609221694283557837761.y4m,26
0,48028569953737628460524063580673987141.y4m,65
0,21389282487617890959763953365015312314.y4m,57
0,247782123912345390124696275053651320593.y4m,39
0,39759848095392529150455918876585462068.y4m,65
0,138691827497814229814377548512856056934.y4m,43
0,33746680407033697278939205569857135216.y4m,59
0,121649847168503303399072587470894640132.y4m,57
0,64405083707180912825670956760747243419.y4m,33
0,288771886382383530352869774987104755294.y4m,25
0,214404244707195030625324902541207085594.y4m,32
0,254602754268123448483349816960643389068.y4m,76
0,182576609951173873291276967015820370223.y4m,47
0,325572937761775283041949225561560650206.y4m,68
0,87033691991306674757508956115364558571.y4m,49
0,230615781553700114202247999748245097683.y4m,49
0,162863598070787543864311813184619205005.y4m,1
0,65565480736557673436310174972163512325.y4m,57
0,65653653729269531469407532802087132975.y4m,90
0,28273251877129853798734113748509426129.y4m,35
0,225222042209065316649653912024435216463.y4m,58
0,286944206728148461178567290794571858015.y4m,62
0,97203236897002203246194073187253366504.y4m,57
0,62930852523704358936656404033657761886.y4m,62
0,203705833798557677211092233890945342702.y4m,34
0,88309363507104323586152800886860905139.y4m,68
0,180258876450600071489037058269732414212.y4m,17
0,102766090170356144725167020391829597108.y4m,46
0,138170236657205700260074755694361419287.y4m,65
0,46377042948321384180881294973766225099.y4m,67
0,65895504775898857410357066353030959010.y4m,69
0,140418891307973177988809877275652937509.y4m,74
0,118020241481527181306766630823000514229.y4m,31
0,110303702977700373321254986536379043525.y4m,61
0,106066611185684705843958823534876857129.y4m,66
0,218390395050703807610449557399700576369.y4m,11
0,87711263632846160488309817835132897308.y4m,66
0,307447739125463141898209871065995342557.y4m,53
0,36034561471955561276398366404739123810.y4m,26
0,231500214070058543694510048677007043524.y4m,59
0,253525516386645139743975349285036270272.y4m,64
0,313644340709534594306808168878359142918.y4m,58
