,0,1
0,6942628265241378274172314879636168117.y4m,20
0,124102068483042899109190238164455919511.y4m,29
0,118520164395870642924642948657506187625.y4m,33
0,316421848538543551244401217423502782549.y4m,16
0,309707486677349924804954417466118255303.y4m,75
0,299701427476624721249817513597849452613.y4m,29
0,29196221807298093796131309331971632436.y4m,80
0,334601577938457256573113208069601317680.y4m,49
0,203066308701770318154697169053971349006.y4m,93
0,153804738713820376324343452240314259335.y4m,41
0,23659549995700225868515115064401206921.y4m,46
0,261887597992836752373702872623165996443.y4m,83
0,105085703457398217829753224153338120538.y4m,49
0,292229406890047704191906797737136684753.y4m,78
0,41135947222332723832185880260095100546.y4m,79
0,32570057079454123683852288893212585412.y4m,44
0,285677636747373692343308674392350758147.y4m,36
0,51166165213409198358690751173675809115.y4m,38
0,264427719001308447113538077212518634660.y4m,91
0,190926580461640002550118744804951564761.y4m,57
0,6723219633071289674909867754893884097.y4m,72
0,280508705618619363083131411479892238803.y4m,54
0,265427779286173782819754639876802519101.y4m,73
0,10882718144881516404176338686083748806.y4m,75
0,237018596533765155417374393867452832390.y4m,28
0,185778862366547915410511859360753071479.y4m,62
0,108904015552270253249342755737556264907.y4m,50
0,282444525081854161880440814325164737688.y4m,97
0,170491130495381192389440884615160361554.y4m,34
0,245844877923015536452634350877784068073.y4m,79
0,283369622124431245869121408293022316482.y4m,78
0,164334750101193194084052784932236557695.y4m,67
0,166644478593950235123330157137415190979.y4m,75
0,55909488325974615185982842610816515018.y4m,41
0,8233647798036718099697042541067735695.y4m,55
0,211351050043463910020868694624888619853.y4m,49
0,50973151633044813746357131485096465776.y4m,42
0,308196629359248880085047306875578324905.y4m,60
0,159854258954277750747843720971738004902.y4m,56
0,275556457547635237495405742092472788306.y4m,51
0,60289308586512004076565930912461786775.y4m,11
0,97482356872365472049408671682734787382.y4m,42
0,64698647972425582707295598192202388929.y4m,64
0,276678022166238435553797552907532076683.y4m,79
0,98015317208129351744487530895368028390.y4m,45
0,154455728914901319439087792932191914788.y4m,85
0,35769576762001303197942155620487415124.y4m,59
0,329845916420285742641012096296583286187.y4m,70
0,261756029454488287946451919892516562910.y4m,85
0,256869052012058075908935166999904398083.y4m,26
0,2250682035134305216097701981953866298.y4m,73
0,208298232351072860463657126616977734007.y4m,25
0,283393341324654574138358164788476382601.y4m,50
0,90022460500598271166737152492278633189.y4m,1
0,261049478420819233908795587595306266626.y4m,83
0,133668649716586990484146815994077993464.y4m,1
0,133741678470333360667359443516540595676.y4m,21
0,184819034898039371510406158920851381542.y4m,44
0,255545995390452778961400520067376400583.y4m,53
0,268888755057882860285585366966172372175.y4m,48
0,78231252425489565907243248481328701090.y4m,18
0,187592953499215206746441562317701182531.y4m,46
0,299493739430263406363132550504185217071.y4m,54
0,258405765020793278311747648918975111890.y4m,47
0,49785908149879065542090455593359749471.y4m,65
0,63628500908607951574634535420152304225.y4m,48
0,303862408844720408554515193409841557692.y4m,56
0,235954645322586004792404780745208904059.y4m,76
0,61368025939496198214034687339977167571.y4m,24
0,153900460674765456052245689062094799514.y4m,91
0,256473107763038133154298032696354539660.y4m,73
0,42689802812500431607206798841998235665.y4m,57
0,269134374794936810829660481357596549761.y4m,61
0,65117050266773528873607119218256897802.y4m,38
0,248036618313580692193538890176276087925.y4m,49
0,7377117431094833779940626658373982543.y4m,56
0,309282245523915747677199455730137348730.y4m,48
0,114073755376802198762466207623520385810.y4m,46
0,72543975909260068947131137222813258813.y4m,79
0,25504726934903097170212314657785698629.y4m,75
0,92578716813608368722884080601757004768.y4m,31
0,127033911159771469772276995270936818738.y4m,28
0,258638627390321266433948068077794597620.y4m,44
0,261083580145235603787610340180568283621.y4m,44
0,101196204915964071922784433875447491679.y4m,60
0,57433606348005250144896946322320404524.y4m,36
0,317680665261509239083312009899052343986.y4m,45
0,226993337888800299456001128481261747047.y4m,69
0,121933696559397775861951464769410444387.y4m,62
0,95507184578330590976254988617279445811.y4m,72
0,225951196189916445491416389567959652807.y4m,59
0,181697726342853092821256074451355146014.y4m,49
0,300436953669465265102078869371541609838.y4m,78
0,213885464466177616995985110055734638214.y4m,35
0,185565650687160261286899273529780990773.y4m,57
0,37252854507256334982895368574900349071.y4m,53
0,123941600250322845102683402335579800933.y4m,54
0,276730722691828566880043132028959991142.y4m,45
0,221180310861568673052523280753342106579.y4m,90
0,156698666888511003440788966437867556101.y4m,85
0,85640103444633857969095455132036468639.y4m,65
0,291136994837994225287945049617098165881.y4m,91
0,89738792378888521736961131004207163635.y4m,31
0,49373582159152781312095355995878979527.y4m,56
0,268328212679844711734863364047299613325.y4m,31
0,172955932547895536507307323045012967547.y4m,91
0,231610366375012691874713575199994469662.y4m,2
0,77223325084090412135552670885728579147.y4m,44
0,172359166573154116825621262564687450970.y4m,49
0,233210832599099104446005406001445117408.y4m,23
0,50468159113536921636896846476755142519.y4m,60
0,76761352933300691441008087177512143508.y4m,56
0,1971070579676925468356710549856008622.y4m,49
0,247511125372751142541571913099512491075.y4m,48
0,69357698640168937857597816171292875193.y4m,63
0,8356206559968305031763179302639131092.y4m,93
0,161310947733441481592565995592703840008.y4m,65
0,281381658382635846074863774796340094318.y4m,7
0,27853102044289506601198900179845794718.y4m,78
0,126895075228937023366908490544587148989.y4m,36
0,250320333012911819289754288094257844864.y4m,48
0,306078191522761828297667410349948285689.y4m,4
0,207503194636156770901855031339381463721.y4m,46
0,176374304937672190636275005967234824729.y4m,21
0,39017978020608228637870993150143449856.y4m,14
