,0,1
0,29365641939440526686085604805791184239.y4m,50
0,2546278370679339073432304207069231295.y4m,36
0,96468857016342263233632437013486829576.y4m,35
0,227902148558128874143732700150425531060.y4m,15
0,103165455535877690394915677324461195961.y4m,83
0,90030249153424983309767954974105880788.y4m,31
0,109258675982032168897631186282865368887.y4m,64
0,290873652377542542412188115564052087079.y4m,23
0,36412715696825456556034122310513222700.y4m,63
0,176275377886418655672707367270019638894.y4m,10
0,330154503733092515442325802330639081912.y4m,62
0,311763373976957900446009983821154371114.y4m,44
0,148397064237318904690223128458901838666.y4m,88
0,190365012366979656454132498470780101623.y4m,62
0,98038341804143720861114565061279000143.y4m,79
0,64522899231732951984223262129680375641.y4m,36
0,24718670390168538591329365845329317003.y4m,57
0,170820093820562667872128549202898160132.y4m,93
0,326210168047450535760810374181900429378.y4m,57
0,143109509021142880329870629974558715392.y4m,81
0,2970711484064645789316516926964177594.y4m,39
0,136581329074739513809880965865819998730.y4m,61
0,70598911931431874319923688044607080852.y4m,57
0,37902545894192977473995447840865907242.y4m,42
0,328715899376205927215079195810457814060.y4m,33
0,181818824180269330269089852494227933175.y4m,21
0,300973113287332015333922295998807279335.y4m,48
0,21650453622478035234668358276171026232.y4m,8
0,292768692193399584830006938385446147229.y4m,31
0,145114528019443363519841921894629016489.y4m,23
0,99854943974740714951769738563499263842.y4m,36
0,110754449286876928530812730254689416915.y4m,63
0,138481408777610684240117699122035801762.y4m,6
0,101644311081863874597963204544234053980.y4m,24
0,31580576053957890759038956796294809505.y4m,27
0,20609728359946093724103879588952857296.y4m,10
0,32375940018735669609548967526627801530.y4m,59
0,245912831642104771837843823280922616381.y4m,21
0,109081724158530434657251639424963799902.y4m,19
0,102198085667671440436131636921206969634.y4m,40
0,198725094353363747521630033086903162178.y4m,50
0,96388728961800304753469079739103365315.y4m,81
0,115112807969929642920484032723476893147.y4m,41
0,333980729700051788531561692001357868218.y4m,9
0,32065684782842246154541198715142343516.y4m,35
0,260471663455379802271600875740588143697.y4m,70
0,189876900768713901787099485659867967796.y4m,70
0,285317454430543300803585824960401684984.y4m,3
0,310419446449857416010013339752429725744.y4m,41
0,297886359453265106540625375421596751632.y4m,15
0,289621139200368314878133441430839523888.y4m,71
0,60920182358140246463150800070431090163.y4m,67
0,327576955705520307465324002268076372530.y4m,23
0,4483435561037917620615280033595573782.y4m,7
0,275027880790554123575969058778519419404.y4m,17
0,41462320153136118637675693215374966119.y4m,66
0,197676353682463695443732627647823104704.y4m,8
0,339263946943365977788427212839157676416.y4m,26
0,270385138452297446601630056501741212151.y4m,13
0,241215369184545187147245714821134431690.y4m,60
0,214819827500716611161853177388752811864.y4m,24
0,172355521658819397178716342426092474060.y4m,67
0,264860083880084459558831705535103710801.y4m,53
0,55058053683613771459836433581879124177.y4m,34
0,75223644537191376691470345884124562074.y4m,12
0,139761788806559252734991712036122420589.y4m,18
0,269394577965119527159336015356079815316.y4m,48
0,256479748283695416860971318585405328418.y4m,46
0,15303483749774896749156648851173316413.y4m,46
0,163804106106169106146138228995751093032.y4m,17
0,95948011213357013958259283093245616629.y4m,53
0,175516287637091052506508211159509309754.y4m,51
0,244463013588601118224960286505226057745.y4m,8
0,247529170132131350414658998344021258175.y4m,86
0,176728106173906595435261450118372267496.y4m,79
0,266068991366274837712486955654837862915.y4m,70
0,134601792892375531042691279877989156117.y4m,56
0,144860930196634716413950167521921760864.y4m,69
0,74845469875544980661931438000417668678.y4m,62
0,190432991026130450105648596082514625079.y4m,90
0,40324171238767894871500910308122660677.y4m,4
0,173383254095492391426848847987298562087.y4m,11
0,321896591191503642385228053570667170566.y4m,37
0,31911207890560825832508539501449815931.y4m,24
0,71537947284426720001316520184313026352.y4m,95
0,292017929549968742556578882899889497380.y4m,18
0,128042525015855328030890141282408336961.y4m,48
0,315759041361398758667112347704727825124.y4m,75
0,31471927803453488695183321321851310963.y4m,51
0,59736687275987491423120871140450648000.y4m,14
0,326805096269727285323477416091594478574.y4m,41
0,236770767278192609894946748754822177965.y4m,65
0,250261094754809788522658736116164322882.y4m,69
0,34513643934135180968777283714430297797.y4m,53
0,53425767210309480360158768521346697999.y4m,43
0,126726564226517799517520979904088100701.y4m,65
0,182396876626172856267929380833559729943.y4m,72
0,269123482981352976378193743026562614335.y4m,46
0,158807136774885285079198538003335894022.y4m,55
0,14160222648687170933262175147340148151.y4m,83
0,154072772878772041576008282372997091857.y4m,20
0,136369057540341610380046687470888826682.y4m,18
0,24636679600735785347139338897306038642.y4m,9
0,225213515583324806019026011864516331213.y4m,19
0,327898138839228813509254687908211505801.y4m,71
0,87839485779271216445202730536435988378.y4m,76
0,272887235865251134294166431215383619369.y4m,59
0,289017926951408895876189996679991517329.y4m,87
0,156875241303750287171429686423257177842.y4m,49
0,301255993428580292147471557646720325980.y4m,87
0,42465468271233968638078251063925766701.y4m,83
0,67171646721919702032725628078240868949.y4m,15
0,93388130823949073527943177685580389501.y4m,68
0,240854237428559118750451235083375759207.y4m,3
0,51209370423804899606254656516064542459.y4m,71
0,64603442816668433060679809072867953630.y4m,55
0,12867492218391770583021951121106491314.y4m,8
0,14241645553105461707877138042464368956.y4m,11
0,62897170342731302757968216099799496867.y4m,17
0,206882496633758777973602204295960725062.y4m,18
0,151823175796941053219315048828903892470.y4m,26
0,198326974077222852934106071125114001334.y4m,17
0,314863134429019137346517783353085433729.y4m,15
0,244260064786322957229281890387860701041.y4m,7
0,152964180146748287147338417311941244901.y4m,48
