,0,1
0,317500158707222497091444425558438586539.y4m,49
0,124207145255284870457375744892119160398.y4m,41
0,244214116995982826600871960629043916600.y4m,46
0,72164772510459005647647743944967931829.y4m,74
0,136992981622422181421132609511619238046.y4m,51
0,235874669988633133275731896552590774129.y4m,67
0,187298059111511550202499426278689534803.y4m,69
0,312379466294792854993506717778777610507.y4m,35
0,281074250574708777933368175675791041620.y4m,12
0,276407339827074707896189415897795030655.y4m,57
0,48028569953737628460524063580673987141.y4m,90
0,92284195552565772263340456522515660041.y4m,37
0,264308092138755182072039819998151609791.y4m,73
0,247172007874212731710045241128136391856.y4m,77
0,180258876450600071489037058269732414212.y4m,1
0,255999921452040482592586759899843806667.y4m,66
0,125967911904688557255111195249825574353.y4m,51
0,122410070261929394509625114153233392833.y4m,46
0,307447739125463141898209871065995342557.y4m,54
0,131391231083997715827021928687065400756.y4m,78
0,267956806525482940188065099104244041648.y4m,56
0,211223654972866454415931415269240676907.y4m,73
0,98463578067699146494304933440100035453.y4m,71
0,4968677123091714835008116794343536377.y4m,70
0,322102479129483757585820767764373249461.y4m,76
0,53644371848765098724854261231433522602.y4m,17
0,203705833798557677211092233890945342702.y4m,59
0,193715919282290054117381361703089484676.y4m,61
0,111404610716173654931954474331540265144.y4m,59
0,171337782888492268057044536624888338517.y4m,36
0,47313942769072554412047524475468174011.y4m,29
0,275753993419725153383838464425506120748.y4m,70
0,334995483810535216847662955978339735665.y4m,27
0,148780398093569890309185963523923765906.y4m,29
0,166314572925685549839693551865322005775.y4m,24
0,230615781553700114202247999748245097683.y4m,67
0,218390395050703807610449557399700576369.y4m,30
0,28359911429680422888664204136856006243.y4m,55
0,90939027582151633697168479729462541228.y4m,59
0,125490425725583983348182992488916325638.y4m,38
0,292338047405413932653900202604621258998.y4m,73
0,182157168317867125189351167444564526797.y4m,43
0,79241690749769548974107736132301914565.y4m,13
0,145506730618490687621242412889311185264.y4m,91
0,122258309174620402603193220961292925181.y4m,79
0,94642410580876051826243608271461975297.y4m,15
0,94034036498422274354815851509622382539.y4m,51
0,138170236657205700260074755694361419287.y4m,73
0,43168649094941460182098410453465772453.y4m,51
0,224364196885256868610024501942326796907.y4m,40
0,60566402529378514910976425631595438513.y4m,21
0,114064853416794612890460312490235053215.y4m,76
0,183818464567138483221404171067239884576.y4m,95
0,116598126089666378079331731067261069417.y4m,49
0,211997388781223734257401675148318211510.y4m,72
0,328471264072876523216026033918437401787.y4m,48
0,41789816500295085945755887374890270606.y4m,63
0,310001529999443597000915946138816843052.y4m,67
0,24390427576663726418414876929071686171.y4m,47
0,105657986898668319663333618207597997163.y4m,35
0,332593043588804616285569038458071798115.y4m,38
0,36034561471955561276398366404739123810.y4m,73
0,220737870032901150484392241841520569932.y4m,28
0,225222042209065316649653912024435216463.y4m,75
0,74383220702311185016850598391928640231.y4m,54
0,195913895863575670331331817283558260690.y4m,23
0,119352662079414833188989206508630620255.y4m,67
0,96534691069420340436920574672247852046.y4m,74
0,106066611185684705843958823534876857129.y4m,59
0,12607237751912985356729210174591902738.y4m,25
0,137216627784701331568611955323066510024.y4m,51
0,327524834091511757649704690884484934405.y4m,18
0,121649847168503303399072587470894640132.y4m,64
0,24077592465009226304868652412277443232.y4m,50
0,219868172228757137392660119532843249475.y4m,86
0,28273251877129853798734113748509426129.y4m,27
0,87033691991306674757508956115364558571.y4m,76
0,288857684598560264085519527860329257950.y4m,17
0,1547940232635734329014889938388036085.y4m,29
0,34525571221424433563914267200219502136.y4m,41
0,184319621099233508945272130926829570888.y4m,52
0,211748399537087526910336351022439753539.y4m,51
0,297786564474114883459706089508755735377.y4m,51
0,145534927248202929853560107448893222087.y4m,25
0,253525516386645139743975349285036270272.y4m,52
0,193213294464486884687111374640052161991.y4m,1
0,70986140353213563733605911551451443744.y4m,94
0,192218470441192607965650306309013103924.y4m,70
0,62930852523704358936656404033657761886.y4m,55
0,274381275758492068211163685618458414579.y4m,65
0,212364189504293014885876801026636739813.y4m,98
0,337783028205665067917150164848314898074.y4m,67
0,20428790591973698562275154384349337870.y4m,35
0,283005392929254373615021696232526879145.y4m,8
0,277364693454829038878994803394851189782.y4m,53
0,255282022672005947121716882838712453026.y4m,29
0,210910047146759413576953554531403056593.y4m,32
0,54061739469571495966455607393386097256.y4m,69
0,330698912276783590094463162885808080477.y4m,60
0,312945364894260530501230224730631997884.y4m,82
0,89599380031247215274206260379241778189.y4m,61
0,313644340709534594306808168878359142918.y4m,50
0,288438565918500831870849660924693160677.y4m,71
0,14355760933860173731675425852640722611.y4m,63
0,182576609951173873291276967015820370223.y4m,64
0,253844796835041788889216483918193819679.y4m,62
0,301372012356261046652938520365670861051.y4m,19
0,109127575612627929366188410917693732959.y4m,66
0,286944206728148461178567290794571858015.y4m,69
0,225306515036916083436499172046384793485.y4m,44
0,329845217083174815794255607628563435035.y4m,16
0,33978979786134600066383782854845113141.y4m,71
0,271801356920490594927768501601244811159.y4m,23
0,65895504775898857410357066353030959010.y4m,59
0,267415303902360765580554161422735717450.y4m,50
0,313590970083858616707491093722153201878.y4m,76
0,189618431223948422201870436657855489365.y4m,56
0,226837749413597047420881072959313883501.y4m,76
0,288771886382383530352869774987104755294.y4m,49
0,155407610695959803372557494324200683219.y4m,23
0,93328256706542773168291356633340504807.y4m,75
0,65653653729269531469407532802087132975.y4m,98
0,336875307830761332793195498873571831587.y4m,78
0,28651004939841350920796654612633127537.y4m,1
0,105942227825741890827028801182831893632.y4m,75
